"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Small Methods","SMALL METHODS","2366-9608","2366-9608","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","17,178","10.7"," 46/438 ","12.1","Q1","10.3","2.1","1.3"," 76/438 ","Q1","Q1","89.6","82.76","0.025","5.451","2.446","Q1",
"Small Methods","SMALL METHODS","2366-9608","2366-9608","NANOSCIENCE & NANOTECHNOLOGY","SCIE","17,178","10.7"," 19/140 ","12.1","Q1","10.3","2.1","1.3"," 29/140 ","Q1","Q1","86.8","79.64","0.025","5.451","2.446","Q1",
"EUROPEAN JOURNAL OF NEUROLOGY","EUR J NEUROL","1351-5101","1468-1331","CLINICAL NEUROLOGY","SCIE","16,584","4.5"," 42/277 ","4.9","Q1","4.3","0.9","1.3"," 41/278 ","Q1","Q1","85.0","85.43","0.021","4.514","1.499","Q1",
"EUROPEAN JOURNAL OF NEUROLOGY","EUR J NEUROL","1351-5101","1468-1331","NEUROSCIENCES","SCIE","16,584","4.5"," 70/310 ","4.9","Q1","4.3","0.9","1.3"," 53/310 ","Q1","Q1","77.6","83.06","0.021","4.514","1.499","Q1",
"Soil","SOIL-GERMANY","2199-3971","2199-398X","SOIL SCIENCE","SCIE","2,102","5.8"," 5/49 ","7.1","Q1","5.8","1","1.28"," 7/49 ","Q1","Q1","90.8","86.73","0.003","0.618","1.907","Q1",
"PHILOSOPHY OF SCIENCE","PHILOS SCI","0031-8248","1539-767X","HISTORY & PHILOSOPHY OF SCIENCE","AHCI, SCIE, SSCI","4,259","1.4"," 22/104 ","1.7","Q1","1.2","0.3","1.28"," 17/104 ","Q1","Q1","79.3","84.13","0.003","0.611","0.879","Q1",
"Eastern African Literary and Cultural Studies","E AFR LIT CULT STUD","2327-7408","2327-7416","HUMANITIES, MULTIDISCIPLINARY","ESCI","44","0.4"," N/A ","N/A","N/A","0.4","<0.1","1.28"," 50/406 ","Q1","N/A","N/A","87.81","0","0.047","N/A","N/A",
"Eastern African Literary and Cultural Studies","E AFR LIT CULT STUD","2327-7408","2327-7416","LITERATURE, AFRICAN, AUSTRALIAN, CANADIAN","ESCI","44","0.4"," N/A ","N/A","N/A","0.4","<0.1","1.28"," 3/7 ","Q1","N/A","N/A","64.29","0","0.047","N/A","N/A",
"Communications Materials","COMMUN MATER","N/A","2662-4443","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","2,647","7.5"," 81/438 ","7.9","Q1","7.5","1.8","1.27"," 80/438 ","Q1","Q1","81.6","81.85","0.006","1.281","2.273","Q1",
"Annual Review of Genetics","ANNU REV GENET","0066-4197","1545-2948","GENETICS & HEREDITY","SCIE","7,684","8.7"," 11/191 ","14.8","Q1","8.5","0.3","1.26"," 25/191 ","Q1","Q1","94.5","87.17","0.008","1.705","7.978","Q1",
"BIOLOGY AND FERTILITY OF SOILS","BIOL FERT SOILS","0178-2762","1432-0789","SOIL SCIENCE","SCIE","11,037","5.1"," 9/49 ","6.2","Q1","4.3","1.1","1.25"," 8/49 ","Q1","Q1","82.7","84.69","0.004","0.964","1.273","Q1",
"Genes & Diseases","GENES DIS","2352-4820","2352-3042","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","3,994","6.9"," 36/313 ","7.2","Q1","6.7","3","1.24"," 48/313 ","Q1","Q1","88.7","84.82","0.005","1.004","1.535","Q1",
"Genes & Diseases","GENES DIS","2352-4820","2352-3042","GENETICS & HEREDITY","SCIE","3,994","6.9"," 16/191 ","7.2","Q1","6.7","3","1.24"," 26/191 ","Q1","Q1","91.9","86.65","0.005","1.004","1.535","Q1",
"ECOLOGY","ECOLOGY","0012-9658","1939-9170","ECOLOGY","SCIE","58,920","4.4"," 32/195 ","5.5","Q1","4.2","1.1","1.22"," 31/195 ","Q1","Q1","83.8","84.36","0.02","4.478","1.894","Q1",
"HERPETOLOGICA","HERPETOLOGICA","0018-0831","1938-5099","ZOOLOGY","SCIE","2,636","1.3"," 69/180 ","1.9","Q1","1.3","0.2","1.22"," 15/180 ","Q1","Q2","61.9","91.94","0.001","0.162","0.538","Q2",
"Critical Historical Studies","CRIT HIST STUD","2326-4462","2326-4470","HISTORY","ESCI","192","0.4"," 121/518 ","0.7","Q1","0.4","<0.1","1.22"," 103/519 ","Q1","Q1","76.7","80.25","0","0.046","0.436","Q2",
"Advances in Sample Preparation","ADV SAMPLE PREP","N/A","2772-5820","CHEMISTRY, ANALYTICAL","ESCI","296","5.2"," 17/106 ","5.2","Q1","4.5","1.6","1.18"," 15/106 ","Q1","Q1","84.4","86.32","0","0.049","0.65","Q2",
"ADVANCES IN ENGINEERING SOFTWARE","ADV ENG SOFTW","0965-9978","1873-5339","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","11,210","4"," 45/169 ","4","Q2","3.9","1.9","1.18"," 39/169 ","Q1","Q2","73.7","77.22","0.004","0.927","0.815","Q2",
"ADVANCES IN ENGINEERING SOFTWARE","ADV ENG SOFTW","0965-9978","1873-5339","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","11,210","4"," 21/131 ","4","Q1","3.9","1.9","1.18"," 20/131 ","Q1","Q1","84.4","85.11","0.004","0.927","0.815","Q2",
"ADVANCES IN ENGINEERING SOFTWARE","ADV ENG SOFTW","0965-9978","1873-5339","ENGINEERING, MULTIDISCIPLINARY","SCIE","11,210","4"," 28/179 ","4","Q1","3.9","1.9","1.18"," 29/180 ","Q1","Q1","84.6","84.17","0.004","0.927","0.815","Q1",
"APPLIED ACOUSTICS","APPL ACOUST","0003-682X","1872-910X","ACOUSTICS","SCIE","14,153","3.4"," 6/40 ","3.3","Q1","3","0.7","1.18"," 6/40 ","Q1","Q1","86.3","86.25","0.013","2.86","0.608","Q2",
"EMPIRICAL SOFTWARE ENGINEERING","EMPIR SOFTW ENG","1382-3256","1573-7616","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","5,092","3.5"," 32/131 ","4.5","Q1","3.3","0.6","1.16"," 21/131 ","Q1","Q1","76.0","84.35","0.005","1.05","0.882","Q2",
"Pneumonia","PNEUMONIA","2200-6133","2200-6133","RESPIRATORY SYSTEM","ESCI","464","8.5"," 10/100 ","5.9","Q1","8.3","0.5","1.15"," 20/101 ","Q1","Q1","90.5","80.69","0.001","0.207","2.117","Q1",
"JOURNAL OF COMPUTING IN CIVIL ENGINEERING","J COMPUT CIVIL ENG","0887-3801","1943-5487","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","5,009","4.7"," 34/169 ","5.5","Q1","4.4","1.3","1.15"," 42/169 ","Q1","Q1","80.2","75.44","0.003","0.624","1.073","Q2",
"JOURNAL OF COMPUTING IN CIVIL ENGINEERING","J COMPUT CIVIL ENG","0887-3801","1943-5487","ENGINEERING, CIVIL","SCIE","5,009","4.7"," 21/181 ","5.5","Q1","4.4","1.3","1.15"," 22/181 ","Q1","Q1","88.7","88.12","0.003","0.624","1.073","Q1",
"Metabolic Engineering Communications","METAB ENG COMMUN","2214-0301","2214-0301","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","ESCI","832","3.7"," 54/174 ","N/A","N/A","3.7","1","1.15"," 22/174 ","Q1","Q2","69.3","87.64","0.001","0.28","N/A","N/A",
"European Company and Financial Law Review","EUR CO FINANC LAW R","1613-2548","1613-2556","LAW","ESCI","205","1.3"," 80/421 ","1","Q2","0.9","<0.1","1.15"," 107/421 ","Q2","Q1","81.1","74.70","0","0.042","0.185","Q3",
"ASIAN JOURNAL OF ANDROLOGY","ASIAN J ANDROL","1008-682X","1745-7262","ANDROLOGY","SCIE","4,579","3"," 3/8 ","2.7","Q2","2.8","1.3","1.13"," 3/8 ","Q1","Q2","68.8","68.75","0.003","0.598","0.703","Q2",
"ASIAN JOURNAL OF ANDROLOGY","ASIAN J ANDROL","1008-682X","1745-7262","UROLOGY & NEPHROLOGY","SCIE","4,579","3"," 29/126 ","2.7","Q2","2.8","1.3","1.13"," 21/126 ","Q1","Q1","77.4","83.73","0.003","0.598","0.703","Q2",
"Agronomy for Sustainable Development","AGRON SUSTAIN DEV","1774-0746","1773-0155","AGRONOMY","SCIE","10,023","6.4"," 2/125 ","7.9","Q1","6","1.7","1.12"," 15/125 ","Q1","Q1","98.8","88.40","0.004","0.964","1.496","Q1",
"Agronomy for Sustainable Development","AGRON SUSTAIN DEV","1774-0746","1773-0155","GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY","SCIE","10,023","6.4"," 28/91 ","7.9","Q2","6","1.7","1.12"," 26/91 ","Q1","Q2","69.8","71.98","0.004","0.964","1.496","Q1",
"LANDSCAPE ECOLOGY","LANDSCAPE ECOL","0921-2973","1572-9761","ECOLOGY","SCIE","12,576","4"," 38/195 ","4.9","Q1","3.8","1.1","1.12"," 36/195 ","Q1","Q1","80.8","81.79","0.009","1.884","1.136","Q1",
"LANDSCAPE ECOLOGY","LANDSCAPE ECOL","0921-2973","1572-9761","GEOGRAPHY, PHYSICAL","SCIE","12,576","4"," 11/65 ","4.9","Q1","3.8","1.1","1.12"," 12/65 ","Q1","Q1","83.8","82.31","0.009","1.884","1.136","Q1",
"LANDSCAPE ECOLOGY","LANDSCAPE ECOL","0921-2973","1572-9761","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","12,576","4"," 41/253 ","4.9","Q1","3.8","1.1","1.12"," 38/253 ","Q1","Q1","84.0","85.18","0.009","1.884","1.136","Q1",
"JOURNAL OF COMPUTATIONAL PHYSICS","J COMPUT PHYS","0021-9991","1090-2716","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","65,817","3.8"," 51/169 ","4.5","Q2","3.3","0.7","1.12"," 44/169 ","Q1","Q2","70.1","74.26","0.043","9.432","1.454","Q1",
"JOURNAL OF COMPUTATIONAL PHYSICS","J COMPUT PHYS","0021-9991","1090-2716","PHYSICS, MATHEMATICAL","SCIE","65,817","3.8"," 3/60 ","4.5","Q1","3.3","0.7","1.12"," 8/60 ","Q1","Q1","95.8","87.50","0.043","9.432","1.454","Q1",
"Journal of Vascular Surgery-Venous and Lymphatic Disorders","J VASC SURG-VENOUS L","2213-333X","2213-333X","PERIPHERAL VASCULAR DISEASE","SCIE","3,117","2.8"," 31/96 ","3.1","Q2","2.2","0.9","1.12"," 16/96 ","Q1","Q2","68.2","83.85","0.004","0.932","0.729","Q2",
"Journal of Vascular Surgery-Venous and Lymphatic Disorders","J VASC SURG-VENOUS L","2213-333X","2213-333X","SURGERY","SCIE","3,117","2.8"," 55/290 ","3.1","Q1","2.2","0.9","1.12"," 52/290 ","Q1","Q1","81.2","82.24","0.004","0.932","0.729","Q2",
"JOURNAL OF MEDICAL GENETICS","J MED GENET","0022-2593","1468-6244","GENETICS & HEREDITY","SCIE","11,940","3.5"," 60/191 ","4.1","Q1","3.4","0.6","1.11"," 35/191 ","Q1","Q2","68.8","81.94","0.01","2.099","1.719","Q1",
"SCRIPTA MATERIALIA","SCRIPTA MATER","1359-6462","1872-8456","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","46,654","5.3"," 122/438 ","5.7","Q2","5.1","1.1","1.1"," 101/438 ","Q1","Q2","72.3","77.05","0.03","6.642","1.22","Q1",
"SCRIPTA MATERIALIA","SCRIPTA MATER","1359-6462","1872-8456","METALLURGY & METALLURGICAL ENGINEERING","SCIE","46,654","5.3"," 10/90 ","5.7","Q1","5.1","1.1","1.1"," 11/91 ","Q1","Q1","89.4","88.46","0.03","6.642","1.22","Q1",
"SCRIPTA MATERIALIA","SCRIPTA MATER","1359-6462","1872-8456","NANOSCIENCE & NANOTECHNOLOGY","SCIE","46,654","5.3"," 46/140 ","5.7","Q2","5.1","1.1","1.1"," 37/140 ","Q1","Q2","67.5","73.93","0.03","6.642","1.22","Q2",
"INTERNATIONAL JOURNAL OF GYNECOLOGICAL CANCER","INT J GYNECOL CANCER","1048-891X","1525-1438","OBSTETRICS & GYNECOLOGY","SCIE","9,676","4.1"," 13/136 ","3.7","Q1","3.8","1.2","1.1"," 29/136 ","Q1","Q1","90.8","79.04","0.011","2.477","1.167","Q1",
"INTERNATIONAL JOURNAL OF GYNECOLOGICAL CANCER","INT J GYNECOL CANCER","1048-891X","1525-1438","ONCOLOGY","SCIE","9,676","4.1"," 91/322 ","3.7","Q2","3.8","1.2","1.1"," 69/322 ","Q1","Q2","71.9","78.73","0.011","2.477","1.167","Q2",
"Computers and Concrete","COMPUT CONCRETE","1598-8198","1598-818X","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","2,215","2.9"," 71/169 ","2.9","Q2","2.4","0.7","1.09"," 47/169 ","Q1","Q2","58.3","72.49","0.002","0.332","0.386","Q3",
"Computers and Concrete","COMPUT CONCRETE","1598-8198","1598-818X","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","2,215","2.9"," 33/91 ","2.9","Q2","2.4","0.7","1.09"," 15/91 ","Q1","Q2","64.3","84.07","0.002","0.332","0.386","Q2",
"Computers and Concrete","COMPUT CONCRETE","1598-8198","1598-818X","ENGINEERING, CIVIL","SCIE","2,215","2.9"," 60/181 ","2.9","Q2","2.4","0.7","1.09"," 25/181 ","Q1","Q2","67.1","86.46","0.002","0.332","0.386","Q3",
"Computers and Concrete","COMPUT CONCRETE","1598-8198","1598-818X","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","SCIE","2,215","2.9"," 11/38 ","2.9","Q2","2.4","0.7","1.09"," 5/38 ","Q1","Q2","72.4","88.16","0.002","0.332","0.386","Q2",
"NONLINEAR ANALYSIS-REAL WORLD APPLICATIONS","NONLINEAR ANAL-REAL","1468-1218","1878-5719","MATHEMATICS, APPLIED","SCIE","5,220","1.8"," 75/331 ","2","Q1","1.7","0.5","1.09"," 69/331 ","Q1","Q1","77.5","79.31","0.006","1.277","0.781","Q2",
"Plants-Basel","PLANTS-BASEL","N/A","2223-7747","PLANT SCIENCES","SCIE","44,632","4"," 46/265 ","4.4","Q1","3.5","1.1","1.08"," 43/265 ","Q1","Q1","82.8","83.96","0.045","9.91","0.617","Q2",
"Journal of Open Archaeology Data","J OPEN ARCHAEOL DATA","2049-1565","2049-1565","ARCHAEOLOGY","ESCI","42","1.1"," N/A ","0.9","N/A","0.8","<0.1","1.06"," 37/163 ","Q1","N/A","N/A","77.61","0","0.025","0.368","Q2",
"Journal of Personalized Medicine","J PERS MED","N/A","2075-4426","HEALTH CARE SCIENCES & SERVICES","SCIE","12,728","3"," 51/174 ","3","Q2","2.8","0.7","1.05"," 39/175 ","Q1","Q2","71.0","78.00","0.021","4.614","0.681","Q3",
"Journal of Personalized Medicine","J PERS MED","N/A","2075-4426","MEDICINE, GENERAL & INTERNAL","SCIE","12,728","3"," 58/325 ","3","Q1","2.8","0.7","1.05"," 48/329 ","Q1","Q1","82.3","85.56","0.021","4.614","0.681","Q2",
"Journal of Anesthesia","J ANESTH","0913-8668","1438-8359","ANESTHESIOLOGY","SCIE","3,298","2.8"," 17/64 ","2.9","Q2","2.6","0.5","1.05"," 13/64 ","Q1","Q2","74.2","80.47","0.003","0.699","0.723","Q2",
"PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES","PHILOS T R SOC A","1364-503X","1471-2962","MULTIDISCIPLINARY SCIENCES","SCIE","25,671","4.3"," 23/134 ","4.3","Q1","4.3","1.9","1.04"," 24/135 ","Q1","Q1","83.2","82.59","0.02","4.285","1.478","Q1",
"Agronomy-Basel","AGRONOMY-BASEL","N/A","2073-4395","AGRONOMY","SCIE","37,335","3.3"," 20/125 ","3.7","Q1","2.9","0.9","1.04"," 19/125 ","Q1","Q1","84.4","85.20","0.037","8.118","0.502","Q1",
"Agronomy-Basel","AGRONOMY-BASEL","N/A","2073-4395","PLANT SCIENCES","SCIE","37,335","3.3"," 64/265 ","3.7","Q1","2.9","0.9","1.04"," 45/265 ","Q1","Q1","76.0","83.21","0.037","8.118","0.502","Q2",
"Nutrients","NUTRIENTS","N/A","2072-6643","NUTRITION & DIETETICS","SCIE","134,540","4.8"," 18/114 ","5.8","Q1","4.1","1","1.03"," 23/114 ","Q1","Q1","84.6","80.26","0.171","37.355","1.114","Q2",
"Frontiers in Public Health","FRONT PUBLIC HEALTH","N/A","2296-2565","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","38,780","3"," 114/403 ","3.6","Q2","2.8","0.7","1.03"," 91/403 ","Q1","Q2","71.8","77.54","0.064","13.953","0.87","Q2",
"JOURNAL OF PLANT PHYSIOLOGY","J PLANT PHYSIOL","0176-1617","1618-1328","PLANT SCIENCES","SCIE","16,094","4"," 46/265 ","4.1","Q1","3.9","0.7","1.02"," 49/265 ","Q1","Q1","82.8","81.70","0.005","1.098","0.693","Q2",
"NUMERICAL ALGORITHMS","NUMER ALGORITHMS","1017-1398","1572-9265","MATHEMATICS, APPLIED","SCIE","4,602","1.7"," 83/331 ","1.9","Q1","1.5","0.3","1.02"," 76/331 ","Q1","Q2","75.1","77.19","0.007","1.459","0.698","Q2",
"COMPUTERS & STRUCTURES","COMPUT STRUCT","0045-7949","1879-2243","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","16,036","4.4"," 37/169 ","4.5","Q2","4.1","0.9","1.01"," 51/169 ","Q1","Q1","78.4","70.12","0.006","1.379","1.048","Q2",
"COMPUTERS & STRUCTURES","COMPUT STRUCT","0045-7949","1879-2243","ENGINEERING, CIVIL","SCIE","16,036","4.4"," 24/181 ","4.5","Q1","4.1","0.9","1.01"," 32/181 ","Q1","Q1","87.0","82.60","0.006","1.379","1.048","Q1",
"MICROBIOLOGY AND MOLECULAR BIOLOGY REVIEWS","MICROBIOL MOL BIOL R","1092-2172","1098-5557","MICROBIOLOGY","SCIE","12,934","8"," 16/161 ","12","Q1","7.9","1.3","0.99"," 46/161 ","Q2","Q1","90.4","71.74","0.004","0.799","3.708","Q1",
"PRODUCTION AND OPERATIONS MANAGEMENT","PROD OPER MANAG","1059-1478","1937-5956","ENGINEERING, MANUFACTURING","SCIE","12,030","4.8"," 17/68 ","6","Q1","4.3","0.7","0.99"," 18/68 ","Q1","Q1","75.7","74.26","0.016","3.401","1.897","Q1",
"PRODUCTION AND OPERATIONS MANAGEMENT","PROD OPER MANAG","1059-1478","1937-5956","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","12,030","4.8"," 18/106 ","6","Q1","4.3","0.7","0.99"," 22/106 ","Q1","Q1","83.5","79.72","0.016","3.401","1.897","Q1",
"Environmental Health and Preventive Medicine","ENVIRON HEALTH PREV","1342-078X","1347-4715","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","3,167","4"," 56/403 ","4.8","Q1","3.6","0.6","0.99"," 99/403 ","Q1","Q1","86.2","75.56","0.003","0.733","1.088","Q2",
"EUROPEAN JOURNAL OF PAEDIATRIC NEUROLOGY","EUR J PAEDIATR NEURO","1090-3798","1532-2130","CLINICAL NEUROLOGY","SCIE","3,665","2.3"," 146/277 ","2.6","Q3","2.2","0.6","0.99"," 75/278 ","Q1","Q3","47.5","73.20","0.004","0.922","0.893","Q2",
"EUROPEAN JOURNAL OF PAEDIATRIC NEUROLOGY","EUR J PAEDIATR NEURO","1090-3798","1532-2130","PEDIATRICS","SCIE","3,665","2.3"," 53/186 ","2.6","Q2","2.2","0.6","0.99"," 46/186 ","Q1","Q2","71.8","75.54","0.004","0.922","0.893","Q1",
"Anaesthesia Critical Care & Pain Medicine","ANAESTH CRIT CARE PA","2352-5568","2352-5568","ANESTHESIOLOGY","SCIE","1,689","3.7"," 11/64 ","3.9","Q1","3.5","1.8","0.98"," 17/64 ","Q1","Q1","83.6","74.22","0.003","0.716","1.177","Q1",
"Anaesthesia Critical Care & Pain Medicine","ANAESTH CRIT CARE PA","2352-5568","2352-5568","CRITICAL CARE MEDICINE","SCIE","1,689","3.7"," 12/54 ","3.9","Q1","3.5","1.8","0.98"," 13/55 ","Q1","Q1","78.7","77.27","0.003","0.716","1.177","Q1",
"BONE","BONE","8756-3282","1873-2763","ENDOCRINOLOGY & METABOLISM","SCIE","22,671","3.5"," 68/186 ","3.8","Q2","3.4","0.8","0.98"," 47/186 ","Q2","Q2","63.7","75.00","0.015","3.286","1.038","Q2",
"European Review of Aging and Physical Activity","EUR REV AGING PHYS A","1813-7253","1861-6909","GERIATRICS & GERONTOLOGY","SCIE","977","3.7"," 26/74 ","4.7","Q2","3.7","0.7","0.97"," 25/74 ","Q2","Q2","65.5","66.89","0.001","0.234","1.195","Q2",
"COMPLEMENTARY THERAPIES IN MEDICINE","COMPLEMENT THER MED","0965-2299","1873-6963","INTEGRATIVE & COMPLEMENTARY MEDICINE","SCIE","5,793","3.3"," 9/43 ","3.3","Q2","3.2","0.6","0.97"," 10/43 ","Q1","Q1","80.2","77.91","0.006","1.318","0.73","Q1",
"Phytobiomes Journal","PHYTOBIOMES J","N/A","2471-2906","MICROBIOLOGY","SCIE","769","3.3"," 70/161 ","3.7","Q2","2.9","1.1","0.97"," 47/161 ","Q1","Q2","56.8","71.12","0.001","0.226","0.722","Q3",
"Phytobiomes Journal","PHYTOBIOMES J","N/A","2471-2906","PLANT SCIENCES","SCIE","769","3.3"," 64/265 ","3.7","Q1","2.9","1.1","0.97"," 54/265 ","Q1","Q1","76.0","79.81","0.001","0.226","0.722","Q1",
"Australian Journal of General Practice","AUST J GEN PRACT","2208-794X","2208-7958","MEDICINE, GENERAL & INTERNAL","SCIE","1,266","1.6"," 124/325 ","2","Q2","1.5","0.9","0.97"," 56/329 ","Q1","Q2","62.0","83.13","0.003","0.664","0.623","Q2",
"Australian Journal of General Practice","AUST J GEN PRACT","2208-794X","2208-7958","PRIMARY HEALTH CARE","SCIE","1,266","1.6"," 20/30 ","2","Q3","1.5","0.9","0.97"," 13/30 ","Q1","Q3","35.0","58.33","0.003","0.664","0.623","Q3",
"Journal of Pharmaceutical Policy and Practice","J PHARM POLICY PRACT","N/A","2052-3211","HEALTH POLICY & SERVICES","ESCI","1,370","3.3"," 20/118 ","3.7","Q1","3","0.6","0.96"," 40/119 ","Q2","Q1","83.5","66.81","0.002","0.442","0.835","Q2",
"Journal of Pharmaceutical Policy and Practice","J PHARM POLICY PRACT","N/A","2052-3211","PHARMACOLOGY & PHARMACY","ESCI","1,370","3.3"," 118/354 ","3.7","Q2","3","0.6","0.96"," 91/354 ","Q2","Q2","66.8","74.44","0.002","0.442","0.835","Q2",
"Journal of Breath Research","J BREATH RES","1752-7155","1752-7163","BIOCHEMICAL RESEARCH METHODS","SCIE","2,576","3.7"," 21/85 ","3.3","Q2","3.1","0.9","0.95"," 20/85 ","Q1","Q1","75.9","77.06","0.002","0.356","0.612","Q2",
"Journal of Breath Research","J BREATH RES","1752-7155","1752-7163","RESPIRATORY SYSTEM","SCIE","2,576","3.7"," 23/100 ","3.3","Q2","3.1","0.9","0.95"," 28/101 ","Q1","Q1","77.5","72.77","0.002","0.356","0.612","Q3",
"INTERNATIONAL MATHEMATICS RESEARCH NOTICES","INT MATH RES NOTICES","1073-7928","1687-0247","MATHEMATICS","SCIE","5,920","0.9"," 145/489 ","1","Q2","0.9","0.2","0.95"," 94/489 ","Q1","Q2","70.4","80.88","0.021","4.648","1.173","Q1",
"CELLULAR AND MOLECULAR LIFE SCIENCES","CELL MOL LIFE SCI","1420-682X","1420-9071","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","36,916","6.2"," 44/313 ","7.7","Q1","6.1","1.1","0.94"," 81/313 ","Q2","Q1","86.1","74.28","0.033","7.23","2.033","Q1",
"CELLULAR AND MOLECULAR LIFE SCIENCES","CELL MOL LIFE SCI","1420-682X","1420-9071","CELL BIOLOGY","SCIE","36,916","6.2"," 46/205 ","7.7","Q1","6.1","1.1","0.94"," 66/205 ","Q2","Q1","77.8","68.05","0.033","7.23","2.033","Q1",
"Polymers","POLYMERS-BASEL","N/A","2073-4360","POLYMER SCIENCE","SCIE","94,303","4.7"," 18/94 ","4.9","Q1","4.2","1.4","0.93"," 17/94 ","Q1","Q1","81.4","82.45","0.09","19.645","0.657","Q1",
"DNA RESEARCH","DNA RES","1340-2838","1756-1663","GENETICS & HEREDITY","SCIE","3,130","3.9"," 44/191 ","4","Q2","3.8","1.2","0.93"," 53/191 ","Q2","Q1","77.2","72.51","0.002","0.398","1.151","Q2",
"Animal Cells and Systems","ANIM CELLS SYST","1976-8354","2151-2485","CELL BIOLOGY","SCIE","756","2.5"," 148/205 ","2.4","Q4","1.9","0.4","0.93"," 68/205 ","Q1","Q3","28.0","67.07","0.001","0.168","0.443","Q4",
"Animal Cells and Systems","ANIM CELLS SYST","1976-8354","2151-2485","ZOOLOGY","SCIE","756","2.5"," 14/180 ","2.4","Q1","1.9","0.4","0.93"," 40/180 ","Q1","Q1","92.5","78.06","0.001","0.168","0.443","Q2",
"NUCLEAR MEDICINE AND BIOLOGY","NUCL MED BIOL","0969-8051","1872-9614","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","3,368","3.6"," 36/204 ","2.8","Q2","3.4","0.7","0.92"," 53/204 ","Q2","Q1","82.6","74.26","0.002","0.399","0.672","Q2",
"World","WORLD-BASEL","N/A","2673-4060","ECONOMICS","ESCI","236","2"," 207/597 ","1.9","Q2","1.9","0.4","0.92"," 153/600 ","Q2","Q2","65.4","74.58","0","0.075","0.373","Q3",
"World","WORLD-BASEL","N/A","2673-4060","POLITICAL SCIENCE","ESCI","236","2"," 92/317 ","1.9","Q2","1.9","0.4","0.92"," 110/317 ","Q2","Q2","71.1","65.46","0","0.075","0.373","Q3",
"World","WORLD-BASEL","N/A","2673-4060","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","236","2"," 58/263 ","1.9","Q2","1.9","0.4","0.92"," 83/263 ","Q2","Q1","78.1","68.63","0","0.075","0.373","Q2",
"Journal of Survey Statistics and Methodology","J SURV STAT METHODOL","2325-0984","2325-0992","SOCIAL SCIENCES, MATHEMATICAL METHODS","SSCI","756","1.6"," 28/67 ","2.2","Q2","1.3","0.6","0.92"," 17/67 ","Q1","Q2","59.0","75.37","0.002","0.478","1.133","Q2",
"Journal of Survey Statistics and Methodology","J SURV STAT METHODOL","2325-0984","2325-0992","STATISTICS & PROBABILITY","SCIE","756","1.6"," 38/168 ","2.2","Q1","1.3","0.6","0.92"," 23/168 ","Q1","Q1","77.7","86.61","0.002","0.478","1.133","Q2",
"JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS","J MATH ANAL APPL","0022-247X","1096-0813","MATHEMATICS","SCIE","26,087","1.2"," 80/489 ","1.3","Q1","1.1","0.3","0.92"," 102/489 ","Q1","Q1","83.7","79.24","0.024","5.278","0.638","Q2",
"JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS","J MATH ANAL APPL","0022-247X","1096-0813","MATHEMATICS, APPLIED","SCIE","26,087","1.2"," 140/331 ","1.3","Q2","1.1","0.3","0.92"," 97/331 ","Q1","Q2","57.9","70.85","0.024","5.278","0.638","Q2",
