"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"NEUROCHEMICAL RESEARCH","NEUROCHEM RES","0364-3190","1573-6903","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","13,243","3.7","Q2","0.84"," 119/313 ","3.8","Q2","3.6","0.8"," 98/313 ","Q2","68.85","0.009","1.936","0.776","62.1","Q2",
"NEUROCHEMICAL RESEARCH","NEUROCHEM RES","0364-3190","1573-6903","NEUROSCIENCES","SCIE","13,243","3.7","Q2","0.84"," 98/310 ","3.8","Q2","3.6","0.8"," 132/310 ","Q2","57.58","0.009","1.936","0.776","68.5","Q3",
"PSYCHOMETRIKA","PSYCHOMETRIKA","0033-3123","1860-0980","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","13,199","2.9","Q1","1"," 25/135 ","2.8","Q1","2.7","0.5"," 30/135 ","Q1","78.15","0.004","0.848","1.727","81.9","Q1",
"PSYCHOMETRIKA","PSYCHOMETRIKA","0033-3123","1860-0980","PSYCHOLOGY, MATHEMATICAL","SSCI","13,199","2.9","Q1","1"," 3/13 ","2.8","Q2","2.7","0.5"," 2/13 ","Q1","88.46","0.004","0.848","1.727","80.8","Q2",
"PSYCHOMETRIKA","PSYCHOMETRIKA","0033-3123","1860-0980","SOCIAL SCIENCES, MATHEMATICAL METHODS","SSCI","13,199","2.9","Q1","1"," 11/67 ","2.8","Q2","2.7","0.5"," 16/67 ","Q1","76.87","0.004","0.848","1.727","84.3","Q1",
"Journal of the National Comprehensive Cancer Network","J NATL COMPR CANC NE","1540-1405","1540-1413","ONCOLOGY","SCIE","13,192","14.8","Q1","2.8"," 16/322 ","12.3","Q1","14.8","2.1"," 17/322 ","Q1","94.88","0.027","5.969","4.257","95.2","Q1",
"CURRENT OPINION IN CELL BIOLOGY","CURR OPIN CELL BIOL","0955-0674","1879-0410","CELL BIOLOGY","SCIE","12,594","6","Q1","0.81"," 51/205 ","6.4","Q1","5.9","0.6"," 81/205 ","Q2","60.73","0.011","2.481","2.772","75.4","Q1",
"Genome Medicine","GENOME MED","1756-994X","1756-994X","GENETICS & HEREDITY","SCIE","12,032","10.4","Q1","2.99"," 9/191 ","12.6","Q1","10.2","1.6"," 3/191 ","Q1","98.69","0.024","5.157","5.12","95.5","Q1",
"Cancer Management and Research","CANCER MANAG RES","1179-1322","1179-1322","ONCOLOGY","SCIE","11,732","2.5","Q3","0.59"," 183/322 ","2.8","Q3","2.5","0.5"," 180/322 ","Q3","44.25","0.02","4.303","0.611","43.3","Q3",
"JOURNAL OF CRANIOFACIAL SURGERY","J CRANIOFAC SURG","1049-2275","1536-3732","SURGERY","SCIE","11,673","1","Q3","0.45"," 207/290 ","1.1","Q3","0.8","0.2"," 197/290 ","Q3","32.24","0.01","2.159","0.277","28.8","Q3",
"HORTSCIENCE","HORTSCIENCE","0018-5345","2327-9834","HORTICULTURE","SCIE","11,502","1.5","Q2","0.53"," 19/38 ","1.8","Q2","1.3","0.3"," 18/38 ","Q2","53.95","0.003","0.6","0.258","51.3","Q3",
"ACTA OPHTHALMOLOGICA","ACTA OPHTHALMOL","1755-375X","1755-3768","OPHTHALMOLOGY","SCIE","11,491","3","Q1","1.11"," 18/95 ","3.2","Q1","2.8","0.5"," 22/95 ","Q1","77.37","0.012","2.514","0.98","81.6","Q1",
"FISHERIES RESEARCH","FISH RES","0165-7836","1872-6763","FISHERIES","SCIE","10,959","2.2","Q2","0.88"," 17/62 ","2.4","Q2","1.7","0.7"," 15/62 ","Q1","76.61","0.006","1.318","0.5","73.4","Q2",
"CLINICAL PHARMACOKINETICS","CLIN PHARMACOKINET","0312-5963","1179-1926","PHARMACOLOGY & PHARMACY","SCIE","10,794","4.6","Q1","1.09"," 57/354 ","5.2","Q1","4.4","0.7"," 70/354 ","Q1","80.37","0.007","1.431","1.415","84.0","Q1",
"IONICS","IONICS","0947-7047","1862-0760","CHEMISTRY, PHYSICAL","SCIE","10,765","2.4","Q3","0.42"," 123/178 ","2.6","Q3","2.2","0.5"," 125/178 ","Q3","30.06","0.008","1.83","0.379","31.2","Q3",
"IONICS","IONICS","0947-7047","1862-0760","ELECTROCHEMISTRY","SCIE","10,765","2.4","Q3","0.42"," 30/45 ","2.6","Q3","2.2","0.5"," 24/45 ","Q3","47.78","0.008","1.83","0.379","34.4","Q3",
"IONICS","IONICS","0947-7047","1862-0760","PHYSICS, CONDENSED MATTER","SCIE","10,765","2.4","Q3","0.42"," 44/79 ","2.6","Q2","2.2","0.5"," 46/79 ","Q3","42.41","0.008","1.83","0.379","44.9","Q3",
"3 Biotech","3 BIOTECH","2190-572X","2190-5738","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","10,750","2.6","Q3","0.58"," 95/174 ","2.9","Q3","2.6","0.7"," 101/174 ","Q3","42.24","0.008","1.847","0.441","45.7","Q3",
"mSystems","MSYSTEMS","2379-5077","2379-5077","MICROBIOLOGY","SCIE","10,620","5","Q1","1.24"," 29/161 ","6.1","Q1","4.8","0.8"," 24/161 ","Q1","85.40","0.022","4.779","1.841","82.3","Q1",
"ANNALS OF ALLERGY ASTHMA & IMMUNOLOGY","ANN ALLERG ASTHMA IM","1081-1206","1534-4436","ALLERGY","SCIE","10,520","5.8","Q1","0.85"," 8/39 ","5.6","Q1","5.3","2.3"," 11/39 ","Q2","73.08","0.012","2.596","1.833","80.8","Q1",
"ANNALS OF ALLERGY ASTHMA & IMMUNOLOGY","ANN ALLERG ASTHMA IM","1081-1206","1534-4436","IMMUNOLOGY","SCIE","10,520","5.8","Q1","0.85"," 37/181 ","5.6","Q1","5.3","2.3"," 57/181 ","Q2","68.78","0.012","2.596","1.833","79.8","Q1",
"INTERNATIONAL JOURNAL OF ENGINEERING SCIENCE","INT J ENG SCI","0020-7225","1879-2197","ENGINEERING, MULTIDISCIPLINARY","SCIE","10,401","5.7","Q1","2.18"," 15/179 ","5.1","Q1","4.2","1.2"," 6/180 ","Q1","96.94","0.004","0.895","0.912","91.9","Q1",
"AMINO ACIDS","AMINO ACIDS","0939-4451","1438-2199","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","10,368","3","Q3","0.6"," 171/313 ","3.3","Q3","2.9","0.8"," 178/313 ","Q3","43.29","0.004","0.846","0.676","45.5","Q3",
"Science China-Earth Sciences","SCI CHINA EARTH SCI","1674-7313","1869-1897","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","9,844","6","Q1","1.27"," 18/253 ","6.2","Q1","5.6","0.8"," 32/253 ","Q1","87.55","0.011","2.331","1.732","93.1","Q1",
"EPIDEMIOLOGY AND INFECTION","EPIDEMIOL INFECT","0950-2688","1469-4409","INFECTIOUS DISEASES","SCIE","9,815","2.5","Q3","0.83"," 74/132 ","2.6","Q3","2.5","0.5"," 40/132 ","Q2","70.08","0.008","1.757","0.755","44.3","Q3",
"EPIDEMIOLOGY AND INFECTION","EPIDEMIOL INFECT","0950-2688","1469-4409","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","9,815","2.5","Q2","0.83"," 157/403 ","2.6","Q2","2.5","0.5"," 137/403 ","Q2","66.13","0.008","1.757","0.755","61.2","Q2",
"Alzheimers Research & Therapy","ALZHEIMERS RES THER","N/A","1758-9193","CLINICAL NEUROLOGY","SCIE","9,748","7.9","Q1","2.12"," 12/277 ","8.3","Q1","7.7","1.2"," 13/278 ","Q1","95.50","0.017","3.748","2.67","95.8","Q1",
"Alzheimers Research & Therapy","ALZHEIMERS RES THER","N/A","1758-9193","NEUROSCIENCES","SCIE","9,748","7.9","Q1","2.12"," 22/310 ","8.3","Q1","7.7","1.2"," 17/310 ","Q1","94.68","0.017","3.748","2.67","93.1","Q1",
"JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT","J STAT MECH-THEORY E","1742-5468","1742-5468","MECHANICS","SCIE","9,643","2.2","Q2","0.67"," 81/170 ","1.9","Q3","1.9","0.5"," 64/170 ","Q2","62.65","0.01","2.079","0.747","52.6","Q2",
"JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT","J STAT MECH-THEORY E","1742-5468","1742-5468","PHYSICS, MATHEMATICAL","SCIE","9,643","2.2","Q1","0.67"," 12/60 ","1.9","Q2","1.9","0.5"," 22/60 ","Q2","64.17","0.01","2.079","0.747","80.8","Q2",
"ARCHIVES OF ORAL BIOLOGY","ARCH ORAL BIOL","0003-9969","1879-1506","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","9,594","2.2","Q2","1.14"," 52/157 ","2.4","Q2","2.1","0.4"," 37/157 ","Q1","76.75","0.005","1.008","0.461","67.2","Q2",
"AGING & MENTAL HEALTH","AGING MENT HEALTH","1360-7863","1364-6915","GERIATRICS & GERONTOLOGY","SCIE","9,483","2.8","Q3","0.76"," 42/74 ","3.4","Q3","2.7","0.4"," 40/74 ","Q2","46.62","0.012","2.56","1.013","43.9","Q2",
"AGING & MENTAL HEALTH","AGING MENT HEALTH","1360-7863","1364-6915","GERONTOLOGY","SSCI","9,483","2.8","Q2","0.76"," 13/47 ","3.4","Q2","2.7","0.4"," 18/48 ","Q2","63.54","0.012","2.56","1.013","73.4","Q2",
"AGING & MENTAL HEALTH","AGING MENT HEALTH","1360-7863","1364-6915","PSYCHIATRY","SCIE, SSCI","9,483","2.8","Q2","0.76"," 105/276 ","3.4","Q2","2.7","0.4"," 115/276 ","Q2","58.51","0.012","2.56","1.013","62.1","Q2",
"JOURNAL OF PLANT GROWTH REGULATION","J PLANT GROWTH REGUL","0721-7595","1435-8107","PLANT SCIENCES","SCIE","8,939","3.9","Q1","1.21"," 48/265 ","4.7","Q1","3.8","0.8"," 32/265 ","Q1","88.11","0.006","1.357","0.647","82.1","Q2",
"INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY","INSECT BIOCHEM MOLEC","0965-1748","1879-0240","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","8,884","3.2","Q2","1.25"," 155/313 ","3.7","Q2","3","0.9"," 46/313 ","Q1","85.46","0.004","0.896","0.915","50.6","Q2",
"INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY","INSECT BIOCHEM MOLEC","0965-1748","1879-0240","ENTOMOLOGY","SCIE","8,884","3.2","Q1","1.25"," 11/109 ","3.7","Q1","3","0.9"," 14/109 ","Q1","87.61","0.004","0.896","0.915","90.4","Q1",
"INTERNATIONAL JOURNAL OF ORAL & MAXILLOFACIAL IMPLANTS","INT J ORAL MAX IMPL","0882-2786","1942-4434","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","8,830","1.7","Q3","0.78"," 79/157 ","2.6","Q2","1.5","0.3"," 74/157 ","Q2","53.18","0.004","0.811","0.621","50.0","Q2",
"JOURNAL OF MICROMECHANICS AND MICROENGINEERING","J MICROMECH MICROENG","0960-1317","1361-6439","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","8,771","2.4","Q2","0.47"," 170/352 ","2","Q3","2.2","0.7"," 200/354 ","Q3","43.64","0.003","0.658","0.377","51.8","Q3",
"JOURNAL OF MICROMECHANICS AND MICROENGINEERING","J MICROMECH MICROENG","0960-1317","1361-6439","INSTRUMENTS & INSTRUMENTATION","SCIE","8,771","2.4","Q2","0.47"," 29/76 ","2","Q3","2.2","0.7"," 46/76 ","Q3","40.13","0.003","0.658","0.377","62.5","Q3",
"JOURNAL OF MICROMECHANICS AND MICROENGINEERING","J MICROMECH MICROENG","0960-1317","1361-6439","NANOSCIENCE & NANOTECHNOLOGY","SCIE","8,771","2.4","Q3","0.47"," 102/140 ","2","Q4","2.2","0.7"," 82/140 ","Q3","41.79","0.003","0.658","0.377","27.5","Q3",
"JOURNAL OF MICROMECHANICS AND MICROENGINEERING","J MICROMECH MICROENG","0960-1317","1361-6439","PHYSICS, APPLIED","SCIE","8,771","2.4","Q3","0.47"," 96/179 ","2","Q3","2.2","0.7"," 106/179 ","Q3","41.06","0.003","0.658","0.377","46.6","Q3",
"COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING","COMPUT-AIDED CIV INF","1093-9687","1467-8667","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","8,708","8.5","Q1","1.77"," 10/169 ","10.8","Q1","6","1.5"," 17/169 ","Q1","90.24","0.008","1.784","2.014","94.4","Q1",
"COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING","COMPUT-AIDED CIV INF","1093-9687","1467-8667","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","8,708","8.5","Q1","1.77"," 5/91 ","10.8","Q1","6","1.5"," 5/91 ","Q1","95.05","0.008","1.784","2.014","95.1","Q1",
"COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING","COMPUT-AIDED CIV INF","1093-9687","1467-8667","ENGINEERING, CIVIL","SCIE","8,708","8.5","Q1","1.77"," 2/181 ","10.8","Q1","6","1.5"," 5/181 ","Q1","97.51","0.008","1.784","2.014","99.2","Q1",
"COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING","COMPUT-AIDED CIV INF","1093-9687","1467-8667","TRANSPORTATION SCIENCE & TECHNOLOGY","SCIE","8,708","8.5","Q1","1.77"," 4/72 ","10.8","Q1","6","1.5"," 6/72 ","Q1","92.36","0.008","1.784","2.014","95.1","Q1",
"PURE AND APPLIED GEOPHYSICS","PURE APPL GEOPHYS","0033-4553","1420-9136","GEOCHEMISTRY & GEOPHYSICS","SCIE","8,694","1.9","Q2","0.57"," 48/101 ","1.9","Q3","1.7","0.5"," 47/101 ","Q2","53.96","0.006","1.39","0.521","53.0","Q3",
"Environmental Health","ENVIRON HEALTH-GLOB","N/A","1476-069X","ENVIRONMENTAL SCIENCES","SCIE","8,601","5.3","Q1","1.2"," 73/358 ","6.7","Q1","5.2","1.9"," 60/359 ","Q1","83.43","0.008","1.707","1.795","79.7","Q1",
"Environmental Health","ENVIRON HEALTH-GLOB","N/A","1476-069X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","8,601","5.3","Q1","1.2"," 31/403 ","6.7","Q1","5.2","1.9"," 57/403 ","Q1","85.98","0.008","1.707","1.795","92.4","Q1",
"Radiation Oncology","RADIAT ONCOL","N/A","1748-717X","ONCOLOGY","SCIE","8,431","3.3","Q2","0.83"," 118/322 ","3.6","Q2","3.1","0.6"," 107/322 ","Q2","66.93","0.009","2.061","0.947","63.5","Q2",
"Radiation Oncology","RADIAT ONCOL","N/A","1748-717X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","8,431","3.3","Q1","0.83"," 42/204 ","3.6","Q1","3.1","0.6"," 67/204 ","Q2","67.40","0.009","2.061","0.947","79.7","Q1",
"NEOPLASIA","NEOPLASIA","1476-5586","1476-5586","ONCOLOGY","SCIE","8,208","6.3","Q1","1.44"," 48/322 ","5.4","Q1","6.2","0.9"," 45/322 ","Q1","86.18","0.006","1.255","1.428","85.2","Q1",
"Orthopaedic Journal of Sports Medicine","ORTHOP J SPORTS MED","N/A","2325-9671","ORTHOPEDICS","SCIE","8,123","2.4","Q2","0.88"," 36/136 ","2.8","Q2","2.2","0.3"," 44/136 ","Q2","68.01","0.017","3.72","0.961","73.9","Q1",
"Orthopaedic Journal of Sports Medicine","ORTHOP J SPORTS MED","N/A","2325-9671","SPORT SCIENCES","SCIE","8,123","2.4","Q2","0.88"," 36/127 ","2.8","Q2","2.2","0.3"," 45/127 ","Q2","64.96","0.017","3.72","0.961","72.0","Q1",
"JOURNAL OF HEALTH ECONOMICS","J HEALTH ECON","0167-6296","1879-1646","ECONOMICS","SSCI","8,075","3.4","Q1","1.3"," 97/597 ","4","Q1","3.2","0.5"," 91/600 ","Q1","84.92","0.009","2.057","2.416","83.8","Q1",
"JOURNAL OF HEALTH ECONOMICS","J HEALTH ECON","0167-6296","1879-1646","HEALTH CARE SCIENCES & SERVICES","SCIE","8,075","3.4","Q1","1.3"," 34/174 ","4","Q1","3.2","0.5"," 23/175 ","Q1","87.14","0.009","2.057","2.416","80.7","Q1",
"JOURNAL OF HEALTH ECONOMICS","J HEALTH ECON","0167-6296","1879-1646","HEALTH POLICY & SERVICES","SSCI","8,075","3.4","Q1","1.3"," 15/118 ","4","Q1","3.2","0.5"," 16/119 ","Q1","86.97","0.009","2.057","2.416","87.7","Q1",
"JOURNAL OF BIOMECHANICAL ENGINEERING-TRANSACTIONS OF THE ASME","J BIOMECH ENG-T ASME","0148-0731","1528-8951","BIOPHYSICS","SCIE","7,930","1.7","Q4","0.46"," 59/77 ","1.9","Q3","1.6","0.7"," 55/77 ","Q3","29.22","0.003","0.744","0.465","24.0","Q3",
"JOURNAL OF BIOMECHANICAL ENGINEERING-TRANSACTIONS OF THE ASME","J BIOMECH ENG-T ASME","0148-0731","1528-8951","ENGINEERING, BIOMEDICAL","SCIE","7,930","1.7","Q3","0.46"," 90/122 ","1.9","Q3","1.6","0.7"," 82/122 ","Q3","33.20","0.003","0.744","0.465","26.6","Q3",
"INTERNATIONAL JOURNAL OF HYGIENE AND ENVIRONMENTAL HEALTH","INT J HYG ENVIR HEAL","1438-4639","1618-131X","INFECTIOUS DISEASES","SCIE","7,865","4.5","Q1","1.33"," 23/132 ","5","Q1","4.1","1.2"," 18/132 ","Q1","86.74","0.007","1.576","1.16","83.0","Q2",
"INTERNATIONAL JOURNAL OF HYGIENE AND ENVIRONMENTAL HEALTH","INT J HYG ENVIR HEAL","1438-4639","1618-131X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","7,865","4.5","Q1","1.33"," 43/403 ","5","Q1","4.1","1.2"," 43/403 ","Q1","89.45","0.007","1.576","1.16","89.5","Q1",
"PUBLIC HEALTH REPORTS","PUBLIC HEALTH REP","0033-3549","1468-2877","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","7,817","3","Q2","0.83"," 114/403 ","3.5","Q2","2.8","0.7"," 137/403 ","Q2","66.13","0.008","1.704","1.605","71.8","Q1",
"Journal of Natural Fibers","J NAT FIBERS","1544-0478","1544-046X","MATERIALS SCIENCE, TEXTILES","SCIE","7,454","2.8","Q1","0.95"," 5/29 ","3.4","Q1","2.5","1.3"," 4/29 ","Q1","87.93","0.006","1.249","0.379","84.5","Q1",
"BMJ Quality & Safety","BMJ QUAL SAF","2044-5415","2044-5423","HEALTH CARE SCIENCES & SERVICES","SCIE","7,337","5.6","Q1","1.71"," 10/174 ","6.2","Q1","5.2","1.4"," 11/175 ","Q1","94.00","0.01","2.129","2.389","94.5","Q1",
"BMJ Quality & Safety","BMJ QUAL SAF","2044-5415","2044-5423","HEALTH POLICY & SERVICES","SSCI","7,337","5.6","Q1","1.71"," 4/118 ","6.2","Q1","5.2","1.4"," 5/119 ","Q1","96.22","0.01","2.129","2.389","97.0","Q1",
"REPRODUCTIVE TOXICOLOGY","REPROD TOXICOL","0890-6238","1873-1708","REPRODUCTIVE BIOLOGY","SCIE","7,165","3.3","Q2","1"," 10/39 ","3.1","Q2","3.2","0.5"," 12/39 ","Q1","70.51","0.004","0.912","0.745","75.6","Q2",
"REPRODUCTIVE TOXICOLOGY","REPROD TOXICOL","0890-6238","1873-1708","TOXICOLOGY","SCIE","7,165","3.3","Q2","1"," 39/106 ","3.1","Q2","3.2","0.5"," 24/106 ","Q1","77.83","0.004","0.912","0.745","63.7","Q2",
"IEEE TRANSACTIONS ON VERY LARGE SCALE INTEGRATION (VLSI) SYSTEMS","IEEE T VLSI SYST","1063-8210","1557-9999","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","6,986","2.8","Q2","0.67"," 23/59 ","2.8","Q2","2.5","0.5"," 26/59 ","Q2","56.78","0.007","1.495","0.693","61.9","Q2",
"IEEE TRANSACTIONS ON VERY LARGE SCALE INTEGRATION (VLSI) SYSTEMS","IEEE T VLSI SYST","1063-8210","1557-9999","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","6,986","2.8","Q2","0.67"," 151/352 ","2.8","Q2","2.5","0.5"," 149/354 ","Q2","58.05","0.007","1.495","0.693","57.2","Q2",
"PALLIATIVE MEDICINE","PALLIATIVE MED","0269-2163","1477-030X","HEALTH CARE SCIENCES & SERVICES","SCIE","6,883","3.6","Q1","1.1"," 27/174 ","4.4","Q1","3.3","0.6"," 35/175 ","Q1","80.29","0.008","1.641","1.301","84.8","Q1",
"PALLIATIVE MEDICINE","PALLIATIVE MED","0269-2163","1477-030X","MEDICINE, GENERAL & INTERNAL","SCIE","6,883","3.6","Q1","1.1"," 46/325 ","4.4","Q1","3.3","0.6"," 47/329 ","Q1","85.87","0.008","1.641","1.301","86.0","Q1",
"PALLIATIVE MEDICINE","PALLIATIVE MED","0269-2163","1477-030X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","6,883","3.6","Q1","1.1"," 78/403 ","4.4","Q1","3.3","0.6"," 75/403 ","Q1","81.51","0.008","1.641","1.301","80.8","Q1",
"Lancet Digital Health","LANCET DIGIT HEALTH","N/A","2589-7500","MEDICAL INFORMATICS","SCIE","6,727","23.8","Q1","5.1"," 1/44 ","27.7","Q1","23.4","8.8"," 1/44 ","Q1","98.86","0.02","4.378","11.037","98.9","Q1",
"Lancet Digital Health","LANCET DIGIT HEALTH","N/A","2589-7500","MEDICINE, GENERAL & INTERNAL","SCIE","6,727","23.8","Q1","5.1"," 6/325 ","27.7","Q1","23.4","8.8"," 6/329 ","Q1","98.33","0.02","4.378","11.037","98.3","Q1",
"IEEE Transactions on Components Packaging and Manufacturing Technology","IEEE T COMP PACK MAN","2156-3950","2156-3985","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","6,662","2.3","Q2","0.45"," 175/352 ","2.1","Q3","2","0.5"," 212/354 ","Q3","40.25","0.004","0.914","0.422","50.4","Q3",
"IEEE Transactions on Components Packaging and Manufacturing Technology","IEEE T COMP PACK MAN","2156-3950","2156-3985","ENGINEERING, MANUFACTURING","SCIE","6,662","2.3","Q3","0.45"," 41/68 ","2.1","Q3","2","0.5"," 48/68 ","Q3","30.15","0.004","0.914","0.422","40.4","Q3",
"IEEE Transactions on Components Packaging and Manufacturing Technology","IEEE T COMP PACK MAN","2156-3950","2156-3985","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","6,662","2.3","Q3","0.45"," 275/438 ","2.1","Q3","2","0.5"," 267/438 ","Q3","39.16","0.004","0.914","0.422","37.3","Q3",
"EARLY HUMAN DEVELOPMENT","EARLY HUM DEV","0378-3782","1872-6232","OBSTETRICS & GYNECOLOGY","SCIE","6,654","2.2","Q2","0.9"," 54/136 ","2.3","Q2","2.1","0.3"," 43/136 ","Q2","68.75","0.005","1.013","0.727","60.7","Q2",
"EARLY HUMAN DEVELOPMENT","EARLY HUM DEV","0378-3782","1872-6232","PEDIATRICS","SCIE","6,654","2.2","Q2","0.9"," 56/186 ","2.3","Q2","2.1","0.3"," 56/186 ","Q2","70.16","0.005","1.013","0.727","70.2","Q2",
"ECOTOXICOLOGY","ECOTOXICOLOGY","0963-9292","1573-3017","ECOLOGY","SCIE","6,645","2.4","Q2","0.62"," 82/195 ","2.7","Q2","2.4","0.5"," 104/195 ","Q3","46.92","0.003","0.624","0.483","58.2","Q3",
"ECOTOXICOLOGY","ECOTOXICOLOGY","0963-9292","1573-3017","ENVIRONMENTAL SCIENCES","SCIE","6,645","2.4","Q3","0.62"," 221/358 ","2.7","Q3","2.4","0.5"," 183/359 ","Q3","49.16","0.003","0.624","0.483","38.4","Q3",
"ECOTOXICOLOGY","ECOTOXICOLOGY","0963-9292","1573-3017","TOXICOLOGY","SCIE","6,645","2.4","Q3","0.62"," 69/106 ","2.7","Q3","2.4","0.5"," 65/106 ","Q3","39.15","0.003","0.624","0.483","35.4","Q3",
"Topics in Current Chemistry","TOPICS CURR CHEM","2365-0869","2364-8961","CHEMISTRY, MULTIDISCIPLINARY","SCIE","6,449","7.1","Q1","0.6"," 42/230 ","8.6","Q1","7","1.9"," 96/231 ","Q2","58.66","0.003","0.664","1.623","82.0","Q1",
"Ocular Surface","OCUL SURF","1542-0124","1937-5913","OPHTHALMOLOGY","SCIE","6,354","5.9","Q1","2.54"," 4/95 ","5.9","Q1","5.3","2.1"," 4/95 ","Q1","96.32","0.006","1.221","1.456","96.3","Q1",
"CURRENT EYE RESEARCH","CURR EYE RES","0271-3683","1460-2202","OPHTHALMOLOGY","SCIE","6,341","1.7","Q3","0.83"," 52/95 ","2.2","Q2","1.7","0.3"," 43/95 ","Q2","55.26","0.005","1.077","0.584","45.8","Q3",
"Climate of the Past","CLIM PAST","1814-9324","1814-9332","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","6,183","3.8","Q1","1"," 50/253 ","3.9","Q1","3.2","0.8"," 51/253 ","Q1","80.04","0.009","1.886","1.679","80.4","Q1",
"Climate of the Past","CLIM PAST","1814-9324","1814-9332","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","6,183","3.8","Q2","1"," 34/110 ","3.9","Q2","3.2","0.8"," 28/110 ","Q1","75.00","0.009","1.886","1.679","69.5","Q1",
"CURRENT OPINION IN CLINICAL NUTRITION AND METABOLIC CARE","CURR OPIN CLIN NUTR","1363-1950","1473-6519","ENDOCRINOLOGY & METABOLISM","SCIE","6,138","3","Q2","0.45"," 88/186 ","3.7","Q2","2.8","1.5"," 141/186 ","Q3","24.46","0.003","0.584","0.934","53.0","Q2",
"CURRENT OPINION IN CLINICAL NUTRITION AND METABOLIC CARE","CURR OPIN CLIN NUTR","1363-1950","1473-6519","NUTRITION & DIETETICS","SCIE","6,138","3","Q2","0.45"," 54/114 ","3.7","Q2","2.8","1.5"," 78/114 ","Q3","32.02","0.003","0.584","0.934","53.1","Q2",
"INTERNATIONAL GEOLOGY REVIEW","INT GEOL REV","0020-6814","1938-2839","GEOLOGY","SCIE","6,063","2.1","Q1","1.01"," 7/60 ","2.7","Q1","2","0.5"," 10/60 ","Q1","84.17","0.004","0.979","0.74","89.2","Q1",
"JOURNAL OF COMPUTATIONAL AND GRAPHICAL STATISTICS","J COMPUT GRAPH STAT","1061-8600","1537-2715","STATISTICS & PROBABILITY","SCIE","5,702","1.4","Q2","0.86"," 53/168 ","2.1","Q1","1.3","0.3"," 26/168 ","Q1","84.82","0.006","1.39","1.541","68.8","Q1",
"KNEE","KNEE","0968-0160","1873-5800","ORTHOPEDICS","SCIE","5,610","1.6","Q3","0.79"," 69/136 ","2","Q3","1.5","0.5"," 58/136 ","Q2","57.72","0.005","1.195","0.651","49.6","Q2",
"KNEE","KNEE","0968-0160","1873-5800","SPORT SCIENCES","SCIE","5,610","1.6","Q3","0.79"," 67/127 ","2","Q3","1.5","0.5"," 59/127 ","Q2","53.94","0.005","1.195","0.651","47.6","Q2",
"KNEE","KNEE","0968-0160","1873-5800","SURGERY","SCIE","5,610","1.6","Q2","0.79"," 144/290 ","2","Q2","1.5","0.5"," 112/290 ","Q2","61.55","0.005","1.195","0.651","50.5","Q2",
