"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"EXPERIMENTAL THERMAL AND FLUID SCIENCE","EXP THERM FLUID SCI","0894-1777","1879-2286","THERMODYNAMICS","SCIE","14,412","2.8","Q2","0.86"," 23/76 ","3.1","Q2","2.5","0.8"," 18/76 ","Q1","76.97","0.007","1.562","0.638","70.4","Q2",
"ACTA PAEDIATRICA","ACTA PAEDIATR","0803-5253","1651-2227","PEDIATRICS","SCIE","14,372","2.4","Q1","1.08"," 46/186 ","2.6","Q2","2.3","0.7"," 34/186 ","Q1","81.99","0.011","2.401","0.844","75.5","Q2",
"JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY","J MOL CELL CARDIOL","0022-2828","1095-8584","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","14,266","4.9","Q1","1.07"," 40/220 ","4.7","Q1","4.8","0.8"," 47/220 ","Q1","78.86","0.01","2.101","1.296","82.0","Q1",
"JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY","J MOL CELL CARDIOL","0022-2828","1095-8584","CELL BIOLOGY","SCIE","14,266","4.9","Q2","1.07"," 67/205 ","4.7","Q2","4.8","0.8"," 53/205 ","Q1","74.39","0.01","2.101","1.296","67.6","Q2",
"SIAM JOURNAL ON NUMERICAL ANALYSIS","SIAM J NUMER ANAL","0036-1429","1095-7170","MATHEMATICS, APPLIED","SCIE","14,197","2.8","Q1","1.53"," 22/331 ","3.5","Q1","2.7","0.7"," 29/331 ","Q1","91.39","0.01","2.232","1.95","93.5","Q1",
"JOURNAL OF PAIN","J PAIN","1526-5900","1528-8447","CLINICAL NEUROLOGY","SCIE","12,485","4","Q1","1.15"," 51/277 ","5","Q1","3.7","1"," 58/278 ","Q1","79.32","0.009","1.943","1.637","81.8","Q1",
"JOURNAL OF PAIN","J PAIN","1526-5900","1528-8447","NEUROSCIENCES","SCIE","12,485","4","Q2","1.15"," 86/310 ","5","Q1","3.7","1"," 78/310 ","Q1","75.00","0.009","1.943","1.637","72.4","Q1",
"Nanomedicine-Nanotechnology Biology and Medicine","NANOMED-NANOTECHNOL","1549-9634","1549-9642","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","12,388","4.2","Q2","0.96"," 60/189 ","5","Q2","4.2","1.3"," 54/189 ","Q2","71.69","0.006","1.369","0.804","68.5","Q2",
"Nanomedicine-Nanotechnology Biology and Medicine","NANOMED-NANOTECHNOL","1549-9634","1549-9642","NANOSCIENCE & NANOTECHNOLOGY","SCIE","12,388","4.2","Q2","0.96"," 64/140 ","5","Q2","4.2","1.3"," 44/140 ","Q2","68.93","0.006","1.369","0.804","54.6","Q2",
"JOURNAL OF SEPARATION SCIENCE","J SEP SCI","1615-9306","1615-9314","CHEMISTRY, ANALYTICAL","SCIE","12,072","2.8","Q2","0.67"," 46/106 ","2.7","Q2","2.3","0.7"," 46/106 ","Q2","57.08","0.006","1.374","0.38","57.1","Q3",
"BIOLOGICAL & PHARMACEUTICAL BULLETIN","BIOL PHARM BULL","0918-6158","1347-5215","PHARMACOLOGY & PHARMACY","SCIE","11,486","1.7","Q3","0.54"," 251/354 ","1.9","Q3","1.5","0.3"," 223/354 ","Q3","37.15","0.004","0.876","0.358","29.2","Q3",
"Annual Review of Physiology","ANNU REV PHYSIOL","0066-4278","1545-1585","PHYSIOLOGY","SCIE","11,453","15.7","Q1","2.93"," 2/85 ","22.9","Q1","15.7","5.9"," 2/85 ","Q1","98.24","0.007","1.595","7.463","98.2","Q1",
"JOURNAL OF VACUUM SCIENCE & TECHNOLOGY A","J VAC SCI TECHNOL A","0734-2101","1520-8559","MATERIALS SCIENCE, COATINGS & FILMS","SCIE","11,128","2.4","Q3","0.55"," 13/23 ","2.6","Q3","2.1","0.7"," 12/23 ","Q2","50.00","0.006","1.211","0.525","45.7","Q2",
"JOURNAL OF VACUUM SCIENCE & TECHNOLOGY A","J VAC SCI TECHNOL A","0734-2101","1520-8559","PHYSICS, APPLIED","SCIE","11,128","2.4","Q3","0.55"," 96/179 ","2.6","Q2","2.1","0.7"," 88/179 ","Q2","51.12","0.006","1.211","0.525","46.6","Q2",
"ENVIRONMENTAL TECHNOLOGY","ENVIRON TECHNOL","0959-3330","1479-487X","ENVIRONMENTAL SCIENCES","SCIE","11,034","2.2","Q3","0.46"," 239/358 ","2.4","Q3","2.1","0.6"," 240/359 ","Q3","33.29","0.007","1.499","0.359","33.4","Q4",
"Acta Crystallographica Section B-Structural Science Crystal Engineering and Materials","ACTA CRYSTALLOGR B","N/A","2052-5206","CHEMISTRY, MULTIDISCIPLINARY","SCIE","10,964","1.3","Q3","0.56"," 159/230 ","2","Q3","1.2","0.4"," 100/231 ","Q2","56.93","0.002","0.457","0.52","31.1","Q2",
"Acta Crystallographica Section B-Structural Science Crystal Engineering and Materials","ACTA CRYSTALLOGR B","N/A","2052-5206","CRYSTALLOGRAPHY","SCIE","10,964","1.3","Q3","0.56"," 19/33 ","2","Q2","1.2","0.4"," 16/33 ","Q2","53.03","0.002","0.457","0.52","43.9","Q2",
"MATERIALS TRANSACTIONS","MATER TRANS","1345-9678","1347-5320","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","10,774","1.2","Q4","0.24"," 362/438 ","1.4","Q4","0.8","0.4"," 355/438 ","Q3","19.06","0.003","0.57","0.207","17.5","Q4",
"MATERIALS TRANSACTIONS","MATER TRANS","1345-9678","1347-5320","METALLURGY & METALLURGICAL ENGINEERING","SCIE","10,774","1.2","Q3","0.24"," 56/90 ","1.4","Q3","0.8","0.4"," 62/91 ","Q3","32.42","0.003","0.57","0.207","38.3","Q3",
"European Heart Journal-Cardiovascular Imaging","EUR HEART J-CARD IMG","2047-2404","2047-2412","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","10,763","6.7","Q1","1.79"," 25/220 ","6.6","Q1","5.8","1.2"," 26/220 ","Q1","88.41","0.017","3.767","2.515","88.9","Q1",
"European Heart Journal-Cardiovascular Imaging","EUR HEART J-CARD IMG","2047-2404","2047-2412","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","10,763","6.7","Q1","1.79"," 12/204 ","6.6","Q1","5.8","1.2"," 13/204 ","Q1","93.87","0.017","3.767","2.515","94.4","Q1",
"JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY","J AM SOC MASS SPECTR","1044-0305","1879-1123","BIOCHEMICAL RESEARCH METHODS","SCIE","10,617","3.1","Q2","0.83"," 29/85 ","3","Q2","2.6","0.7"," 26/85 ","Q2","70.00","0.008","1.755","0.724","66.5","Q2",
"JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY","J AM SOC MASS SPECTR","1044-0305","1879-1123","CHEMISTRY, ANALYTICAL","SCIE","10,617","3.1","Q2","0.83"," 37/106 ","3","Q2","2.6","0.7"," 31/106 ","Q2","71.23","0.008","1.755","0.724","65.6","Q1",
"JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY","J AM SOC MASS SPECTR","1044-0305","1879-1123","CHEMISTRY, PHYSICAL","SCIE","10,617","3.1","Q3","0.83"," 90/178 ","3","Q3","2.6","0.7"," 59/178 ","Q2","67.13","0.008","1.755","0.724","49.7","Q2",
"JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY","J AM SOC MASS SPECTR","1044-0305","1879-1123","SPECTROSCOPY","SCIE","10,617","3.1","Q1","0.83"," 9/44 ","3","Q1","2.6","0.7"," 13/44 ","Q2","71.59","0.008","1.755","0.724","80.7","Q1",
"Nanomedicine","NANOMEDICINE-UK","1743-5889","1748-6963","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","9,839","4.7","Q1","0.67"," 29/174 ","5.1","Q1","4.5","1"," 82/174 ","Q2","53.16","0.005","0.988","0.731","83.6","Q2",
"Nanomedicine","NANOMEDICINE-UK","1743-5889","1748-6963","NANOSCIENCE & NANOTECHNOLOGY","SCIE","9,839","4.7","Q2","0.67"," 55/140 ","5.1","Q2","4.5","1"," 64/140 ","Q2","54.64","0.005","0.988","0.731","61.1","Q2",
"ChemMedChem","CHEMMEDCHEM","1860-7179","1860-7187","CHEMISTRY, MEDICINAL","SCIE","9,552","3.6","Q2","0.85"," 31/72 ","3.5","Q2","3.5","0.8"," 30/72 ","Q2","59.03","0.007","1.631","0.713","57.6","Q2",
"ChemMedChem","CHEMMEDCHEM","1860-7179","1860-7187","PHARMACOLOGY & PHARMACY","SCIE","9,552","3.6","Q2","0.85"," 94/354 ","3.5","Q2","3.5","0.8"," 112/354 ","Q2","68.50","0.007","1.631","0.713","73.6","Q2",
"JOURNAL OF AFRICAN EARTH SCIENCES","J AFR EARTH SCI","1464-343X","1879-1956","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","9,472","2.2","Q2","0.6"," 120/253 ","2.3","Q2","1.9","0.6"," 134/253 ","Q3","47.23","0.006","1.202","0.464","52.8","Q3",
"PFLUGERS ARCHIV-EUROPEAN JOURNAL OF PHYSIOLOGY","PFLUG ARCH EUR J PHY","0031-6768","1432-2013","PHYSIOLOGY","SCIE","9,363","2.9","Q2","0.89"," 27/85 ","3.8","Q1","2.8","0.8"," 32/85 ","Q2","62.94","0.005","1.138","1.038","68.8","Q2",
"Annual Review of Clinical Psychology","ANNU REV CLIN PSYCHO","1548-5943","1548-5951","PSYCHOLOGY","SCIE","9,235","17.8","Q1","6.33"," 2/92 ","21.9","Q1","17.8","3.3"," 1/92 ","Q1","99.46","0.007","1.522","8.081","98.4","Q1",
"Annual Review of Clinical Psychology","ANNU REV CLIN PSYCHO","1548-5943","1548-5951","PSYCHOLOGY, CLINICAL","SSCI","9,235","17.8","Q1","6.33"," 1/180 ","21.9","Q1","17.8","3.3"," 1/180 ","Q1","99.72","0.007","1.522","8.081","99.7","Q1",
"PATHOLOGY RESEARCH AND PRACTICE","PATHOL RES PRACT","0344-0338","1618-0631","PATHOLOGY","SCIE","9,058","2.9","Q2","0.95"," 28/88 ","2.6","Q2","2.5","2.3"," 28/88 ","Q2","68.75","0.008","1.733","0.503","68.8","Q3",
"MOLECULAR ASPECTS OF MEDICINE","MOL ASPECTS MED","0098-2997","1872-9452","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","8,966","8.7","Q1","1.31"," 29/313 ","13","Q1","8.6","3.2"," 44/313 ","Q1","86.10","0.006","1.352","2.904","90.9","Q1",
"MOLECULAR ASPECTS OF MEDICINE","MOL ASPECTS MED","0098-2997","1872-9452","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","8,966","8.7","Q1","1.31"," 17/189 ","13","Q1","8.6","3.2"," 33/189 ","Q1","82.80","0.006","1.352","2.904","91.3","Q1",
"Silicon","SILICON-NETH","1876-990X","1876-9918","CHEMISTRY, PHYSICAL","SCIE","8,884","2.8","Q3","0.47"," 103/178 ","2.8","Q3","2.4","1"," 107/178 ","Q3","40.17","0.008","1.715","0.344","42.4","Q4",
"Silicon","SILICON-NETH","1876-990X","1876-9918","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","8,884","2.8","Q3","0.47"," 229/438 ","2.8","Q3","2.4","1"," 255/438 ","Q3","41.89","0.008","1.715","0.344","47.8","Q3",
"VETERINARY JOURNAL","VET J","1090-0233","1532-2971","VETERINARY SCIENCES","SCIE","8,841","2.3","Q1","1.02"," 28/167 ","2.7","Q1","2.2","0.8"," 32/168 ","Q1","81.25","0.003","0.6","0.596","83.5","Q1",
"INTERNATIONAL JOURNAL FOR PARASITOLOGY","INT J PARASITOL","0020-7519","1879-0135","PARASITOLOGY","SCIE","8,713","3.7","Q1","1.14"," 7/45 ","3.5","Q1","3.5","1.1"," 8/45 ","Q1","83.33","0.004","0.879","0.969","85.6","Q1",
"MRS BULLETIN","MRS BULL","0883-7694","1938-1425","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","8,696","4.1","Q2","0.9"," 163/438 ","4.9","Q2","4","1.7"," 126/438 ","Q2","71.35","0.005","1.152","1.298","62.9","Q1",
"MRS BULLETIN","MRS BULL","0883-7694","1938-1425","PHYSICS, APPLIED","SCIE","8,696","4.1","Q2","0.9"," 52/179 ","4.9","Q1","4","1.7"," 48/179 ","Q2","73.46","0.005","1.152","1.298","71.2","Q1",
"Cell Death Discovery","CELL DEATH DISCOV","N/A","2058-7716","CELL BIOLOGY","SCIE","8,655","6.1","Q1","0.96"," 48/205 ","6","Q2","6","1.2"," 64/205 ","Q2","69.02","0.014","3.001","1.379","76.8","Q2",
"JOURNAL OF MECHANICAL DESIGN","J MECH DESIGN","1050-0472","1528-9001","ENGINEERING, MECHANICAL","SCIE","8,444","2.9","Q2","0.85"," 53/180 ","3.1","Q2","2.4","0.8"," 42/180 ","Q1","76.94","0.004","0.946","0.656","70.8","Q2",
"INTERNATIONAL JOURNAL OF SPORTS MEDICINE","INT J SPORTS MED","0172-4622","1439-3964","SPORT SCIENCES","SCIE","8,319","2","Q2","0.74"," 53/127 ","2.4","Q2","1.9","0.4"," 62/127 ","Q2","51.57","0.004","0.805","0.632","58.7","Q2",
"ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING","ARCH COMPUT METHOD E","1134-3060","1886-1784","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","8,304","9.7","Q1","1.27"," 6/169 ","9.9","Q1","9.3","2.2"," 35/169 ","Q1","79.59","0.01","2.292","2.009","96.7","Q1",
"ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING","ARCH COMPUT METHOD E","1134-3060","1886-1784","ENGINEERING, MULTIDISCIPLINARY","SCIE","8,304","9.7","Q1","1.27"," 3/179 ","9.9","Q1","9.3","2.2"," 26/180 ","Q1","85.83","0.01","2.292","2.009","98.6","Q1",
"ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING","ARCH COMPUT METHOD E","1134-3060","1886-1784","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","8,304","9.7","Q1","1.27"," 2/135 ","9.9","Q1","9.3","2.2"," 17/135 ","Q1","87.78","0.01","2.292","2.009","98.9","Q1",
"MICROELECTRONICS RELIABILITY","MICROELECTRON RELIAB","0026-2714","1872-941X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","8,290","1.6","Q3","0.3"," 239/352 ","1.6","Q3","1.4","0.3"," 272/354 ","Q4","23.31","0.005","0.993","0.292","32.2","Q3",
"MICROELECTRONICS RELIABILITY","MICROELECTRON RELIAB","0026-2714","1872-941X","NANOSCIENCE & NANOTECHNOLOGY","SCIE","8,290","1.6","Q4","0.3"," 113/140 ","1.6","Q4","1.4","0.3"," 114/140 ","Q4","18.93","0.005","0.993","0.292","19.6","Q4",
"MICROELECTRONICS RELIABILITY","MICROELECTRON RELIAB","0026-2714","1872-941X","PHYSICS, APPLIED","SCIE","8,290","1.6","Q3","0.3"," 131/179 ","1.6","Q3","1.4","0.3"," 140/179 ","Q4","22.07","0.005","0.993","0.292","27.1","Q3",
"JOURNAL OF CARDIOTHORACIC AND VASCULAR ANESTHESIA","J CARDIOTHOR VASC AN","1053-0770","1532-8422","ANESTHESIOLOGY","SCIE","8,010","2.3","Q2","0.69"," 22/64 ","2.2","Q2","2","0.8"," 28/64 ","Q2","57.03","0.011","2.38","0.644","66.4","Q2",
"JOURNAL OF CARDIOTHORACIC AND VASCULAR ANESTHESIA","J CARDIOTHOR VASC AN","1053-0770","1532-8422","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","8,010","2.3","Q2","0.69"," 103/220 ","2.2","Q3","2","0.8"," 86/220 ","Q2","61.14","0.011","2.38","0.644","53.4","Q2",
"JOURNAL OF CARDIOTHORACIC AND VASCULAR ANESTHESIA","J CARDIOTHOR VASC AN","1053-0770","1532-8422","PERIPHERAL VASCULAR DISEASE","SCIE","8,010","2.3","Q2","0.69"," 44/96 ","2.2","Q3","2","0.8"," 32/96 ","Q2","67.19","0.011","2.38","0.644","54.7","Q3",
"JOURNAL OF CARDIOTHORACIC AND VASCULAR ANESTHESIA","J CARDIOTHOR VASC AN","1053-0770","1532-8422","RESPIRATORY SYSTEM","SCIE","8,010","2.3","Q2","0.69"," 50/100 ","2.2","Q3","2","0.8"," 42/101 ","Q2","58.91","0.011","2.38","0.644","50.5","Q3",
"INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE","INT J GEOGR INF SCI","1365-8816","1362-3087","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","7,985","4.3","Q1","1.47"," 56/249 ","5.2","Q1","4","0.5"," 34/251 ","Q1","86.65","0.005","1.102","1.139","77.7","Q1",
"INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE","INT J GEOGR INF SCI","1365-8816","1362-3087","GEOGRAPHY","SSCI","7,985","4.3","Q1","1.47"," 14/171 ","5.2","Q1","4","0.5"," 15/172 ","Q1","91.57","0.005","1.102","1.139","92.1","Q1",
"INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE","INT J GEOGR INF SCI","1365-8816","1362-3087","GEOGRAPHY, PHYSICAL","SCIE","7,985","4.3","Q1","1.47"," 9/65 ","5.2","Q1","4","0.5"," 6/65 ","Q1","91.54","0.005","1.102","1.139","86.9","Q1",
"INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE","INT J GEOGR INF SCI","1365-8816","1362-3087","INFORMATION SCIENCE & LIBRARY SCIENCE","SSCI","7,985","4.3","Q1","1.47"," 25/160 ","5.2","Q1","4","0.5"," 23/161 ","Q1","86.02","0.005","1.102","1.139","84.7","Q1",
"JOURNAL OF MEDICAL SYSTEMS","J MED SYST","0148-5598","1573-689X","HEALTH CARE SCIENCES & SERVICES","SCIE","7,951","3.5","Q1","1.17"," 30/174 ","4.7","Q1","3.5","2.1"," 33/175 ","Q1","81.43","0.008","1.698","0.994","83.0","Q2",
"JOURNAL OF MEDICAL SYSTEMS","J MED SYST","0148-5598","1573-689X","MEDICAL INFORMATICS","SCIE","7,951","3.5","Q2","1.17"," 18/44 ","4.7","Q2","3.5","2.1"," 12/44 ","Q1","73.86","0.008","1.698","0.994","60.2","Q2",
"JOURNAL OF NERVOUS AND MENTAL DISEASE","J NERV MENT DIS","0022-3018","1539-736X","CLINICAL NEUROLOGY","SCIE","7,886","1.6","Q3","0.47"," 202/277 ","1.8","Q4","1.5","0.3"," 204/278 ","Q3","26.80","0.003","0.69","0.534","27.3","Q3",
"JOURNAL OF NERVOUS AND MENTAL DISEASE","J NERV MENT DIS","0022-3018","1539-736X","PSYCHIATRY","SCIE, SSCI","7,886","1.6","Q3","0.47"," 184/276 ","1.8","Q3","1.5","0.3"," 193/276 ","Q3","30.25","0.003","0.69","0.534","33.5","Q3",
"CHINESE JOURNAL OF GEOPHYSICS-CHINESE EDITION","CHINESE J GEOPHYS-CH","0001-5733","0001-5733","GEOCHEMISTRY & GEOPHYSICS","SCIE","7,606","1.6","Q3","0.4"," 55/101 ","1.4","Q3","1.1","0.3"," 64/101 ","Q3","37.13","0.005","0.984","0.292","46.0","Q3",
"CNS Neuroscience & Therapeutics","CNS NEUROSCI THER","1755-5930","1755-5949","NEUROSCIENCES","SCIE","7,555","4.8","Q1","1.26"," 57/310 ","5.9","Q1","4.6","0.8"," 62/310 ","Q1","80.16","0.009","1.887","1.425","81.8","Q2",
"CNS Neuroscience & Therapeutics","CNS NEUROSCI THER","1755-5930","1755-5949","PHARMACOLOGY & PHARMACY","SCIE","7,555","4.8","Q1","1.26"," 50/354 ","5.9","Q1","4.6","0.8"," 50/354 ","Q1","86.02","0.009","1.887","1.425","86.0","Q1",
"FREE RADICAL RESEARCH","FREE RADICAL RES","1071-5762","1029-2470","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","7,530","3.6","Q2","0.57"," 126/313 ","4.3","Q2","3.4","0.8"," 197/313 ","Q3","37.22","0.003","0.578","0.822","59.9","Q2",
"IEEE-ACM Transactions on Audio Speech and Language Processing","IEEE-ACM T AUDIO SPE","2329-9290","2329-9304","ACOUSTICS","SCIE","7,289","4.1","Q1","1.31"," 4/40 ","4.2","Q1","3.5","0.8"," 3/40 ","Q1","93.75","0.009","2.001","0.96","91.3","Q1",
"IEEE-ACM Transactions on Audio Speech and Language Processing","IEEE-ACM T AUDIO SPE","2329-9290","2329-9304","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","7,289","4.1","Q2","1.31"," 94/352 ","4.2","Q2","3.5","0.8"," 56/354 ","Q1","84.32","0.009","2.001","0.96","73.4","Q2",
"Circulation-Cardiovascular Interventions","CIRC-CARDIOVASC INTE","1941-7640","1941-7632","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","6,964","6.1","Q1","1.54"," 30/220 ","6.5","Q1","5.9","1.4"," 30/220 ","Q1","86.59","0.012","2.627","2.832","86.6","Q1",
"PRENATAL DIAGNOSIS","PRENATAL DIAG","0197-3851","1097-0223","GENETICS & HEREDITY","SCIE","6,702","2.7","Q2","0.82"," 88/191 ","3","Q2","2.1","0.7"," 67/191 ","Q2","65.18","0.007","1.433","0.999","54.2","Q2",
"PRENATAL DIAGNOSIS","PRENATAL DIAG","0197-3851","1097-0223","OBSTETRICS & GYNECOLOGY","SCIE","6,702","2.7","Q2","0.82"," 37/136 ","3","Q2","2.1","0.7"," 50/136 ","Q2","63.60","0.007","1.433","0.999","73.2","Q2",
"Journal of Infection and Public Health","J INFECT PUBLIC HEAL","1876-0341","1876-035X","INFECTIOUS DISEASES","SCIE","6,683","4.7","Q1","1.32"," 20/132 ","4.4","Q1","4.6","1.2"," 19/132 ","Q1","85.98","0.008","1.818","0.904","85.2","Q2",
"Journal of Infection and Public Health","J INFECT PUBLIC HEAL","1876-0341","1876-035X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","6,683","4.7","Q1","1.32"," 40/403 ","4.4","Q1","4.6","1.2"," 45/403 ","Q1","88.96","0.008","1.818","0.904","90.2","Q2",
"CELL BIOLOGY INTERNATIONAL","CELL BIOL INT","1065-6995","1095-8355","CELL BIOLOGY","SCIE","6,652","3.3","Q3","0.49"," 117/205 ","3.6","Q3","3.3","0.7"," 146/205 ","Q3","29.02","0.006","1.217","0.675","43.2","Q3",
"Cluster Computing-The Journal of Networks Software Tools and Applications","CLUSTER COMPUT","1386-7857","1573-7543","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","6,492","3.6","Q2","1.03"," 78/249 ","2.2","Q3","3.3","0.7"," 74/251 ","Q1","70.72","0.008","1.743","0.382","68.9","Q3",
"Cluster Computing-The Journal of Networks Software Tools and Applications","CLUSTER COMPUT","1386-7857","1573-7543","COMPUTER SCIENCE, THEORY & METHODS","SCIE","6,492","3.6","Q1","1.03"," 29/143 ","2.2","Q2","3.3","0.7"," 25/143 ","Q1","82.87","0.008","1.743","0.382","80.1","Q3",
"JOURNAL OF MEDICINAL FOOD","J MED FOOD","1096-620X","1557-7600","CHEMISTRY, MEDICINAL","SCIE","6,477","1.7","Q4","0.46"," 56/72 ","3.4","Q3","1.6","0.3"," 56/72 ","Q3","22.92","0.002","0.505","0.519","22.9","Q3",
"JOURNAL OF MEDICINAL FOOD","J MED FOOD","1096-620X","1557-7600","FOOD SCIENCE & TECHNOLOGY","SCIE","6,477","1.7","Q3","0.46"," 122/173 ","3.4","Q2","1.6","0.3"," 113/173 ","Q3","34.97","0.002","0.505","0.519","29.8","Q2",
"JOURNAL OF MEDICINAL FOOD","J MED FOOD","1096-620X","1557-7600","NUTRITION & DIETETICS","SCIE","6,477","1.7","Q4","0.46"," 88/114 ","3.4","Q3","1.6","0.3"," 76/114 ","Q3","33.77","0.002","0.505","0.519","23.2","Q3",
"INTERNATIONAL JOURNAL OF THEORETICAL PHYSICS","INT J THEOR PHYS","0020-7748","1572-9575","PHYSICS, MULTIDISCIPLINARY","SCIE","6,428","1.3","Q3","0.35"," 62/110 ","1.2","Q3","1.1","0.4"," 65/110 ","Q3","41.36","0.003","0.654","0.218","44.1","Q3",
"Results in Engineering","RESULTS ENG","2590-1230","2590-1230","ENGINEERING, MULTIDISCIPLINARY","ESCI","6,302","6","Q1","1.87"," 10/179 ","5.6","Q1","4.2","2"," 11/180 ","Q1","94.17","0.004","0.92","0.612","94.7","Q1",
"IMMUNOLOGY LETTERS","IMMUNOL LETT","0165-2478","1879-0542","IMMUNOLOGY","SCIE","6,165","3.3","Q3","0.57"," 95/181 ","3.6","Q3","3.3","0.7"," 110/181 ","Q3","39.50","0.004","0.871","0.877","47.8","Q3",
"PROTOPLASMA","PROTOPLASMA","0033-183X","1615-6102","CELL BIOLOGY","SCIE","5,982","2.5","Q3","0.56"," 148/205 ","3.1","Q3","2.3","0.5"," 128/205 ","Q2","37.80","0.003","0.658","0.553","28.0","Q4",
"PROTOPLASMA","PROTOPLASMA","0033-183X","1615-6102","PLANT SCIENCES","SCIE","5,982","2.5","Q2","0.56"," 95/265 ","3.1","Q2","2.3","0.5"," 121/265 ","Q2","54.53","0.003","0.658","0.553","64.3","Q2",
"NEURAL PLASTICITY","NEURAL PLAST","2090-5904","1687-5443","NEUROSCIENCES","SCIE","5,923","3","Q2","0.64"," 140/310 ","3.4","Q2","3","0.9"," 202/310 ","Q3","35.00","0.005","1.199","0.871","55.0","Q3",
"One Earth","ONE EARTH","2590-3330","2590-3322","ENVIRONMENTAL SCIENCES","SCIE","5,889","15.1","Q1","1.92"," 7/358 ","18.1","Q1","14.7","4.5"," 15/359 ","Q1","95.96","0.015","3.189","5.868","98.2","Q1",
"One Earth","ONE EARTH","2590-3330","2590-3322","ENVIRONMENTAL STUDIES","SSCI","5,889","15.1","Q1","1.92"," 4/182 ","18.1","Q1","14.7","4.5"," 14/184 ","Q1","92.66","0.015","3.189","5.868","98.1","Q1",
"One Earth","ONE EARTH","2590-3330","2590-3322","GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY","SCIE","5,889","15.1","Q1","1.92"," 4/91 ","18.1","Q1","14.7","4.5"," 7/91 ","Q1","92.86","0.015","3.189","5.868","96.2","Q1",
"ENVIRONMENTAL BIOLOGY OF FISHES","ENVIRON BIOL FISH","0378-1909","1573-5133","ECOLOGY","SCIE","5,840","1.4","Q3","0.51"," 137/195 ","1.5","Q3","1.2","0.4"," 116/195 ","Q3","40.77","0.002","0.414","0.343","30.0","Q4",
"ENVIRONMENTAL BIOLOGY OF FISHES","ENVIRON BIOL FISH","0378-1909","1573-5133","MARINE & FRESHWATER BIOLOGY","SCIE","5,840","1.4","Q3","0.51"," 70/119 ","1.5","Q3","1.2","0.4"," 65/119 ","Q3","45.80","0.002","0.414","0.343","41.6","Q3",
"Forensic Science International-Genetics","FORENSIC SCI INT-GEN","1872-4973","1878-0326","GENETICS & HEREDITY","SCIE","5,688","3.2","Q2","1.36"," 68/191 ","3.5","Q2","2.4","0.8"," 22/191 ","Q1","88.74","0.005","0.992","0.747","64.7","Q3",
"Forensic Science International-Genetics","FORENSIC SCI INT-GEN","1872-4973","1878-0326","MEDICINE, LEGAL","SCIE","5,688","3.2","Q1","1.36"," 1/23 ","3.5","Q1","2.4","0.8"," 3/23 ","Q1","89.13","0.005","0.992","0.747","97.8","Q1",
