"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"JMIR mHealth and uHealth","JMIR MHEALTH UHEALTH","2291-5222","2291-5222","MEDICAL INFORMATICS","SCIE","12,356","5.4","Q1","1.24"," 6/44 ","5.6","Q1","5.2","0.7"," 9/44 ","Q1","80.68","0.021","4.623","1.432","87.5","Q2",
"BRAIN RESEARCH BULLETIN","BRAIN RES BULL","0361-9230","1873-2747","NEUROSCIENCES","SCIE","11,532","3.5","Q2","0.96"," 109/310 ","3.6","Q2","3.4","0.7"," 103/310 ","Q2","66.94","0.009","1.903","0.821","65.0","Q3",
"JOURNAL OF RAMAN SPECTROSCOPY","J RAMAN SPECTROSC","0377-0486","1097-4555","SPECTROSCOPY","SCIE","11,360","2.4","Q2","0.92"," 15/44 ","2.7","Q2","2.2","0.6"," 10/44 ","Q1","78.41","0.005","1.016","0.535","67.0","Q2",
"JOURNAL OF FLUIDS AND STRUCTURES","J FLUID STRUCT","0889-9746","1095-8622","ENGINEERING, MECHANICAL","SCIE","11,123","3.4","Q1","0.89"," 42/180 ","3.5","Q1","3.1","0.7"," 39/180 ","Q1","78.61","0.006","1.372","0.787","76.9","Q1",
"JOURNAL OF FLUIDS AND STRUCTURES","J FLUID STRUCT","0889-9746","1095-8622","MECHANICS","SCIE","11,123","3.4","Q1","0.89"," 39/170 ","3.5","Q1","3.1","0.7"," 43/170 ","Q1","75.00","0.006","1.372","0.787","77.4","Q1",
"ORGANIC ELECTRONICS","ORG ELECTRON","1566-1199","1878-5530","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","11,044","2.7","Q3","0.59"," 238/438 ","2.5","Q3","2.6","0.7"," 213/438 ","Q2","51.48","0.008","1.778","0.469","45.8","Q3",
"ORGANIC ELECTRONICS","ORG ELECTRON","1566-1199","1878-5530","PHYSICS, APPLIED","SCIE","11,044","2.7","Q2","0.59"," 76/179 ","2.5","Q3","2.6","0.7"," 77/179 ","Q2","57.26","0.008","1.778","0.469","57.8","Q3",
"INTERNATIONAL JOURNAL OF GERIATRIC PSYCHIATRY","INT J GERIATR PSYCH","0885-6230","1099-1166","GERIATRICS & GERONTOLOGY","SCIE","10,714","3.6","Q2","0.81"," 28/74 ","3.9","Q2","3.4","0.5"," 34/74 ","Q2","54.73","0.009","1.976","1.204","62.8","Q2",
"INTERNATIONAL JOURNAL OF GERIATRIC PSYCHIATRY","INT J GERIATR PSYCH","0885-6230","1099-1166","GERONTOLOGY","SSCI","10,714","3.6","Q1","0.81"," 11/47 ","3.9","Q1","3.4","0.5"," 16/48 ","Q2","67.71","0.009","1.976","1.204","77.7","Q1",
"INTERNATIONAL JOURNAL OF GERIATRIC PSYCHIATRY","INT J GERIATR PSYCH","0885-6230","1099-1166","PSYCHIATRY","SCIE, SSCI","10,714","3.6","Q1","0.81"," 66/276 ","3.9","Q2","3.4","0.5"," 108/276 ","Q2","61.05","0.009","1.976","1.204","76.3","Q2",
"BULLETIN OF THE CHEMICAL SOCIETY OF JAPAN","B CHEM SOC JPN","0009-2673","1348-0634","CHEMISTRY, MULTIDISCIPLINARY","SCIE","10,694","3.3","Q2","0.46"," 93/230 ","2.6","Q2","3.2","0.6"," 115/231 ","Q2","50.43","0.005","1.004","0.5","59.8","Q2",
"METABOLIC ENGINEERING","METAB ENG","1096-7176","1096-7184","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","10,451","6.8","Q1","1.84"," 17/174 ","7.6","Q1","6.4","1.4"," 9/174 ","Q1","95.11","0.01","2.142","1.726","90.5","Q1",
"DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY","DEV COMP IMMUNOL","0145-305X","1879-0089","FISHERIES","SCIE","10,378","2.7","Q1","1.14"," 13/62 ","2.8","Q1","2.5","0.6"," 10/62 ","Q1","84.68","0.006","1.304","0.557","79.8","Q1",
"DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY","DEV COMP IMMUNOL","0145-305X","1879-0089","IMMUNOLOGY","SCIE","10,378","2.7","Q3","1.14"," 120/181 ","2.8","Q3","2.5","0.6"," 35/181 ","Q1","80.94","0.006","1.304","0.557","34.0","Q4",
"DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY","DEV COMP IMMUNOL","0145-305X","1879-0089","VETERINARY SCIENCES","SCIE","10,378","2.7","Q1","1.14"," 16/167 ","2.8","Q1","2.5","0.6"," 21/168 ","Q1","87.80","0.006","1.304","0.557","90.7","Q1",
"DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY","DEV COMP IMMUNOL","0145-305X","1879-0089","ZOOLOGY","SCIE","10,378","2.7","Q1","1.14"," 12/180 ","2.8","Q1","2.5","0.6"," 18/180 ","Q1","90.28","0.006","1.304","0.557","93.6","Q1",
"INTERNATIONAL DAIRY JOURNAL","INT DAIRY J","0958-6946","1879-0143","FOOD SCIENCE & TECHNOLOGY","SCIE","10,305","3.1","Q2","0.71"," 70/173 ","3.2","Q2","2.8","0.8"," 64/173 ","Q2","63.29","0.004","0.887","0.467","59.8","Q2",
"Soils and Foundations","SOILS FOUND","0038-0806","2524-1788","ENGINEERING, GEOLOGICAL","SCIE","10,295","3.3","Q2","0.87"," 19/63 ","4.1","Q2","3","0.7"," 22/63 ","Q2","65.87","0.005","1.025","0.916","70.6","Q1",
"Soils and Foundations","SOILS FOUND","0038-0806","2524-1788","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","10,295","3.3","Q2","0.87"," 65/253 ","4.1","Q1","3","0.7"," 69/253 ","Q2","72.92","0.005","1.025","0.916","74.5","Q2",
"IEEE Photonics Journal","IEEE PHOTONICS J","1943-0655","1943-0647","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","10,168","2.1","Q3","0.53"," 192/352 ","2.1","Q3","2","0.5"," 184/354 ","Q3","48.16","0.01","2.234","0.443","45.6","Q3",
"IEEE Photonics Journal","IEEE PHOTONICS J","1943-0655","1943-0647","OPTICS","SCIE","10,168","2.1","Q2","0.53"," 59/119 ","2.1","Q2","2","0.5"," 66/120 ","Q3","45.42","0.01","2.234","0.443","50.8","Q2",
"IEEE Photonics Journal","IEEE PHOTONICS J","1943-0655","1943-0647","PHYSICS, APPLIED","SCIE","10,168","2.1","Q3","0.53"," 109/179 ","2.1","Q3","2","0.5"," 95/179 ","Q3","47.21","0.01","2.234","0.443","39.4","Q3",
"IET Generation Transmission & Distribution","IET GENER TRANSM DIS","1751-8687","1751-8695","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","10,026","2","Q3","0.52"," 202/352 ","2.3","Q3","1.7","0.6"," 186/354 ","Q3","47.60","0.01","2.258","0.497","42.8","Q2",
"PARASITOLOGY","PARASITOLOGY","0031-1820","1469-8161","PARASITOLOGY","SCIE","9,972","2.1","Q2","0.69"," 17/45 ","2.4","Q2","2","0.6"," 20/45 ","Q2","56.67","0.005","1.083","0.624","63.3","Q2",
"HEALTH & PLACE","HEALTH PLACE","1353-8292","1873-2054","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","9,928","3.8","Q1","1.24"," 67/403 ","4.6","Q1","3.6","0.8"," 49/403 ","Q1","87.97","0.009","2.057","1.352","83.5","Q1",
"INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY","INT J QUANTUM CHEM","0020-7608","1097-461X","CHEMISTRY, PHYSICAL","SCIE","9,590","2.3","Q3","0.55"," 126/178 ","2","Q4","2.1","0.5"," 91/178 ","Q2","49.16","0.004","0.91","0.386","29.5","Q3",
"INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY","INT J QUANTUM CHEM","0020-7608","1097-461X","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","9,590","2.3","Q2","0.55"," 38/135 ","2","Q2","2.1","0.5"," 71/135 ","Q2","47.78","0.004","0.91","0.386","72.2","Q3",
"INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY","INT J QUANTUM CHEM","0020-7608","1097-461X","PHYSICS, ATOMIC, MOLECULAR & CHEMICAL","SCIE","9,590","2.3","Q2","0.55"," 16/40 ","2","Q3","2.1","0.5"," 18/40 ","Q2","56.25","0.004","0.91","0.386","61.3","Q3",
"INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY","INT J QUANTUM CHEM","0020-7608","1097-461X","QUANTUM SCIENCE & TECHNOLOGY","SCIE","9,590","2.3","Q3","0.55"," 17/26 ","2","Q3","2.1","0.5"," 19/26 ","Q2","28.85","0.004","0.91","0.386","36.5","Q4",
"BIOTECHNOLOGY LETTERS","BIOTECHNOL LETT","0141-5492","1573-6776","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","9,506","2","Q3","0.52"," 128/174 ","2.4","Q3","1.9","0.4"," 118/174 ","Q3","32.47","0.003","0.607","0.388","26.7","Q4",
"JOURNAL OF ASSISTED REPRODUCTION AND GENETICS","J ASSIST REPROD GEN","1058-0468","1573-7330","GENETICS & HEREDITY","SCIE","9,435","3.2","Q2","0.93"," 68/191 ","3.6","Q2","2.9","0.4"," 53/191 ","Q2","72.51","0.011","2.366","0.963","64.7","Q2",
"JOURNAL OF ASSISTED REPRODUCTION AND GENETICS","J ASSIST REPROD GEN","1058-0468","1573-7330","OBSTETRICS & GYNECOLOGY","SCIE","9,435","3.2","Q1","0.93"," 24/136 ","3.6","Q1","2.9","0.4"," 39/136 ","Q2","71.69","0.011","2.366","0.963","82.7","Q2",
"JOURNAL OF ASSISTED REPRODUCTION AND GENETICS","J ASSIST REPROD GEN","1058-0468","1573-7330","REPRODUCTIVE BIOLOGY","SCIE","9,435","3.2","Q2","0.93"," 11/39 ","3.6","Q2","2.9","0.4"," 14/39 ","Q2","65.38","0.011","2.366","0.963","73.1","Q2",
"Journal of Arid Environments","J ARID ENVIRON","0140-1963","1095-922X","ECOLOGY","SCIE","9,365","2.6","Q2","0.64"," 73/195 ","2.6","Q2","2.5","0.6"," 98/195 ","Q2","50.00","0.004","0.804","0.543","62.8","Q3",
"Journal of Arid Environments","J ARID ENVIRON","0140-1963","1095-922X","ENVIRONMENTAL SCIENCES","SCIE","9,365","2.6","Q3","0.64"," 203/358 ","2.6","Q3","2.5","0.6"," 178/359 ","Q2","50.56","0.004","0.804","0.543","43.4","Q3",
"EUROPEAN JOURNAL OF PUBLIC HEALTH","EUR J PUBLIC HEALTH","1101-1262","1464-360X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","9,048","3.7","Q1","0.86"," 72/403 ","3.9","Q1","3.6","0.4"," 129/403 ","Q2","68.11","0.011","2.345","1.227","82.3","Q1",
"JOURNAL OF FORENSIC SCIENCES","J FORENSIC SCI","0022-1198","1556-4029","MEDICINE, LEGAL","SCIE","8,930","1.5","Q2","0.82"," 10/23 ","1.6","Q3","1.3","0.6"," 10/23 ","Q2","58.70","0.005","1.171","0.481","58.7","Q2",
"ANGLE ORTHODONTIST","ANGLE ORTHOD","0003-3219","1945-7103","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","8,841","3","Q1","1.5"," 28/157 ","3.3","Q1","2.8","0.8"," 16/157 ","Q1","90.13","0.003","0.761","0.828","82.5","Q1",
"SIAM JOURNAL ON MATHEMATICAL ANALYSIS","SIAM J MATH ANAL","0036-1410","1095-7154","MATHEMATICS, APPLIED","SCIE","8,755","2.2","Q1","1.17"," 46/331 ","2.3","Q1","2","0.3"," 59/331 ","Q1","82.33","0.014","3.018","1.709","86.3","Q1",
"CURRENT TOPICS IN MEDICINAL CHEMISTRY","CURR TOP MED CHEM","1568-0266","1873-4294","CHEMISTRY, MEDICINAL","SCIE","8,685","2.9","Q3","0.54"," 41/72 ","3.1","Q3","2.9","1.2"," 50/72 ","Q3","31.25","0.004","0.867","0.535","43.8","Q3",
"PLANT CELL TISSUE AND ORGAN CULTURE","PLANT CELL TISS ORG","0167-6857","1573-5044","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","8,655","2.3","Q3","0.64"," 110/174 ","2.5","Q3","2","0.5"," 87/174 ","Q2","50.29","0.003","0.629","0.32","37.1","Q4",
"PLANT CELL TISSUE AND ORGAN CULTURE","PLANT CELL TISS ORG","0167-6857","1573-5044","PLANT SCIENCES","SCIE","8,655","2.3","Q2","0.64"," 98/265 ","2.5","Q2","2","0.5"," 103/265 ","Q2","61.32","0.003","0.629","0.32","63.2","Q3",
"ACS Materials Letters","ACS MATER LETT","N/A","2639-4979","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","8,571","9.6","Q1","1.59"," 55/438 ","10.2","Q1","9.4","1.9"," 49/438 ","Q1","88.93","0.014","3.089","2.238","87.6","Q1",
"JOURNAL OF VEGETATION SCIENCE","J VEG SCI","1100-9233","1654-1103","ECOLOGY","SCIE","8,464","2.2","Q2","0.81"," 92/195 ","2.8","Q2","2.1","0.6"," 71/195 ","Q2","63.85","0.003","0.755","0.815","53.1","Q2",
"JOURNAL OF VEGETATION SCIENCE","J VEG SCI","1100-9233","1654-1103","FORESTRY","SCIE","8,464","2.2","Q2","0.81"," 23/89 ","2.8","Q1","2.1","0.6"," 27/89 ","Q2","70.22","0.003","0.755","0.815","74.7","Q1",
"JOURNAL OF VEGETATION SCIENCE","J VEG SCI","1100-9233","1654-1103","PLANT SCIENCES","SCIE","8,464","2.2","Q2","0.81"," 102/265 ","2.8","Q2","2.1","0.6"," 75/265 ","Q2","71.89","0.003","0.755","0.815","61.7","Q1",
"Food Packaging and Shelf Life","FOOD PACKAGING SHELF","2214-2894","2214-2894","FOOD SCIENCE & TECHNOLOGY","SCIE","8,405","8.5","Q1","1.9"," 8/173 ","8.6","Q1","8","2"," 5/173 ","Q1","97.40","0.008","1.683","1.123","95.7","Q1",
"IEEE JOURNAL OF QUANTUM ELECTRONICS","IEEE J QUANTUM ELECT","0018-9197","1558-1713","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","8,004","2.2","Q3","0.62"," 183/352 ","2.1","Q3","2.1","0.5"," 162/354 ","Q2","54.38","0.002","0.369","0.469","48.2","Q3",
"IEEE JOURNAL OF QUANTUM ELECTRONICS","IEEE J QUANTUM ELECT","0018-9197","1558-1713","OPTICS","SCIE","8,004","2.2","Q2","0.62"," 57/119 ","2.1","Q2","2.1","0.5"," 55/120 ","Q2","54.58","0.002","0.369","0.469","52.5","Q2",
"IEEE JOURNAL OF QUANTUM ELECTRONICS","IEEE J QUANTUM ELECT","0018-9197","1558-1713","PHYSICS, APPLIED","SCIE","8,004","2.2","Q3","0.62"," 104/179 ","2.1","Q3","2.1","0.5"," 74/179 ","Q2","58.94","0.002","0.369","0.469","42.2","Q3",
"IEEE JOURNAL OF QUANTUM ELECTRONICS","IEEE J QUANTUM ELECT","0018-9197","1558-1713","QUANTUM SCIENCE & TECHNOLOGY","SCIE","8,004","2.2","Q3","0.62"," 18/26 ","2.1","Q3","2.1","0.5"," 16/26 ","Q2","40.38","0.002","0.369","0.469","32.7","Q3",
"IEEE Transactions on Affective Computing","IEEE T AFFECT COMPUT","1949-3045","1949-3045","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","7,840","9.6","Q1","2.25"," 14/197 ","11","Q1","8.5","3.9"," 14/198 ","Q1","93.18","0.008","1.797","2.525","93.1","Q1",
"IEEE Transactions on Affective Computing","IEEE T AFFECT COMPUT","1949-3045","1949-3045","COMPUTER SCIENCE, CYBERNETICS","SCIE","7,840","9.6","Q1","2.25"," 1/32 ","11","Q1","8.5","3.9"," 1/32 ","Q1","98.44","0.008","1.797","2.525","98.4","Q1",
"International Journal of Medical Sciences","INT J MED SCI","1449-1907","1449-1907","MEDICINE, GENERAL & INTERNAL","SCIE","7,790","3.2","Q1","0.76"," 51/325 ","3.4","Q1","3.2","0.7"," 77/329 ","Q1","76.75","0.008","1.701","0.689","84.5","Q1",
"JOURNAL OF COMPOSITES FOR CONSTRUCTION","J COMPOS CONSTR","1090-0268","1943-5614","ENGINEERING, CIVIL","SCIE","7,408","2.9","Q2","0.85"," 60/181 ","3.6","Q2","2.7","1.6"," 44/181 ","Q1","75.97","0.002","0.518","0.678","67.1","Q1",
"JOURNAL OF COMPOSITES FOR CONSTRUCTION","J COMPOS CONSTR","1090-0268","1943-5614","MATERIALS SCIENCE, COMPOSITES","SCIE","7,408","2.9","Q3","0.85"," 18/35 ","3.6","Q2","2.7","1.6"," 11/35 ","Q1","70.00","0.002","0.518","0.678","50.0","Q2",
"JOURNAL OF COMPOSITES FOR CONSTRUCTION","J COMPOS CONSTR","1090-0268","1943-5614","MECHANICS","SCIE","7,408","2.9","Q2","0.85"," 51/170 ","3.6","Q1","2.7","1.6"," 47/170 ","Q1","72.65","0.002","0.518","0.678","70.3","Q2",
"Reproductive Health","REPROD HEALTH","N/A","1742-4755","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","7,234","3.6","Q1","0.88"," 78/403 ","4","Q1","3.4","0.5"," 121/403 ","Q2","70.10","0.01","2.1","1.111","80.8","Q2",
"Physiological Reports","PHYSIOL REP","2051-817X","2051-817X","PHYSIOLOGY","ESCI","7,208","2.2","Q3","0.81"," 49/85 ","2.3","Q3","2.1","0.5"," 39/85 ","Q2","54.71","0.01","2.201","0.666","42.9","Q3",
"DISCRETE APPLIED MATHEMATICS","DISCRETE APPL MATH","0166-218X","1872-6771","MATHEMATICS, APPLIED","SCIE","7,119","1","Q3","0.63"," 181/331 ","1","Q3","0.9","0.2"," 168/331 ","Q3","49.40","0.008","1.829","0.485","45.5","Q3",
"ACTA GEOLOGICA SINICA-ENGLISH EDITION","ACTA GEOL SIN-ENGL","1000-9515","1755-6724","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","6,980","3.5","Q1","0.44"," 58/253 ","3.2","Q2","3","0.8"," 165/253 ","Q3","34.98","0.005","1.048","0.768","77.3","Q2",
"International Journal of Pavement Engineering","INT J PAVEMENT ENG","1029-8436","1477-268X","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","6,969","3.4","Q2","0.89"," 23/91 ","3.8","Q2","3.1","0.9"," 20/91 ","Q1","78.57","0.007","1.461","0.659","75.3","Q2",
"International Journal of Pavement Engineering","INT J PAVEMENT ENG","1029-8436","1477-268X","ENGINEERING, CIVIL","SCIE","6,969","3.4","Q2","0.89"," 46/181 ","3.8","Q2","3.1","0.9"," 39/181 ","Q1","78.73","0.007","1.461","0.659","74.9","Q2",
"International Journal of Pavement Engineering","INT J PAVEMENT ENG","1029-8436","1477-268X","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","SCIE","6,969","3.4","Q1","0.89"," 9/38 ","3.8","Q1","3.1","0.9"," 8/38 ","Q1","80.26","0.007","1.461","0.659","77.6","Q1",
"THEORETICAL CHEMISTRY ACCOUNTS","THEOR CHEM ACC","1432-881X","1432-2234","CHEMISTRY, PHYSICAL","SCIE","6,928","1.6","Q4","0.27"," 154/178 ","1.7","Q4","1.6","0.4"," 151/178 ","Q4","15.45","0.002","0.391","0.303","13.8","Q4",
"Abdominal Radiology","ABDOM RADIOL","2366-004X","2366-0058","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","6,859","2.3","Q2","0.66"," 85/204 ","2.6","Q2","2.1","0.3"," 94/204 ","Q2","54.17","0.011","2.508","0.643","58.6","Q2",
"POLAR BIOLOGY","POLAR BIOL","0722-4060","1432-2056","BIODIVERSITY CONSERVATION","SCIE","6,607","1.5","Q3","0.48"," 42/74 ","1.9","Q3","1.4","0.3"," 40/74 ","Q3","46.62","0.003","0.753","0.469","43.9","Q3",
"POLAR BIOLOGY","POLAR BIOL","0722-4060","1432-2056","ECOLOGY","SCIE","6,607","1.5","Q3","0.48"," 135/195 ","1.9","Q3","1.4","0.3"," 119/195 ","Q3","39.23","0.003","0.753","0.469","31.0","Q3",
"InfoMat","INFOMAT","N/A","2567-3165","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","6,530","22.7","Q1","2.48"," 14/438 ","21.7","Q1","22.4","3.1"," 20/438 ","Q1","95.55","0.011","2.342","4.474","96.9","Q1",
"DIAGNOSTIC MICROBIOLOGY AND INFECTIOUS DISEASE","DIAGN MICR INFEC DIS","0732-8893","1879-0070","INFECTIOUS DISEASES","SCIE","6,487","2.1","Q3","0.56"," 84/132 ","2","Q3","2","0.5"," 73/132 ","Q3","45.08","0.005","1.084","0.571","36.7","Q3",
"DIAGNOSTIC MICROBIOLOGY AND INFECTIOUS DISEASE","DIAGN MICR INFEC DIS","0732-8893","1879-0070","MICROBIOLOGY","SCIE","6,487","2.1","Q3","0.56"," 117/161 ","2","Q4","2","0.5"," 94/161 ","Q3","41.93","0.005","1.084","0.571","27.6","Q3",
"HUMAN GENE THERAPY","HUM GENE THER","1043-0342","1557-7422","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","6,486","3.9","Q2","1"," 50/174 ","5.8","Q1","3.6","1.2"," 39/174 ","Q1","77.87","0.007","1.437","1.907","71.6","Q1",
"HUMAN GENE THERAPY","HUM GENE THER","1043-0342","1557-7422","GENETICS & HEREDITY","SCIE","6,486","3.9","Q1","1"," 44/191 ","5.8","Q1","3.6","1.2"," 46/191 ","Q1","76.18","0.007","1.437","1.907","77.2","Q1",
"HUMAN GENE THERAPY","HUM GENE THER","1043-0342","1557-7422","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","6,486","3.9","Q2","1"," 64/189 ","5.8","Q1","3.6","1.2"," 47/189 ","Q1","75.40","0.007","1.437","1.907","66.4","Q1",
"BIOTROPICA","BIOTROPICA","0006-3606","1744-7429","ECOLOGY","SCIE","6,367","1.8","Q3","0.51"," 115/195 ","2.3","Q3","1.7","0.3"," 116/195 ","Q3","40.77","0.003","0.749","0.722","41.3","Q2",
"JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS","J INTELL ROBOT SYST","0921-0296","1573-0409","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","6,285","3.1","Q2","0.64"," 86/197 ","3.2","Q2","2.8","0.6"," 93/198 ","Q2","53.28","0.006","1.229","0.637","56.6","Q2",
"JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS","J INTELL ROBOT SYST","0921-0296","1573-0409","ROBOTICS","SCIE","6,285","3.1","Q2","0.64"," 20/46 ","3.2","Q3","2.8","0.6"," 26/46 ","Q2","44.57","0.006","1.229","0.637","57.6","Q3",
"EXPERIMENTAL MECHANICS","EXP MECH","0014-4851","1741-2765","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","SCIE","6,126","2","Q2","0.51"," 17/38 ","2.4","Q2","1.8","0.5"," 18/38 ","Q2","53.95","0.003","0.55","0.545","56.6","Q1",
"EXPERIMENTAL MECHANICS","EXP MECH","0014-4851","1741-2765","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","6,126","2","Q3","0.51"," 292/438 ","2.4","Q3","1.8","0.5"," 243/438 ","Q2","44.63","0.003","0.55","0.545","33.4","Q3",
"EXPERIMENTAL MECHANICS","EXP MECH","0014-4851","1741-2765","MECHANICS","SCIE","6,126","2","Q3","0.51"," 91/170 ","2.4","Q2","1.8","0.5"," 96/170 ","Q2","43.82","0.003","0.55","0.545","46.8","Q2",
"EUROPEAN JOURNAL OF ORTHODONTICS","EUR J ORTHODONT","0141-5387","1460-2210","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","6,073","2.8","Q1","1.2"," 33/157 ","3","Q2","2.5","0.3"," 28/157 ","Q1","82.48","0.003","0.61","0.772","79.3","Q1",
"IEEE-ACM Transactions on Computational Biology and Bioinformatics","IEEE ACM T COMPUT BI","1545-5963","1557-9964","BIOCHEMICAL RESEARCH METHODS","SCIE","5,969","3.6","Q2","1.63"," 25/85 ","3.2","Q2","3.3","1.5"," 4/85 ","Q1","95.88","0.008","1.712","0.786","71.2","Q2",
"IEEE-ACM Transactions on Computational Biology and Bioinformatics","IEEE ACM T COMPUT BI","1545-5963","1557-9964","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","5,969","3.6","Q2","1.63"," 56/169 ","3.2","Q2","3.3","1.5"," 23/169 ","Q1","86.69","0.008","1.712","0.786","67.2","Q2",
"IEEE-ACM Transactions on Computational Biology and Bioinformatics","IEEE ACM T COMPUT BI","1545-5963","1557-9964","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","5,969","3.6","Q1","1.63"," 16/135 ","3.2","Q1","3.3","1.5"," 7/135 ","Q1","95.19","0.008","1.712","0.786","88.5","Q2",
"IEEE-ACM Transactions on Computational Biology and Bioinformatics","IEEE ACM T COMPUT BI","1545-5963","1557-9964","STATISTICS & PROBABILITY","SCIE","5,969","3.6","Q1","1.63"," 11/168 ","3.2","Q1","3.3","1.5"," 10/168 ","Q1","94.35","0.008","1.712","0.786","93.8","Q2",
"Food Security","FOOD SECUR","1876-4517","1876-4525","FOOD SCIENCE & TECHNOLOGY","SCIE","5,780","5.6","Q1","1.22"," 24/173 ","5.9","Q1","5.4","0.5"," 28/173 ","Q1","84.10","0.005","1.128","1.263","86.4","Q1",
"NEUROPSYCHOLOGY","NEUROPSYCHOLOGY","0894-4105","1931-1559","NEUROSCIENCES","SCIE","5,751","2.6","Q3","0.8"," 176/310 ","3","Q3","2.4","0.7"," 144/310 ","Q2","53.71","0.004","0.805","1.021","43.4","Q2",
"NEUROPSYCHOLOGY","NEUROPSYCHOLOGY","0894-4105","1931-1559","PSYCHOLOGY","SCIE","5,751","2.6","Q2","0.8"," 31/92 ","3","Q2","2.4","0.7"," 35/92 ","Q2","62.50","0.004","0.805","1.021","66.8","Q2",
"NEUROPSYCHOLOGY","NEUROPSYCHOLOGY","0894-4105","1931-1559","PSYCHOLOGY, CLINICAL","SSCI","5,751","2.6","Q2","0.8"," 57/180 ","3","Q2","2.4","0.7"," 79/180 ","Q2","56.39","0.004","0.805","1.021","68.6","Q2",
"MARINE AND FRESHWATER RESEARCH","MAR FRESHWATER RES","1323-1650","1448-6059","FISHERIES","SCIE","5,751","1.8","Q2","0.63"," 29/62 ","1.9","Q3","1.7","1.9"," 29/62 ","Q2","54.03","0.003","0.646","0.437","54.0","Q2",
"MARINE AND FRESHWATER RESEARCH","MAR FRESHWATER RES","1323-1650","1448-6059","LIMNOLOGY","SCIE","5,751","1.8","Q2","0.63"," 10/22 ","1.9","Q2","1.7","1.9"," 10/22 ","Q2","56.82","0.003","0.646","0.437","56.8","Q3",
"MARINE AND FRESHWATER RESEARCH","MAR FRESHWATER RES","1323-1650","1448-6059","MARINE & FRESHWATER BIOLOGY","SCIE","5,751","1.8","Q2","0.63"," 49/119 ","1.9","Q2","1.7","1.9"," 48/119 ","Q2","60.08","0.003","0.646","0.437","59.2","Q2",
"MARINE AND FRESHWATER RESEARCH","MAR FRESHWATER RES","1323-1650","1448-6059","OCEANOGRAPHY","SCIE","5,751","1.8","Q3","0.63"," 37/65 ","1.9","Q3","1.7","1.9"," 33/65 ","Q2","50.00","0.003","0.646","0.437","43.8","Q3",
