"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"IISE Transactions on Healthcare Systems Engineering","IISE T HEALTHC SYST","2472-5579","2472-5587","HEALTH CARE SCIENCES & SERVICES","ESCI","192","1.5","Q3","0.41"," 120/174 ","N/A","N/A","1.4","0.3"," 144/175 ","Q3","18.00","0","0.075","N/A","31.3","N/A",
"IISE Transactions on Healthcare Systems Engineering","IISE T HEALTHC SYST","2472-5579","2472-5587","HEALTH POLICY & SERVICES","ESCI","192","1.5","Q3","0.41"," 87/118 ","N/A","N/A","1.4","0.3"," 107/119 ","Q3","10.50","0","0.075","N/A","26.7","N/A",
"IISE Transactions on Healthcare Systems Engineering","IISE T HEALTHC SYST","2472-5579","2472-5587","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","192","1.5","Q3","0.41"," 72/106 ","N/A","N/A","1.4","0.3"," 74/106 ","Q3","30.66","0","0.075","N/A","32.5","N/A",
"New Zealand Economic Papers","NEW ZEAL ECON PAP","0077-9954","1943-4863","ECONOMICS","ESCI","192","0.8","Q3","0.59"," 428/597 ","N/A","N/A","0.8","0.4"," 253/600 ","Q2","57.92","0","0.049","N/A","28.4","N/A",
"Acta Phytotaxonomica et Geobotanica","ACTA PHYTOTAX GEOBOT","1346-7565","2189-7042","PLANT SCIENCES","SCIE","192","0.3","Q4","0.13"," 257/265 ","0.4","Q4","0.3","0.1"," 250/265 ","Q4","5.85","0","0.017","0.087","3.2","Q4",
"Arab Law Quarterly","ARAB LAW Q","0268-0556","1573-0255","LAW","ESCI","191","0.5","Q3","0.25"," 211/421 ","0.4","Q3","0.5","0.1"," 302/421 ","Q3","28.38","0","0.013","0.073","50.0","Q4",
"ACTA MISSIOLOGICA","ACTA MISSIOL","N/A","2453-7160","RELIGION","ESCI","190","1.7","N/A","3.47"," N/A ","0.9","N/A","1","0.6"," 3/339 ","Q1","99.26","0","0.053","0.17","N/A","Q3",
"Applied Radiology","APPL RADIOL","0160-9963","1879-2898","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","189","0.4","Q4","0.06"," 190/204 ","0.4","Q4","0.3","0.1"," 198/204 ","Q4","3.19","0","0.031","0.084","7.1","Q4",
"Lithuanian Journal of Physics","LITH J PHYS","1648-8504","1648-8504","PHYSICS, MULTIDISCIPLINARY","SCIE","186","0.3","Q4","0.13"," 101/110 ","0.4","Q4","0.3","0.1"," 94/110 ","Q4","15.00","0","0.023","0.094","8.6","Q4",
"Revue d Anthropologie des Connaissances","REV ANTHROPOL CONNAI","1760-5393","1760-5393","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","183","0.2","Q4","0.02"," 218/263 ","0.3","Q4","0.1","0.1"," 250/263 ","Q4","5.13","0","0.032","0.088","17.3","Q4",
"Colombian Applied Linguistics Journal","COLOMB APPL LINGUIST","0123-4641","2248-7085","LINGUISTICS","ESCI","171","0.4","Q4","0.18"," 226/297 ","0.6","Q3","0.4","0.1"," 261/297 ","Q4","12.29","0","0.019","0.135","24.1","Q4",
"Mathematics Enthusiast","MATH ENTHUS","1551-3440","1551-3440","MATHEMATICS","ESCI","171","0.3","Q4","0.49"," 431/489 ","0.4","Q4","0.3","1"," 315/489 ","Q3","35.69","0","0.039","0.14","12.0","Q4",
"Indian Journal of Paediatric Dermatology","INDIAN J PAEDIATR DE","2319-7250","2319-7269","DERMATOLOGY","ESCI","171","0.2","Q4","0.07"," 86/94 ","N/A","N/A","0.2","<0.1"," 89/94 ","Q4","5.85","0","0.04","N/A","9.0","N/A",
"Indian Journal of Paediatric Dermatology","INDIAN J PAEDIATR DE","2319-7250","2319-7269","PEDIATRICS","ESCI","171","0.2","Q4","0.07"," 168/186 ","N/A","N/A","0.2","<0.1"," 177/186 ","Q4","5.11","0","0.04","N/A","9.9","N/A",
"Philosophy of Music Education Review","PHILOS MUSIC EDUC RE","1063-5734","1543-3412","MUSIC","ESCI","167","0.7","N/A","1.65"," N/A ","0.8","N/A","0.6","0.1"," 11/111 ","Q1","90.54","0","0.028","0.288","N/A","Q2",
"INFORMACIJE MIDEM-JOURNAL OF MICROELECTRONICS ELECTRONIC COMPONENTS AND MATERIALS","INFORM MIDEM","0352-9045","2232-6979","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","165","0.6","Q4","0.16"," 319/352 ","0.7","Q4","0.5","<0.1"," 319/354 ","Q4","10.03","0","0.022","0.102","9.5","Q4",
"INFORMACIJE MIDEM-JOURNAL OF MICROELECTRONICS ELECTRONIC COMPONENTS AND MATERIALS","INFORM MIDEM","0352-9045","2232-6979","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","165","0.6","Q4","0.16"," 408/438 ","0.7","Q4","0.5","<0.1"," 387/438 ","Q4","11.76","0","0.022","0.102","7.0","Q4",
"Iranian Journal of Pediatric Hematology and Oncology","IRAN J PEDIATR HEMAT","2008-8892","2228-6993","PEDIATRICS","ESCI","165","0.4","Q4","0.17"," 157/186 ","0.4","Q4","0.2","0.1"," 160/186 ","Q4","14.25","0","0.015","0.054","15.9","Q4",
"Texto Livre-Linguagem e Tecnologia","TEXTO LIVRE","1983-3652","1983-3652","LANGUAGE & LINGUISTICS","ESCI","163","0.8","N/A","0.61"," N/A ","0.6","N/A","0.7","0.4"," 153/393 ","Q2","61.20","0","0.083","0.189","N/A","Q3",
"Arenal-Revista de Historia de las Mujeres","ARENAL","1134-6396","1134-6396","HISTORY","ESCI","162","0.2","Q2","0.31"," 234/518 ","0.3","Q2","0.2","<0.1"," 331/519 ","Q3","36.32","0","0.035","0.177","54.9","Q3",
"International Journal of Semantic Computing","INT J SEMANT COMPUT","1793-351X","1793-7108","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","160","0.3","Q4","0.11"," 196/197 ","0.5","Q4","0.3","<0.1"," 192/198 ","Q4","3.28","0","0.033","0.137","0.8","Q4",
"WasserWirtschaft","WASSERWIRTSCHAFT","0043-0978","2192-8762","WATER RESOURCES","SCIE","159","0.2","Q4","0.06"," 125/127 ","0.1","Q4","0.1","0.1"," 125/127 ","Q4","1.97","0","0.012","0.013","2.0","Q4",
"Electronic Journal of Graph Theory and Applications","ELECTRON J GRAPH THE","2338-2287","2338-2287","MATHEMATICS","ESCI","155","0.4","Q4","0.42"," 379/489 ","0.5","Q3","0.3","0.2"," 357/489 ","Q3","27.10","0","0.057","0.162","22.6","Q4",
"MITTEILUNGEN KLOSTERNEUBURG","MITT KLOSTERNEUBURG","0007-5922","0007-5922","FOOD SCIENCE & TECHNOLOGY","SCIE","154","0.5","Q4","0.14"," 162/173 ","0.6","Q4","0.3","<0.1"," 156/173 ","Q4","10.12","0","0.007","0.04","6.6","Q4",
"MITTEILUNGEN KLOSTERNEUBURG","MITT KLOSTERNEUBURG","0007-5922","0007-5922","HORTICULTURE","SCIE","154","0.5","Q4","0.14"," 34/38 ","0.6","Q4","0.3","<0.1"," 34/38 ","Q4","11.84","0","0.007","0.04","11.8","Q4",
"Language Learning in Higher Education","LANG LEARN HIGH EDUC","2191-611X","2191-6128","EDUCATION & EDUCATIONAL RESEARCH","ESCI","150","0.7","Q3","0.3"," 520/756 ","0.7","Q3","0.6","<0.1"," 565/756 ","Q3","25.33","0","0.041","0.168","31.3","Q4",
"Eurasian Journal of Emergency Medicine","EURASIAN J EMERG MED","2149-5807","2149-6048","EMERGENCY MEDICINE","ESCI","150","0.3","Q4","0.1"," 49/54 ","0.3","Q4","0.2","0.1"," 50/54 ","Q4","8.33","0","0.024","0.06","10.2","Q4",
"Journal of Combinatorics","J COMB","2156-3527","2150-959X","MATHEMATICS, APPLIED","ESCI","148","0.4","Q4","0.21"," 294/331 ","0.4","Q4","0.3","0.2"," 307/331 ","Q4","7.40","0","0.102","0.396","11.3","Q3",
"Communication Today","COMMUN TODAY","1338-130X","1338-130X","COMMUNICATION","ESCI","140","0.8","Q3","0.41"," 146/227 ","1","Q3","0.6","0.2"," 147/227 ","Q3","35.46","0","0.041","0.213","35.9","Q3",
"MAGYAR ALLATORVOSOK LAPJA","MAGY ALLATORVOSOK","0025-004X","N/A","VETERINARY SCIENCES","SCIE","138","0.3","Q4","0.14"," 148/167 ","0.2","Q4","0.1","0.2"," 153/168 ","Q4","9.23","0","0.007","0.013","11.7","Q4",
"Brock Education-A Journal of Educational Research and Practice","BROCK EDUC","1183-1189","1183-1189","EDUCATION & EDUCATIONAL RESEARCH","ESCI","136","1.6","Q2","0.79"," 277/756 ","1.2","Q3","1.6","<0.1"," 316/756 ","Q2","58.27","0","0.041","0.386","63.4","Q2",
"Journal of Indian Association for Child and Adolescent Mental Health","J INDIAN ASSOC CHILD","0973-1342","2754-6349","PEDIATRICS","ESCI","136","0.4","Q4","0.19"," 157/186 ","0.5","Q4","0.4","<0.1"," 157/186 ","Q4","15.86","0","0.037","0.122","15.9","Q4",
"Turkderm-Turkish Archives of Dermatology and Venerology","TURKDERM-TURK ARCH D","2717-6398","2651-5164","DERMATOLOGY","ESCI","129","0.1","Q4","0.04"," 91/94 ","0.2","Q4","0.1","<0.1"," 93/94 ","Q4","1.60","0","0.015","0.041","3.7","Q4",
"Cuaternario y Geomorfologia","CUATERN GEOMORFOL","0214-1744","0214-1744","GEOLOGY","ESCI","128","0.5","Q4","0.1"," 47/60 ","0.4","Q4","0.4","<0.1"," 56/60 ","Q4","7.50","0","0.015","0.125","22.5","Q4",
"Asia-Pacific Review","ASIA-PAC REV","1343-9006","1469-2937","INTERNATIONAL RELATIONS","ESCI","128","0.3","Q4","0.13"," 141/165 ","0.6","Q4","0.3","<0.1"," 146/165 ","Q4","11.82","0","0.046","0.296","14.8","Q3",
"Journal of Sports Analytics","J SPORT ANAL","2215-020X","2215-0218","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","125","0.6","Q4","0.27"," 117/139 ","N/A","N/A","0.5","0.3"," 101/139 ","Q3","27.70","0","0.058","N/A","16.2","N/A",
"Journal of Sports Analytics","J SPORT ANAL","2215-020X","2215-0218","SOCIAL SCIENCES, MATHEMATICAL METHODS","ESCI","125","0.6","Q4","0.27"," 58/67 ","N/A","N/A","0.5","0.3"," 62/67 ","Q3","8.21","0","0.058","N/A","14.2","N/A",
"Journal of Sports Analytics","J SPORT ANAL","2215-020X","2215-0218","SPORT SCIENCES","ESCI","125","0.6","Q4","0.27"," 107/127 ","N/A","N/A","0.5","0.3"," 108/127 ","Q3","15.35","0","0.058","N/A","16.1","N/A",
"Probability Uncertainty and Quantitative Risk","PROBAB UNCERTAIN QUA","2095-9672","2367-0126","STATISTICS & PROBABILITY","ESCI","124","1","Q3","0.56"," 93/168 ","1.2","Q3","0.9","0.1"," 76/168 ","Q2","55.06","0","0.069","0.616","44.9","Q3",
"Vestnik Transplantologii i Iskusstvennyh Organov","VESTN TRANSPL ISKUSS","1995-1191","2412-6160","TRANSPLANTATION","ESCI","123","0.2","Q4","0.07"," 29/31 ","0.2","Q4","0.1","0.1"," 30/31 ","Q4","4.84","0","0.01","0.015","8.1","Q4",
"Revista de Derecho Comunitario Europeo","REV DERECHO COMUNITA","1138-4026","1138-4026","LAW","ESCI","120","0.5","Q3","0.24"," 211/421 ","0.5","Q3","0.2","0.2"," 304/421 ","Q3","27.91","0","0.05","0.22","50.0","Q3",
"Qualitative & Quantitative Methods in Libraries","QUAL QUANT METHODS L","2241-1925","2241-1925","INFORMATION SCIENCE & LIBRARY SCIENCE","ESCI","120","0.1","Q4","0.07"," 150/160 ","0.2","Q4","0.1","<0.1"," 135/161 ","Q4","16.46","0","0.016","0.04","6.6","Q4",
"ASME Journal of Heat and Mass Transfer","ASME J HEAT MASS TRA","2832-8450","2832-8469","ENGINEERING, MECHANICAL","SCIE","120","N/A","N/A","N/A"," N/A ","N/A","N/A","N/A","0.7"," N/A ","N/A","N/A","0","0","N/A","N/A","N/A",
"ASME Journal of Heat and Mass Transfer","ASME J HEAT MASS TRA","2832-8450","2832-8469","THERMODYNAMICS","SCIE","120","N/A","N/A","N/A"," N/A ","N/A","N/A","N/A","0.7"," N/A ","N/A","N/A","0","0","N/A","N/A","N/A",
"Journal of Law Finance and Accounting","J LAW FINANC ACCOUNT","2380-5005","2380-5013","BUSINESS, FINANCE","ESCI","119","0.1","Q4","0.43"," 223/231 ","0.9","Q4","0.1","<0.1"," 141/231 ","Q3","39.18","0","0.048","0.61","3.7","Q2",
"Journal of Law Finance and Accounting","J LAW FINANC ACCOUNT","2380-5005","2380-5013","LAW","ESCI","119","0.1","Q4","0.43"," 365/421 ","0.9","Q2","0.1","<0.1"," 248/421 ","Q3","41.21","0","0.048","0.61","13.4","Q1",
"Modern Stochastics-Theory and Applications","MOD STOCH-THEORY APP","2351-6054","2351-6054","STATISTICS & PROBABILITY","ESCI","115","0.7","Q3","0.29"," 126/168 ","0.8","Q4","0.6","0.5"," 150/168 ","Q4","11.01","0","0.083","0.39","25.3","Q3",
"Suma de Negocios","SUMA NEG","2215-910X","2027-5692","BUSINESS","ESCI","109","0.3","Q4","0.06"," 285/302 ","0.3","Q4","0.3","<0.1"," 280/302 ","Q4","7.45","0","0.009","0.054","5.8","Q4",
"Current Allergy & Clinical Immunology","CURR ALLERGY CLIN IM","1609-3607","1609-3607","ALLERGY","ESCI","109","0.2","Q4","0.03"," 36/39 ","0.2","Q4","0.2","<0.1"," 39/39 ","Q4","1.28","0","0.011","0.035","9.0","Q4",
"Revista Brasileira de Direito","REV BRAS DIREITO","1807-1228","2238-0604","LAW","ESCI","100","0.3","Q3","0.01"," 267/421 ","0.2","Q4","0.3","<0.1"," 409/421 ","Q4","2.97","0","0.043","0.151","36.7","Q3",
"Medievalismo","MEDIEVALISMO","1131-8155","1989-8312","MEDIEVAL & RENAISSANCE STUDIES","ESCI","99","0.3","N/A","0.26"," N/A ","0.2","N/A","0.3","<0.1"," 68/83 ","Q4","18.67","0","0.054","0.443","N/A","Q2",
"Educacao & Formacao","EDUC FORMACAO","N/A","2448-3583","EDUCATION & EDUCATIONAL RESEARCH","ESCI","97","0.6","Q3","0.26"," 555/756 ","0.4","Q4","0.4","0.1"," 584/756 ","Q4","22.82","0","0.025","0.072","26.7","Q4",
"Alabe-Revista de Investigacion sobre Lectura y Escritura","ALABE","2171-9624","2171-9624","LITERATURE","ESCI","87","0.6","N/A","1.46"," N/A ","0.5","N/A","0.5","0.1"," 30/199 ","Q1","85.18","0","0.044","0.224","N/A","Q2",
"Comparative and International Law Journal of Southern Africa-CILSA","COMP INT LAW J SOUTH","0010-4051","0010-4051","LAW","ESCI","86","0.1","Q4","0.07"," 365/421 ","0.1","Q4","0.1","N/A"," 374/421 ","Q4","11.28","0","0.004","0.029","13.4","Q4",
"Journal of Computer Chemistry-Japan","J COMPUT CHEM-JPN","1347-1767","1347-3824","CHEMISTRY, MULTIDISCIPLINARY","ESCI","85","0.1","Q4","0.02"," 230/230 ","0.2","Q4","0.1","<0.1"," 230/231 ","Q4","0.65","0","0.011","0.035","0.2","Q4",
"Quaerendo-A Journal Devoted to Manuscripts and Printed Books","QUAERENDO","0014-9527","1570-0690","LITERATURE","ESCI","82","0.8","N/A","1.58"," N/A ","0.4","N/A","0.7","<0.1"," 23/199 ","Q1","88.69","0","0.061","0.506","N/A","Q1",
"Church History and Religious Culture","CHURCH HIST RELIG CU","1871-241X","1871-2428","RELIGION","ESCI","82","0.2","N/A","0.19"," N/A ","0.2","N/A","0.2","0.1"," 276/339 ","Q4","18.73","0","0.078","0.453","N/A","Q1",
"Journal of Africana Religions","J AFR RELIG","2165-5405","2165-5413","RELIGION","ESCI","81","0.3","N/A","0.81"," N/A ","0.4","N/A","0.3","0.1"," 93/339 ","Q2","72.71","0","0.023","0.182","N/A","Q3",
"Estudios del Desarrollo Social-Cuba y America Latina","ESTUD DESARRO SOC","2308-0132","2308-0132","AREA STUDIES","ESCI","80","0.2","Q4","0.08"," 138/176 ","0.1","Q4","0.1","0.1"," 160/176 ","Q4","9.38","0","0.02","0.024","21.9","Q4",
"East Central Europe","E CENT EUR","0094-3037","1876-3308","HISTORY","ESCI","79","0.2","Q2","0.95"," 234/518 ","0.4","Q2","0.2","<0.1"," 144/519 ","Q2","72.35","0","0.04","0.323","54.9","Q2",
"Biznes Informatika-Business Informatics","BIZN INFORM","1998-0663","1998-0663","BUSINESS","ESCI","78","0.6","Q4","0.12"," 267/302 ","0.4","Q4","0.5","0.2"," 270/302 ","Q4","10.76","0","0.012","0.053","11.8","Q4",
"Journal of Urban Culture Research","J URBAN CULT RES","2228-8279","2408-1213","HUMANITIES, MULTIDISCIPLINARY","ESCI","73","0.4","N/A","0.99"," N/A ","0.4","N/A","0.1","0.1"," 73/406 ","Q1","82.14","0","0.006","0.03","N/A","Q4",
"Neurological Sciences and Neurophysiology","NEUROL SCI NEUROPHYS","2636-865X","2636-865X","NEUROSCIENCES","SCIE","73","0.4","Q4","0.08"," 302/310 ","0.4","Q4","0.4","<0.1"," 305/310 ","Q4","1.77","0","0.034","0.111","2.7","Q4",
"Journal of the International Clinical Dental Research Organization","J INT CLIN DENT RES","2231-0754","2231-5357","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","70","0.2","Q4","0.04"," 147/157 ","N/A","N/A","0.2","<0.1"," 153/157 ","Q4","2.87","0","0.01","N/A","6.7","N/A",
"International Journal of Geotechnical Earthquake Engineering","INT J GEOTECH EARTHQ","1947-8488","1947-8496","ENGINEERING, GEOLOGICAL","ESCI","68","0.5","Q4","0.05"," 55/63 ","0.8","Q4","0.5","<0.1"," 61/63 ","Q4","3.97","0","0.014","0.165","13.5","Q4",
"Ekonomista","EKONOMISTA","0013-3205","2299-6184","ECONOMICS","ESCI","68","0.2","Q4","0.04"," 564/597 ","0.2","Q4","0.2","0.1"," 585/600 ","Q4","2.58","0","0.008","0.03","5.6","Q4",
"Asian and African Studies","ASIAN AFR STUD","1335-1257","2585-8793","HUMANITIES, MULTIDISCIPLINARY","ESCI","61","0.2","N/A","0.54"," N/A ","0.2","N/A","0.2","<0.1"," 141/406 ","Q2","65.39","0","0.022","0.167","N/A","Q3",
"ELIA-Estudios de Linguistica Inglesa Aplicada","ELIA-ESTUD LINGUIST","1576-5059","2253-8283","LINGUISTICS","ESCI","60","0.3","Q4","0.23"," 244/297 ","0.4","Q4","0.3","<0.1"," 252/297 ","Q4","15.32","0","0.01","0.102","18.0","Q4",
"Cuadernos de Administracion-Universidad del Valle","CUAD ADM-U VALLE","0120-4645","2256-5078","MANAGEMENT","ESCI","58","0.3","Q4","0.06"," 376/401 ","0.4","Q4","0.3","<0.1"," 380/402 ","Q4","5.60","0","0.019","0.081","6.4","Q4",
"Zbornik Instituta za Pedagoska Istrazivanja","ZB INST PEDAGOG ISTR","0579-6431","1820-9270","EDUCATION & EDUCATIONAL RESEARCH","ESCI","57","0.2","Q4","0.12"," 661/756 ","0.3","Q4","0.2","<0.1"," 663/756 ","Q4","12.37","0","0.009","0.075","12.6","Q4",
"Journal of Islamic Manuscripts","J ISLAM MANUSCR","1878-4631","1878-464X","HUMANITIES, MULTIDISCIPLINARY","ESCI","56","0.2","N/A","0.41"," N/A ","0.4","N/A","0.2","<0.1"," 175/406 ","Q2","57.02","0","0.038","0.289","N/A","Q2",
"Advances in Energy Research","ADV ENERGY RES","2287-6316","2287-6324","ENERGY & FUELS","ESCI","55","0.5","Q4","0.06"," 164/170 ","0.5","Q4","0.5","N/A"," 169/173 ","Q4","2.60","0","0.005","0.073","3.8","Q4",
"Linhas Criticas","LINHAS CRITICAS","1516-4896","1981-0431","EDUCATION & EDUCATIONAL RESEARCH","ESCI","55","0.1","Q4","0.07"," 699/756 ","N/A","N/A","0.1","0.2"," 689/756 ","Q4","8.93","0","0.027","N/A","7.6","N/A",
"AIMS Allergy and Immunology","AIMS ALLERGY IMMUNOL","2575-615X","2575-615X","IMMUNOLOGY","ESCI","54","0.9","Q4","0.11"," 171/181 ","0.7","Q4","0.8","<0.1"," 177/181 ","Q4","2.49","0","0.013","0.123","5.8","Q4",
"Diplomatica","DIPLOMATICA","2589-1766","2589-1774","HISTORY","ESCI","52","0.6","Q1","1.04"," 57/518 ","0.8","Q1","0.6","<0.1"," 133/519 ","Q2","74.47","0","0.049","0.409","89.1","Q2",
"Diplomatica","DIPLOMATICA","2589-1766","2589-1774","INTERNATIONAL RELATIONS","ESCI","52","0.6","Q3","1.04"," 119/165 ","0.8","Q3","0.6","<0.1"," 50/165 ","Q2","70.00","0","0.049","0.409","28.2","Q3",
"BMJ Mental Health","BMJ MENTAL HEALTH","N/A","2755-9734","PSYCHIATRY","SCIE","49","N/A","N/A","N/A"," N/A ","N/A","N/A","N/A","0.7"," N/A ","N/A","N/A","0","0.001","N/A","N/A","N/A",
"Makara Hubs-Asia","MAKARA HUBS-ASIA","2355-794X","2406-9183","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","47","0.3","Q3","0.24"," 197/263 ","0.4","Q3","0.2","0.7"," 165/263 ","Q3","37.45","0","0.009","0.062","25.3","Q4",
"Prolegomenos-Derechos y Valores","PROLEGOMENOS","0121-182X","1909-7727","LAW","ESCI","46","0.1","Q4","0.03"," 365/421 ","0.2","Q4","0.1","0.1"," 397/421 ","Q4","5.82","0","0.016","0.097","13.4","Q3",
"Religions of South Asia","RELIG SOUTH ASIA","1751-2689","1751-2697","RELIGION","ESCI","45","0.2","N/A","0.35"," N/A ","0.3","N/A","0.2","<0.1"," 201/339 ","Q3","40.86","0","0.02","0.184","N/A","Q3",
"Research in Education and Learning Innovation Archives-REALIA","RES EDUC LEARN INNOV","2659-9031","2659-9031","EDUCATION & EDUCATIONAL RESEARCH","ESCI","43","1","Q3","0.34"," 428/756 ","0.9","Q3","1","0.2"," 551/756 ","Q3","27.18","0","0.017","0.198","43.5","Q3",
"Journal of Pediatric Emergency and Intensive Care Medicine","J PEDIAT EMERG INTEN","N/A","2717-9206","EMERGENCY MEDICINE","ESCI","43","0.1","Q4","0.05"," 52/54 ","N/A","N/A","0.1","<0.1"," 53/54 ","Q4","2.78","0","0.01","N/A","4.6","N/A",
"Journal of Pediatric Emergency and Intensive Care Medicine","J PEDIAT EMERG INTEN","N/A","2717-9206","PEDIATRICS","ESCI","43","0.1","Q4","0.05"," 179/186 ","N/A","N/A","0.1","<0.1"," 183/186 ","Q4","1.88","0","0.01","N/A","4.0","N/A",
"Transnational Screens","TRANSNATL SCRE","2578-5273","2578-5265","FILM, RADIO, TELEVISION","ESCI","38","0.5","N/A","0.75"," N/A ","0.6","N/A","0.3","0.1"," 17/64 ","Q2","74.22","0","0.033","0.329","N/A","Q2",
"Kant Yearbook","KANT YEARB","1868-4599","1868-4602","PHILOSOPHY","ESCI","33","0.2","N/A","0.25"," N/A ","0.4","N/A","0.2","<0.1"," 208/325 ","Q3","36.15","0","0.018","0.308","N/A","Q2",
"HSE-Social and Education History","HSE-SOC EDUC HIST","2014-3567","2014-3567","HISTORY OF SOCIAL SCIENCES","ESCI","32","0.3","Q4","0.39"," 34/42 ","0.3","Q4","0.2","<0.1"," 32/42 ","Q4","25.00","0","0.008","0.076","20.2","Q4",
"Balkan Journal of Philosophy","BALK J PHILOS","1313-888X","2367-5438","PHILOSOPHY","ESCI","26","0.1","N/A","0.27"," N/A ","0.1","N/A","0.1","<0.1"," 198/325 ","Q3","39.23","0","0.011","0.074","N/A","Q4",
"Anales de Literatura Espanola","AN LIT ESP-SPAIN","0212-5889","2695-4257","LITERATURE, ROMANCE","ESCI","25","0.1","N/A","2.19"," N/A ","N/A","N/A","0.1","0.1"," 12/116 ","Q1","90.09","0","0.026","N/A","N/A","N/A",
"Philologica Jassyensia","PHILOL JASSYENSIA","1841-5377","2247-8353","LANGUAGE & LINGUISTICS","ESCI","25","0.1","N/A","0.05"," N/A ","0.1","N/A","0.1","<0.1"," 359/393 ","Q4","8.78","0","0.014","0.032","N/A","Q4",
"Ri Vista-Ricerche per la Progettazione del Paesaggio","RI VISTA","1724-6768","1724-6768","ARCHITECTURE","ESCI","24","0.1","N/A","0.22"," N/A ","0.1","N/A","0.1","<0.1"," 64/97 ","Q3","34.54","0","0.009","0.042","N/A","Q4",
"Revista Geoaraguaia","REV GEOARAGUAIA","1809-094X","2236-9716","GEOGRAPHY","ESCI","23","0.2","Q4","0.03"," 147/171 ","0.1","Q4","0.1","<0.1"," 155/172 ","Q4","10.17","0","0.011","0.045","14.3","Q4",
"Aerospace Research in Bulgaria","AEROSP RES BULG","1313-0927","2367-9522","ENGINEERING, AEROSPACE","ESCI","23","0.1","Q4","0.06"," 51/52 ","0.1","Q4","0.1","0.2"," 51/52 ","Q4","2.88","0","0.003","0.022","2.9","Q4",
"Eksplorium-Buletin Pusat Teknologi Bahan Galian Nuklir","EKSPLORIUM","0854-1418","0854-1418","GEOLOGY","ESCI","22","0.1","Q4","0.03"," 60/60 ","0.1","Q4","<0.1","<0.1"," 60/60 ","Q4","0.83","0","0.001","0.01","0.8","Q4",
"Secular Studies","SECUL STUD","2589-2517","2589-2525","PHILOSOPHY","ESCI","17","0.4","N/A","0.5"," N/A ","0.4","N/A","0.4","0.1"," 136/325 ","Q2","58.31","0","0.017","0.231","N/A","Q2",
"Secular Studies","SECUL STUD","2589-2517","2589-2525","RELIGION","ESCI","17","0.4","N/A","0.5"," N/A ","0.4","N/A","0.4","0.1"," 159/339 ","Q2","53.24","0","0.017","0.231","N/A","Q2",
"China-EU Law Journal","CHINA-EU LAW J","1868-5153","1868-5161","LAW","ESCI","14","0.3","Q3","0.69"," 267/421 ","0.5","Q3","0.3","0.2"," 188/421 ","Q2","55.46","0","0.006","0.156","36.7","Q3",
"International Journal of Limnology","INT J LIMNOL","N/A","2823-1465","LIMNOLOGY","SCIE","13","0.7","Q4","0.3"," 22/22 ","0.7","Q4","0.5","0.1"," 22/22 ","Q4","2.27","0","0.003","0.12","2.3","Q4",
"Journal of Learning Styles","J LEARN STYLES","2332-8533","2332-8533","EDUCATION & EDUCATIONAL RESEARCH","ESCI","13","<0.1","Q4","0.03"," 739/756 ","<0.1","Q4","<0.1","<0.1"," 726/756 ","Q4","4.03","0","0","0.001","2.3","Q4",
"Journal of Inter-Organizational Relationships","J INTER-ORGAN RELATS","2694-3980","2694-3999","BUSINESS","ESCI","12","0.9","Q4","0.14"," 248/302 ","0.9","Q4","0.8","<0.1"," 264/302 ","Q4","12.75","0","0.005","0.192","18.0","Q4",
"Llengua & Literatura","LLENG LIT","0213-6554","2013-9527","LINGUISTICS","ESCI","12","0.1","Q4","0"," 278/297 ","<0.1","Q4","0.1","<0.1"," 297/297 ","Q4","0.17","0","0.002","0.048","6.6","Q4",
"Turk Dili ve Edebiyati Dergisi-Journal of Turkish Language and Literature","TURK DILI EDEB DERG","1015-2091","2602-2648","LANGUAGE & LINGUISTICS","ESCI","11","<0.1","N/A","0.07"," N/A ","N/A","N/A","<0.1","<0.1"," 336/393 ","Q4","14.63","0","0.013","N/A","N/A","N/A",
"Turk Dili ve Edebiyati Dergisi-Journal of Turkish Language and Literature","TURK DILI EDEB DERG","1015-2091","2602-2648","LITERATURE","ESCI","11","<0.1","N/A","0.07"," N/A ","N/A","N/A","<0.1","<0.1"," 173/199 ","Q4","13.32","0","0.013","N/A","N/A","N/A",
