"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"JOURNAL OF SHOULDER AND ELBOW SURGERY","J SHOULDER ELB SURG","1058-2746","1532-6500","ORTHOPEDICS","SCIE","18,591","2.9"," 22/136 ","3.3","Q1","2.3","0.5","1.28"," 22/136 ","Q1","Q1","84.2","84.19","0.015","3.189","0.891","Q1",
"JOURNAL OF SHOULDER AND ELBOW SURGERY","J SHOULDER ELB SURG","1058-2746","1532-6500","SPORT SCIENCES","SCIE","18,591","2.9"," 24/127 ","3.3","Q1","2.3","0.5","1.28"," 16/127 ","Q1","Q1","81.5","87.80","0.015","3.189","0.891","Q2",
"JOURNAL OF SHOULDER AND ELBOW SURGERY","J SHOULDER ELB SURG","1058-2746","1532-6500","SURGERY","SCIE","18,591","2.9"," 49/290 ","3.3","Q1","2.3","0.5","1.28"," 37/290 ","Q1","Q1","83.3","87.41","0.015","3.189","0.891","Q1",
"European Labour Law Journal","EUR LABOUR LAW J","2031-9525","2399-5556","LAW","ESCI","173","1.1"," 113/421 ","0.9","Q2","0.9","0.1","1.27"," 86/421 ","Q1","Q2","73.3","79.69","0","0.073","0.294","Q2",
"FORTSCHRITTE DER PHYSIK-PROGRESS OF PHYSICS","FORTSCHR PHYS","0015-8208","1521-3978","PHYSICS, MULTIDISCIPLINARY","SCIE","2,694","5.6"," 14/110 ","4.4","Q1","5.3","1.7","1.26"," 18/110 ","Q1","Q1","87.7","84.09","0.003","0.63","1.438","Q1",
"ATMOSPHERIC CHEMISTRY AND PHYSICS","ATMOS CHEM PHYS","1680-7316","1680-7324","ENVIRONMENTAL SCIENCES","SCIE","62,097","5.2"," 78/358 ","5.7","Q1","4.2","1.1","1.23"," 57/359 ","Q1","Q1","78.4","84.26","0.057","12.389","1.585","Q1",
"ATMOSPHERIC CHEMISTRY AND PHYSICS","ATMOS CHEM PHYS","1680-7316","1680-7324","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","62,097","5.2"," 17/110 ","5.7","Q1","4.2","1.1","1.23"," 16/110 ","Q1","Q1","85.0","85.91","0.057","12.389","1.585","Q1",
"Journal of Hydrology-Regional Studies","J HYDROL-REG STUD","N/A","2214-5818","WATER RESOURCES","SCIE","5,407","4.7"," 17/127 ","5","Q1","4.4","0.7","1.22"," 12/127 ","Q1","Q1","87.0","90.94","0.006","1.342","0.945","Q1",
"Clinical Kidney Journal","CLIN KIDNEY J","2048-8505","2048-8513","UROLOGY & NEPHROLOGY","SCIE","5,449","3.9"," 18/126 ","3.8","Q1","3.7","0.6","1.21"," 20/126 ","Q1","Q1","86.1","84.52","0.01","2.083","1.223","Q1",
"PHYSICAL REVIEW D","PHYS REV D","2470-0010","2470-0029","ASTRONOMY & ASTROPHYSICS","SCIE","227,612","4.6"," 17/84 ","4.3","Q1","3.1","1.6","1.18"," 15/84 ","Q1","Q1","80.4","82.74","0.167","36.524","1.056","Q2",
"PHYSICAL REVIEW D","PHYS REV D","2470-0010","2470-0029","PHYSICS, PARTICLES & FIELDS","SCIE","227,612","4.6"," 6/30 ","4.3","Q1","3.1","1.6","1.18"," 8/30 ","Q1","Q1","81.7","75.00","0.167","36.524","1.056","Q2",
"Biological Psychiatry: Global Open Science","BIOL PSYCHIAT-GLOB O","2667-1743","2667-1743","NEUROSCIENCES","ESCI","480","4"," 86/310 ","N/A","N/A","3.9","1.6","1.18"," 72/310 ","Q1","Q2","72.4","76.94","0.001","0.214","N/A","N/A",
"Biological Psychiatry: Global Open Science","BIOL PSYCHIAT-GLOB O","2667-1743","2667-1743","PSYCHIATRY","ESCI","480","4"," 55/276 ","N/A","N/A","3.9","1.6","1.18"," 52/276 ","Q1","Q1","80.3","81.34","0.001","0.214","N/A","N/A",
"Patterns","PATTERNS","2666-3899","2666-3899","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","2,422","6.7"," 31/197 ","6.6","Q1","6.5","2.1","1.16"," 43/198 ","Q1","Q1","84.5","78.54","0.006","1.285","2.143","Q1",
"Patterns","PATTERNS","2666-3899","2666-3899","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","2,422","6.7"," 26/249 ","6.6","Q1","6.5","2.1","1.16"," 56/251 ","Q1","Q1","89.8","77.89","0.006","1.285","2.143","Q1",
"Patterns","PATTERNS","2666-3899","2666-3899","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","2,422","6.7"," 20/169 ","6.6","Q1","6.5","2.1","1.16"," 40/169 ","Q1","Q1","88.5","76.63","0.006","1.285","2.143","Q1",
"Analysis and Mathematical Physics","ANAL MATH PHYS","1664-2368","1664-235X","MATHEMATICS","SCIE","931","1.4"," 57/489 ","1.4","Q1","1.3","0.5","1.15"," 62/489 ","Q1","Q1","88.4","87.42","0.003","0.647","0.616","Q2",
"Analysis and Mathematical Physics","ANAL MATH PHYS","1664-2368","1664-235X","MATHEMATICS, APPLIED","SCIE","931","1.4"," 102/331 ","1.4","Q2","1.3","0.5","1.15"," 62/331 ","Q1","Q2","69.3","81.42","0.003","0.647","0.616","Q2",
"INTERNATIONAL JOURNAL OF MOLECULAR MEDICINE","INT J MOL MED","1107-3756","1791-244X","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","16,921","5.7"," 32/189 ","4.4","Q2","5.6","1","1.14"," 41/189 ","Q1","Q1","83.3","78.57","0.014","2.982","0.854","Q2",
"MATERIALS CHARACTERIZATION","MATER CHARACT","1044-5803","1873-4189","MATERIALS SCIENCE, CHARACTERIZATION & TESTING","SCIE","27,366","4.8"," 2/38 ","4.8","Q1","4.5","1.2","1.14"," 4/38 ","Q1","Q1","96.1","90.79","0.023","5.031","0.841","Q1",
"MATERIALS CHARACTERIZATION","MATER CHARACT","1044-5803","1873-4189","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","27,366","4.8"," 134/438 ","4.8","Q2","4.5","1.2","1.14"," 95/438 ","Q1","Q2","69.5","78.42","0.023","5.031","0.841","Q2",
"MATERIALS CHARACTERIZATION","MATER CHARACT","1044-5803","1873-4189","METALLURGY & METALLURGICAL ENGINEERING","SCIE","27,366","4.8"," 11/90 ","4.8","Q1","4.5","1.2","1.14"," 10/91 ","Q1","Q1","88.3","89.56","0.023","5.031","0.841","Q1",
"Nurse Educator","NURS EDUC","0363-3624","1538-9855","NURSING","SCIE, SSCI","1,909","2.4"," 35/191 ","2.6","Q1","2.1","0.9","1.14"," 30/191 ","Q1","Q1","81.9","84.55","0.002","0.464","0.6","Q2",
"THERIOGENOLOGY","THERIOGENOLOGY","0093-691X","1879-3231","REPRODUCTIVE BIOLOGY","SCIE","18,828","2.4"," 22/39 ","2.5","Q3","2.1","0.5","1.14"," 9/39 ","Q1","Q3","44.9","78.21","0.009","1.964","0.477","Q3",
"THERIOGENOLOGY","THERIOGENOLOGY","0093-691X","1879-3231","VETERINARY SCIENCES","SCIE","18,828","2.4"," 24/167 ","2.5","Q1","2.1","0.5","1.14"," 21/168 ","Q1","Q1","85.9","87.80","0.009","1.964","0.477","Q1",
"IEEE ELECTRON DEVICE LETTERS","IEEE ELECTR DEVICE L","0741-3106","1558-0563","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","20,820","4.1"," 94/352 ","4.2","Q2","3.7","1.1","1.13"," 77/354 ","Q1","Q2","73.4","78.39","0.017","3.736","0.906","Q2",
"Journal of Pediatric Nursing-Nursing Care of Children & Families","J PEDIATR NURS","0882-5963","N/A","NURSING","SCIE, SSCI","4,805","2.1"," 52/191 ","2.4","Q2","1.9","0.7","1.13"," 32/191 ","Q1","Q2","73.0","83.51","0.006","1.231","0.643","Q2",
"Journal of Pediatric Nursing-Nursing Care of Children & Families","J PEDIATR NURS","0882-5963","N/A","PEDIATRICS","SCIE","4,805","2.1"," 59/186 ","2.4","Q2","1.9","0.7","1.13"," 30/186 ","Q1","Q2","68.5","84.14","0.006","1.231","0.643","Q2",
"Hipogrifo-Revista de literatura y cultura del Siglo de Oro","HIPOGRIFO","2328-1308","2328-1308","LITERATURE, ROMANCE","ESCI","110","0.2"," N/A ","0.2","N/A","0.2","0.1","1.13"," 32/116 ","Q2","N/A","N/A","72.84","0.001","0.21","0.232","Q2",
"Hipogrifo-Revista de literatura y cultura del Siglo de Oro","HIPOGRIFO","2328-1308","2328-1308","MEDIEVAL & RENAISSANCE STUDIES","ESCI","110","0.2"," N/A ","0.2","N/A","0.2","0.1","1.13"," 25/83 ","Q2","N/A","N/A","70.48","0.001","0.21","0.232","Q3",
"Journal of Pediatric Surgery","J PEDIATR SURG","0022-3468","1531-5037","PEDIATRICS","SCIE","18,869","2.4"," 46/186 ","2.4","Q2","2.1","0.8","1.12"," 32/186 ","Q1","Q1","75.5","83.06","0.013","2.839","0.7","Q2",
"Journal of Pediatric Surgery","J PEDIATR SURG","0022-3468","1531-5037","SURGERY","SCIE","18,869","2.4"," 73/290 ","2.4","Q2","2.1","0.8","1.12"," 52/290 ","Q1","Q2","75.0","82.24","0.013","2.839","0.7","Q2",
"BMC EMERGENCY MEDICINE","BMC EMERG MED","1471-227X","1471-227X","EMERGENCY MEDICINE","SCIE","2,154","2.3"," 13/54 ","2.5","Q1","2.2","0.5","1.12"," 12/54 ","Q1","Q1","76.9","78.70","0.004","0.786","0.731","Q2",
"Fuel","FUEL","0016-2361","1873-7153","ENERGY & FUELS","SCIE","142,821","6.7"," 46/170 ","6.5","Q2","5.7","1.9","1.11"," 50/173 ","Q1","Q2","73.2","71.39","0.11","23.964","0.968","Q2",
"Fuel","FUEL","0016-2361","1873-7153","ENGINEERING, CHEMICAL","SCIE","142,821","6.7"," 23/170 ","6.5","Q1","5.7","1.9","1.11"," 21/171 ","Q1","Q1","86.8","88.01","0.11","23.964","0.968","Q1",
"Journal of Materials Chemistry C","J MATER CHEM C","2050-7526","2050-7534","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","75,986","5.7"," 111/438 ","6","Q1","5.3","1.2","1.11"," 100/438 ","Q1","Q2","74.8","77.28","0.074","16.246","1.082","Q2",
"Journal of Materials Chemistry C","J MATER CHEM C","2050-7526","2050-7534","PHYSICS, APPLIED","SCIE","75,986","5.7"," 35/179 ","6","Q1","5.3","1.2","1.11"," 34/179 ","Q1","Q1","80.7","81.28","0.074","16.246","1.082","Q1",
"REVIEWS IN ENVIRONMENTAL SCIENCE AND BIO-TECHNOLOGY","REV ENVIRON SCI BIO","1569-1705","1572-9826","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","5,115","8.6"," 12/174 ","12.3","Q1","8.4","2.4","1.1"," 25/174 ","Q1","Q1","93.4","85.92","0.003","0.717","2.15","Q1",
"REVIEWS IN ENVIRONMENTAL SCIENCE AND BIO-TECHNOLOGY","REV ENVIRON SCI BIO","1569-1705","1572-9826","ENVIRONMENTAL SCIENCES","SCIE","5,115","8.6"," 29/358 ","12.3","Q1","8.4","2.4","1.1"," 71/359 ","Q1","Q1","92.0","80.36","0.003","0.717","2.15","Q1",
"AVIAN PATHOLOGY","AVIAN PATHOL","0307-9457","1465-3338","VETERINARY SCIENCES","SCIE","4,029","2.5"," 23/167 ","3.1","Q1","2.4","0.5","1.1"," 23/168 ","Q1","Q1","86.5","86.61","0.001","0.303","0.595","Q1",
"INTERNATIONAL JOURNAL OF WILDLAND FIRE","INT J WILDLAND FIRE","1049-8001","1448-5516","FORESTRY","SCIE","6,761","2.9"," 14/89 ","3.6","Q1","2.4","1","1.09"," 10/89 ","Q1","Q1","84.8","89.33","0.003","0.62","0.796","Q1",
"Business & Information Systems Engineering","BUS INFORM SYST ENG+","2363-7005","1867-0202","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","3,139","7.4"," 14/249 ","7.9","Q1","6.7","1.6","1.06"," 68/251 ","Q2","Q1","94.6","73.11","0.002","0.525","1.715","Q1",
"JOURNAL OF LIPID RESEARCH","J LIPID RES","0022-2275","1539-7262","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","23,917","5"," 64/313 ","5.7","Q1","4.8","1","1.05"," 67/313 ","Q1","Q1","79.7","78.75","0.011","2.41","1.697","Q1",
"Journal of Genocide Research","J GENOCIDE RES","1462-3528","1469-9494","POLITICAL SCIENCE","ESCI","1,305","2.6"," 59/317 ","2.4","Q2","2.2","0.4","1.05"," 95/317 ","Q2","Q1","81.5","70.19","0.002","0.469","1.618","Q1",
"REMIE-Multidisciplinary Journal of Educational Research","REMIE-MULTIDISCIP J","2014-2862","2014-2862","EDUCATION & EDUCATIONAL RESEARCH","ESCI","110","0.7"," 520/756 ","1.3","Q3","0.7","0.1","1.05"," 213/756 ","Q2","Q3","31.3","71.89","0","0.027","0.254","Q3",
"Patient Safety in Surgery","PATIENT SAF SURG","1754-9493","1754-9493","SURGERY","ESCI","953","2.6"," 61/290 ","2.7","Q2","2.5","0.1","1.04"," 64/290 ","Q1","Q1","79.1","78.10","0.001","0.244","0.729","Q2",
"BJPsych Open","BJPSYCH OPEN","2056-4724","2056-4724","PSYCHIATRY","SCIE, SSCI","3,143","3.9"," 58/276 ","4.1","Q2","3.7","0.5","1.03"," 71/276 ","Q2","Q1","79.2","74.46","0.007","1.607","1.352","Q1",
"npj Systems Biology and Applications","NPJ SYST BIOL APPL","N/A","2056-7189","MATHEMATICAL & COMPUTATIONAL BIOLOGY","SCIE","1,030","3.5"," 12/65 ","3.7","Q1","3.4","0.6","1.03"," 13/65 ","Q1","Q1","82.3","80.77","0.002","0.452","1.212","Q2",
"JOURNAL OF ECONOMICS AND BUSINESS","J ECON BUS","0148-6195","0148-6195","BUSINESS, FINANCE","ESCI","1,413","3.3"," 49/231 ","3.8","Q1","3.2","0.7","1.03"," 47/231 ","Q1","Q1","79.0","79.87","0.001","0.246","0.9","Q2",
"Journal of Taibah University for Science","J TAIBAH UNIV SCI","1658-3655","1658-3655","MULTIDISCIPLINARY SCIENCES","SCIE","3,154","2.8"," 36/134 ","2.9","Q2","2.6","1.5","1.03"," 25/135 ","Q1","Q2","73.5","81.85","0.002","0.501","0.428","Q2",
"CORTEX","CORTEX","0010-9452","1973-8102","BEHAVIORAL SCIENCES","SCIE","12,724","3.2"," 9/55 ","3.7","Q1","3.1","0.5","1.02"," 11/55 ","Q1","Q1","84.5","80.91","0.016","3.424","1.42","Q1",
"CORTEX","CORTEX","0010-9452","1973-8102","NEUROSCIENCES","SCIE","12,724","3.2"," 128/310 ","3.7","Q2","3.1","0.5","1.02"," 89/310 ","Q1","Q2","58.9","71.45","0.016","3.424","1.42","Q2",
"CORTEX","CORTEX","0010-9452","1973-8102","PSYCHOLOGY, EXPERIMENTAL","SSCI","12,724","3.2"," 14/99 ","3.7","Q1","3.1","0.5","1.02"," 26/99 ","Q1","Q1","86.4","74.24","0.016","3.424","1.42","Q1",
"PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY","PALAEOGEOGR PALAEOCL","0031-0182","1872-616X","GEOGRAPHY, PHYSICAL","SCIE","26,704","2.6"," 28/65 ","2.8","Q2","2.2","0.8","1.02"," 16/65 ","Q1","Q2","57.7","76.15","0.015","3.376","0.829","Q2",
"PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY","PALAEOGEOGR PALAEOCL","0031-0182","1872-616X","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","26,704","2.6"," 98/253 ","2.8","Q2","2.2","0.8","1.02"," 50/253 ","Q1","Q2","61.5","80.43","0.015","3.376","0.829","Q2",
"PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY","PALAEOGEOGR PALAEOCL","0031-0182","1872-616X","PALEONTOLOGY","SCIE","26,704","2.6"," 4/56 ","2.8","Q1","2.2","0.8","1.02"," 9/56 ","Q1","Q1","93.8","84.82","0.015","3.376","0.829","Q1",
"Epilepsy Currents","EPILEPSY CURR","1535-7597","1535-7511","CLINICAL NEUROLOGY","SCIE","1,191","5.8"," 25/277 ","7.1","Q1","4.8","1.7","1.01"," 73/278 ","Q2","Q1","91.2","73.92","0.001","0.306","2.377","Q1",
"CANCER SCIENCE","CANCER SCI","1347-9032","1349-7006","ONCOLOGY","SCIE","19,851","4.5"," 78/322 ","5.5","Q1","4.4","0.8","1.01"," 79/322 ","Q1","Q1","75.9","75.62","0.021","4.689","1.335","Q2",
"GeoHealth","GEOHEALTH","2471-1403","2471-1403","ENVIRONMENTAL SCIENCES","SCIE","1,436","4.3"," 105/358 ","5.2","Q1","4.1","1.2","1.01"," 82/359 ","Q1","Q2","70.8","77.30","0.003","0.71","1.655","Q1",
"GeoHealth","GEOHEALTH","2471-1403","2471-1403","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","1,436","4.3"," 47/403 ","5.2","Q1","4.1","1.2","1.01"," 95/403 ","Q1","Q1","88.5","76.55","0.003","0.71","1.655","Q1",
"Groundwater for Sustainable Development","GROUNDWATER SUST DEV","2352-801X","2352-801X","ENGINEERING, ENVIRONMENTAL","ESCI","4,921","4.9"," 27/81 ","N/A","N/A","4.4","1.6","0.98"," 17/81 ","Q1","Q2","67.3","79.63","0.005","1.079","N/A","N/A",
"Groundwater for Sustainable Development","GROUNDWATER SUST DEV","2352-801X","2352-801X","ENVIRONMENTAL SCIENCES","ESCI","4,921","4.9"," 84/358 ","N/A","N/A","4.4","1.6","0.98"," 87/359 ","Q1","Q1","76.7","75.91","0.005","1.079","N/A","N/A",
"Groundwater for Sustainable Development","GROUNDWATER SUST DEV","2352-801X","2352-801X","WATER RESOURCES","ESCI","4,921","4.9"," 13/127 ","N/A","N/A","4.4","1.6","0.98"," 26/127 ","Q1","Q1","90.2","79.92","0.005","1.079","N/A","N/A",
"IEEE COMMUNICATIONS LETTERS","IEEE COMMUN LETT","1089-7798","1558-2558","TELECOMMUNICATIONS","SCIE","17,922","3.7"," 40/119 ","3.5","Q2","3.4","0.7","0.98"," 40/119 ","Q2","Q2","66.8","66.81","0.029","6.282","1.054","Q2",
"JOURNAL OF COMPLEXITY","J COMPLEXITY","0885-064X","1090-2708","MATHEMATICS","SCIE","1,083","1.8"," 39/489 ","1.4","Q1","1.5","0.3","0.98"," 92/489 ","Q1","Q1","92.1","81.29","0.001","0.277","0.815","Q1",
"JOURNAL OF COMPLEXITY","J COMPLEXITY","0885-064X","1090-2708","MATHEMATICS, APPLIED","SCIE","1,083","1.8"," 75/331 ","1.4","Q2","1.5","0.3","0.98"," 87/331 ","Q1","Q1","77.5","73.87","0.001","0.277","0.815","Q2",
"PLANT MOLECULAR BIOLOGY","PLANT MOL BIOL","0167-4412","1573-5028","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","16,134","3.9"," 104/313 ","4.6","Q2","3.9","0.8","0.96"," 75/313 ","Q1","Q2","66.9","76.20","0.005","0.999","0.898","Q2",
"PLANT MOLECULAR BIOLOGY","PLANT MOL BIOL","0167-4412","1573-5028","PLANT SCIENCES","SCIE","16,134","3.9"," 48/265 ","4.6","Q1","3.9","0.8","0.96"," 55/265 ","Q1","Q1","82.1","79.43","0.005","0.999","0.898","Q1",
"JOURNAL OF INORGANIC BIOCHEMISTRY","J INORG BIOCHEM","0162-0134","1873-3344","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","11,945","3.8"," 112/313 ","3.5","Q2","3.5","0.9","0.96"," 75/313 ","Q1","Q2","64.4","76.20","0.006","1.281","0.551","Q3",
"JOURNAL OF INORGANIC BIOCHEMISTRY","J INORG BIOCHEM","0162-0134","1873-3344","CHEMISTRY, INORGANIC & NUCLEAR","SCIE","11,945","3.8"," 10/44 ","3.5","Q1","3.5","0.9","0.96"," 11/44 ","Q1","Q1","78.4","76.14","0.006","1.281","0.551","Q1",
"INFORMATION SYSTEMS","INFORM SYST","0306-4379","1873-6076","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","2,716","3"," 95/249 ","2.9","Q2","2.8","0.5","0.94"," 82/251 ","Q2","Q2","62.0","67.53","0.002","0.488","0.62","Q2",
"EUROPEAN ADDICTION RESEARCH","EUR ADDICT RES","1022-6877","1421-9891","PSYCHIATRY","SCIE, SSCI","1,512","2.8"," 105/276 ","3","Q2","2.7","0.3","0.94"," 81/276 ","Q2","Q2","62.1","70.83","0.001","0.326","0.883","Q2",
"EUROPEAN ADDICTION RESEARCH","EUR ADDICT RES","1022-6877","1421-9891","SUBSTANCE ABUSE","SCIE, SSCI","1,512","2.8"," 21/55 ","3","Q2","2.7","0.3","0.94"," 15/55 ","Q2","Q2","62.7","73.64","0.001","0.326","0.883","Q2",
"Egyptian Journal of Biological Pest Control","EGYPT J BIOL PEST CO","1110-1768","2536-9342","ENTOMOLOGY","SCIE","1,759","2.1"," 26/109 ","2.3","Q1","1.9","0.3","0.94"," 25/109 ","Q1","Q1","76.6","77.52","0.002","0.408","0.358","Q3",
"Electronic Research Archive","ELECTRON RES ARCH","N/A","2688-1594","MATHEMATICS","SCIE","669","1"," 117/489 ","1","Q2","0.9","0.4","0.94"," 98/489 ","Q1","Q1","76.2","80.06","0.001","0.314","0.339","Q3",
"American Journal of Preventive Cardiology","AM J PREVENT CARDIOL","2666-6677","2666-6677","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","786","4.3"," 45/220 ","4.5","Q1","4.3","0.7","0.92"," 53/220 ","Q1","Q1","79.8","76.14","0.002","0.541","1.768","Q1",
"PSYCHOPHARMACOLOGY","PSYCHOPHARMACOLOGY","0033-3158","1432-2072","NEUROSCIENCES","SCIE","20,270","3.5"," 109/310 ","3.6","Q2","3.4","0.7","0.92"," 109/310 ","Q2","Q2","65.0","65.00","0.013","2.876","1.09","Q2",
"PSYCHOPHARMACOLOGY","PSYCHOPHARMACOLOGY","0033-3158","1432-2072","PHARMACOLOGY & PHARMACY","SCIE","20,270","3.5"," 100/354 ","3.6","Q2","3.4","0.7","0.92"," 97/354 ","Q2","Q2","71.9","72.74","0.013","2.876","1.09","Q1",
"PSYCHOPHARMACOLOGY","PSYCHOPHARMACOLOGY","0033-3158","1432-2072","PSYCHIATRY","SCIE","20,270","3.5"," 75/276 ","3.6","Q2","3.4","0.7","0.92"," 85/276 ","Q2","Q2","73.0","69.38","0.013","2.876","1.09","Q2",
"International Journal of Health Geographics","INT J HEALTH GEOGR","1476-072X","1476-072X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","2,629","3"," 114/403 ","4.1","Q1","2.9","0.5","0.91"," 114/403 ","Q2","Q2","71.8","71.84","0.002","0.386","1.117","Q2",
"INDOOR AIR","INDOOR AIR","0905-6947","1600-0668","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","7,895","4.3"," 16/91 ","4.9","Q1","4.2","0.3","0.9"," 18/91 ","Q1","Q1","83.0","80.77","0.006","1.331","1.138","Q1",
"INDOOR AIR","INDOOR AIR","0905-6947","1600-0668","ENGINEERING, ENVIRONMENTAL","SCIE","7,895","4.3"," 34/81 ","4.9","Q2","4.2","0.3","0.9"," 23/81 ","Q1","Q2","58.6","72.22","0.006","1.331","1.138","Q1",
"INDOOR AIR","INDOOR AIR","0905-6947","1600-0668","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","7,895","4.3"," 47/403 ","4.9","Q1","4.2","0.3","0.9"," 118/403 ","Q1","Q1","88.5","70.84","0.006","1.331","1.138","Q2",
"Pain and Therapy","PAIN THER","2193-8237","2193-651X","CLINICAL NEUROLOGY","SCIE","1,595","4.1"," 47/277 ","4.2","Q1","3.9","0.7","0.9"," 87/278 ","Q2","Q1","83.2","68.88","0.003","0.606","1.055","Q2",
"STEEL AND COMPOSITE STRUCTURES","STEEL COMPOS STRUCT","1229-9367","1598-6233","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","6,327","4"," 18/91 ","3.6","Q2","3.4","2.5","0.9"," 18/91 ","Q1","Q1","80.8","80.77","0.004","0.92","0.455","Q2",
"STEEL AND COMPOSITE STRUCTURES","STEEL COMPOS STRUCT","1229-9367","1598-6233","ENGINEERING, CIVIL","SCIE","6,327","4"," 32/181 ","3.6","Q2","3.4","2.5","0.9"," 38/181 ","Q1","Q1","82.6","79.28","0.004","0.92","0.455","Q2",
"STEEL AND COMPOSITE STRUCTURES","STEEL COMPOS STRUCT","1229-9367","1598-6233","MATERIALS SCIENCE, COMPOSITES","SCIE","6,327","4"," 12/35 ","3.6","Q2","3.4","2.5","0.9"," 10/35 ","Q1","Q2","67.1","72.86","0.004","0.92","0.455","Q2",
"Asian Journal of Surgery","ASIAN J SURG","1015-9584","0219-3108","SURGERY","SCIE","3,055","3.5"," 31/290 ","3.1","Q1","2.7","1.2","0.9"," 84/290 ","Q2","Q1","89.5","71.21","0.004","0.817","0.644","Q2",
"ANNALS OF NUCLEAR ENERGY","ANN NUCL ENERGY","0306-4549","1873-2100","NUCLEAR SCIENCE & TECHNOLOGY","SCIE","12,165","1.9"," 10/40 ","1.8","Q2","1.6","0.5","0.9"," 7/40 ","Q1","Q1","76.3","83.75","0.01","2.269","0.357","Q2",
"Ichthyology and Herpetology","ICHTHYOL HERPETOL","2766-1512","2766-1520","ZOOLOGY","SCIE","215","1.5"," 58/180 ","1.5","Q2","1.4","0.2","0.9"," 44/180 ","Q1","Q2","68.1","75.83","0.001","0.127","0.522","Q2",
"International Journal of Work-Integrated Learning","INT J WORK-INTEGR L","2538-1032","2538-1032","EDUCATION & EDUCATIONAL RESEARCH","ESCI","389","1.1"," 398/756 ","2.5","Q1","0.8","0.1","0.9"," 270/756 ","Q2","Q3","47.4","64.35","0","0.087","0.318","Q3",
"TRANSPORTATION","TRANSPORTATION","0049-4488","1572-9435","ENGINEERING, CIVIL","SCIE","6,149","3.5"," 45/181 ","4.3","Q1","3.4","0.4","0.89"," 39/181 ","Q1","Q1","75.4","78.73","0.005","1.187","1.081","Q1",
"TRANSPORTATION","TRANSPORTATION","0049-4488","1572-9435","TRANSPORTATION","SSCI","6,149","3.5"," 24/57 ","4.3","Q2","3.4","0.4","0.89"," 22/57 ","Q1","Q2","58.8","62.28","0.005","1.187","1.081","Q2",
"TRANSPORTATION","TRANSPORTATION","0049-4488","1572-9435","TRANSPORTATION SCIENCE & TECHNOLOGY","SCIE","6,149","3.5"," 26/72 ","4.3","Q2","3.4","0.4","0.89"," 23/72 ","Q1","Q2","64.6","68.75","0.005","1.187","1.081","Q2",
"Aerospace","AEROSPACE-BASEL","N/A","2226-4310","ENGINEERING, AEROSPACE","SCIE","4,904","2.1"," 14/52 ","2.4","Q2","1.6","0.6","0.89"," 11/52 ","Q1","Q2","74.0","79.81","0.006","1.293","0.427","Q2",
"JOURNAL OF THE ENERGY INSTITUTE","J ENERGY INST","1743-9671","1746-0220","ENERGY & FUELS","SCIE","6,383","5.6"," 62/170 ","5.4","Q2","5.1","1.5","0.88"," 68/173 ","Q2","Q2","63.8","60.98","0.006","1.389","0.867","Q2",
"Microorganisms","MICROORGANISMS","N/A","2076-2607","MICROBIOLOGY","SCIE","39,390","4.1"," 49/161 ","4.5","Q2","3.7","0.9","0.88"," 59/161 ","Q2","Q2","69.9","63.66","0.056","12.343","0.867","Q2",
