"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"Animal","ANIMAL","1751-7311","1751-732X","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","12,899","4","Q1","1.7"," 4/80 ","3.9","Q1","3.8","0.8"," 5/80 ","Q1","94.38","0.01","2.156","0.741","95.6","Q1",
"Animal","ANIMAL","1751-7311","1751-732X","VETERINARY SCIENCES","SCIE","12,899","4","Q1","1.7"," 8/167 ","3.9","Q1","3.8","0.8"," 6/168 ","Q1","96.73","0.01","2.156","0.741","95.5","Q1",
"WORLD JOURNAL OF MICROBIOLOGY & BIOTECHNOLOGY","WORLD J MICROB BIOT","0959-3993","1573-0972","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","12,798","4","Q2","0.74"," 48/174 ","4.3","Q2","3.8","1.2"," 72/174 ","Q2","58.91","0.006","1.304","0.692","72.7","Q2",
"Cancer Immunology Research","CANCER IMMUNOL RES","2326-6066","2326-6074","IMMUNOLOGY","SCIE","12,302","8.1","Q1","1.93"," 20/181 ","10.1","Q1","7.9","1.9"," 15/181 ","Q1","91.99","0.02","4.313","3.613","89.2","Q1",
"Cancer Immunology Research","CANCER IMMUNOL RES","2326-6066","2326-6074","ONCOLOGY","SCIE","12,302","8.1","Q1","1.93"," 35/322 ","10.1","Q1","7.9","1.9"," 32/322 ","Q1","90.22","0.02","4.313","3.613","89.3","Q1",
"IEEE TRANSACTIONS ON ULTRASONICS FERROELECTRICS AND FREQUENCY CONTROL","IEEE T ULTRASON FERR","0885-3010","1525-8955","ACOUSTICS","SCIE","12,094","3","Q1","1.05"," 8/40 ","2.9","Q1","2.7","0.7"," 7/40 ","Q1","83.75","0.008","1.709","0.702","81.3","Q1",
"IEEE TRANSACTIONS ON ULTRASONICS FERROELECTRICS AND FREQUENCY CONTROL","IEEE T ULTRASON FERR","0885-3010","1525-8955","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","12,094","3","Q2","1.05"," 136/352 ","2.9","Q2","2.7","0.7"," 95/354 ","Q1","73.31","0.008","1.709","0.702","61.5","Q2",
"Science China-Chemistry","SCI CHINA CHEM","1674-7291","1869-1870","CHEMISTRY, MULTIDISCIPLINARY","SCIE","11,783","10.4","Q1","1.51"," 27/230 ","7.9","Q1","9.4","2.2"," 31/231 ","Q1","86.80","0.014","3.105","1.628","88.5","Q1",
"Advanced Composites and Hybrid Materials","ADV COMPOS HYBRID MA","2522-0128","2522-0136","MATERIALS SCIENCE, COMPOSITES","SCIE","11,325","23.2","Q1","3.23"," 1/35 ","17.7","Q1","20.5","6.1"," 1/35 ","Q1","98.57","0.012","2.533","2.511","98.6","Q1",
"Advanced Composites and Hybrid Materials","ADV COMPOS HYBRID MA","2522-0128","2522-0136","NANOSCIENCE & NANOTECHNOLOGY","SCIE","11,325","23.2","Q1","3.23"," 5/140 ","17.7","Q1","20.5","6.1"," 5/140 ","Q1","96.79","0.012","2.533","2.511","96.8","Q1",
"IEEE Transactions on Automation Science and Engineering","IEEE T AUTOM SCI ENG","1545-5955","1558-3783","AUTOMATION & CONTROL SYSTEMS","SCIE","11,117","5.9","Q1","1.17"," 14/84 ","6","Q1","4.6","0.9"," 14/84 ","Q1","83.93","0.014","2.993","1.391","83.9","Q1",
"JOURNAL OF PHARMACY AND PHARMACOLOGY","J PHARM PHARMACOL","0022-3573","2042-7158","PHARMACOLOGY & PHARMACY","SCIE","11,018","2.8","Q2","0.76"," 158/354 ","3.8","Q2","2.8","0.5"," 136/354 ","Q2","61.72","0.004","0.832","0.589","55.5","Q2",
"Journal of Advanced Research","J ADV RES","2090-1232","2090-1224","MULTIDISCIPLINARY SCIENCES","SCIE","10,834","11.4","Q1","2.63"," 12/134 ","11","Q1","11.3","5.4"," 12/135 ","Q1","91.48","0.01","2.19","1.992","91.4","Q1",
"PHYSICA STATUS SOLIDI B-BASIC SOLID STATE PHYSICS","PHYS STATUS SOLIDI B","0370-1972","1521-3951","PHYSICS, CONDENSED MATTER","SCIE","10,761","1.5","Q3","0.26"," 58/79 ","1.6","Q3","1.5","0.4"," 62/79 ","Q4","22.15","0.005","1.009","0.327","27.2","Q3",
"CANADIAN JOURNAL OF FOREST RESEARCH","CAN J FOREST RES","0045-5067","1208-6037","FORESTRY","SCIE","10,372","1.7","Q2","0.73"," 36/89 ","1.8","Q2","1.6","0.5"," 31/89 ","Q2","65.73","0.003","0.603","0.426","60.1","Q2",
"Neuropsychiatric Disease and Treatment","NEUROPSYCH DIS TREAT","N/A","1178-2021","CLINICAL NEUROLOGY","SCIE","9,941","2.5","Q2","0.7"," 127/277 ","3","Q2","2.4","0.6"," 139/278 ","Q2","50.18","0.01","2.212","0.776","54.3","Q3",
"Neuropsychiatric Disease and Treatment","NEUROPSYCH DIS TREAT","N/A","1178-2021","PSYCHIATRY","SCIE","9,941","2.5","Q2","0.7"," 120/276 ","3","Q2","2.4","0.6"," 137/276 ","Q2","50.54","0.01","2.212","0.776","56.7","Q3",
"npj Digital Medicine","NPJ DIGIT MED","2398-6352","2398-6352","HEALTH CARE SCIENCES & SERVICES","SCIE","9,902","12.4","Q1","3.4"," 2/174 ","15.2","Q1","12","2.3"," 2/175 ","Q1","99.14","0.027","5.809","5.181","99.1","Q1",
"npj Digital Medicine","NPJ DIGIT MED","2398-6352","2398-6352","MEDICAL INFORMATICS","SCIE","9,902","12.4","Q1","3.4"," 2/44 ","15.2","Q1","12","2.3"," 2/44 ","Q1","96.59","0.027","5.809","5.181","96.6","Q1",
"RHEUMATOLOGY INTERNATIONAL","RHEUMATOL INT","0172-8172","1437-160X","RHEUMATOLOGY","SCIE","9,274","3.2","Q2","0.87"," 19/57 ","2.9","Q2","3","0.7"," 16/57 ","Q2","72.81","0.008","1.832","0.769","67.5","Q2",
"STRUCTURAL HEALTH MONITORING-AN INTERNATIONAL JOURNAL","STRUCT HEALTH MONIT","1475-9217","1741-3168","ENGINEERING, MULTIDISCIPLINARY","SCIE","8,941","5.7","Q1","1.62"," 15/179 ","6.8","Q1","5.1","1"," 16/180 ","Q1","91.39","0.01","2.149","1.363","91.9","Q1",
"STRUCTURAL HEALTH MONITORING-AN INTERNATIONAL JOURNAL","STRUCT HEALTH MONIT","1475-9217","1741-3168","INSTRUMENTS & INSTRUMENTATION","SCIE","8,941","5.7","Q1","1.62"," 8/76 ","6.8","Q1","5.1","1"," 5/76 ","Q1","94.08","0.01","2.149","1.363","90.1","Q1",
"Multiple Sclerosis and Related Disorders","MULT SCLER RELAT DIS","2211-0348","2211-0356","CLINICAL NEUROLOGY","SCIE","8,701","2.9","Q2","0.94"," 99/277 ","3.2","Q2","2.5","0.6"," 82/278 ","Q2","70.68","0.016","3.47","0.842","64.4","Q2",
"JOURNAL OF ORAL REHABILITATION","J ORAL REHABIL","0305-182X","1365-2842","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","8,652","3.1","Q1","1.14"," 23/157 ","3.9","Q1","2.4","1.6"," 37/157 ","Q1","76.75","0.005","1.003","0.804","85.7","Q1",
"PLANT PATHOLOGY","PLANT PATHOL","0032-0862","1365-3059","AGRONOMY","SCIE","8,513","2.3","Q1","0.67"," 31/125 ","2.7","Q1","2.2","0.3"," 38/125 ","Q2","70.00","0.004","0.839","0.529","75.6","Q1",
"PLANT PATHOLOGY","PLANT PATHOL","0032-0862","1365-3059","PLANT SCIENCES","SCIE","8,513","2.3","Q2","0.67"," 98/265 ","2.7","Q2","2.2","0.3"," 98/265 ","Q2","63.21","0.004","0.839","0.529","63.2","Q2",
"Diabetes & Metabolic Syndrome-Clinical Research & Reviews","DIAB MET SYND CLIN R","1871-4021","1878-0334","ENDOCRINOLOGY & METABOLISM","ESCI","8,464","4.3","Q1","1.84"," 39/186 ","4.7","Q1","4.3","0.8"," 13/186 ","Q1","93.28","0.012","2.729","0.993","79.3","Q2",
"World Journal of Surgical Oncology","WORLD J SURG ONCOL","N/A","1477-7819","ONCOLOGY","SCIE","8,321","2.5","Q3","0.95"," 183/322 ","2.8","Q3","2.4","0.4"," 85/322 ","Q2","73.76","0.008","1.765","0.637","43.3","Q3",
"World Journal of Surgical Oncology","WORLD J SURG ONCOL","N/A","1477-7819","SURGERY","SCIE","8,321","2.5","Q1","0.95"," 68/290 ","2.8","Q2","2.4","0.4"," 77/290 ","Q2","73.62","0.008","1.765","0.637","76.7","Q2",
"JOURNAL OF OCCUPATIONAL AND ENVIRONMENTAL MEDICINE","J OCCUP ENVIRON MED","1076-2752","1536-5948","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","8,169","2.3","Q2","0.7"," 177/403 ","2.2","Q3","2","0.4"," 183/403 ","Q2","54.71","0.006","1.251","0.572","56.2","Q3",
"ANNALS OF EPIDEMIOLOGY","ANN EPIDEMIOL","1047-2797","1873-2585","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","8,152","3.3","Q1","1.11"," 96/403 ","4","Q1","3.2","0.5"," 73/403 ","Q1","82.01","0.009","1.979","1.648","76.3","Q1",
"HEALTH POLICY","HEALTH POLICY","0168-8510","1872-6054","HEALTH CARE SCIENCES & SERVICES","SCIE","8,116","3.6","Q1","1.28"," 27/174 ","3.3","Q2","3.4","0.6"," 26/175 ","Q1","85.43","0.007","1.607","1.043","84.8","Q2",
"HEALTH POLICY","HEALTH POLICY","0168-8510","1872-6054","HEALTH POLICY & SERVICES","SSCI","8,116","3.6","Q1","1.28"," 12/118 ","3.3","Q2","3.4","0.6"," 18/119 ","Q1","85.29","0.007","1.607","1.043","90.3","Q2",
"ANNALS OF VASCULAR SURGERY","ANN VASC SURG","0890-5096","1615-5947","PERIPHERAL VASCULAR DISEASE","SCIE","8,003","1.4","Q3","0.53"," 72/96 ","1.4","Q4","1.3","0.4"," 48/96 ","Q2","50.52","0.011","2.335","0.457","25.5","Q3",
"ANNALS OF VASCULAR SURGERY","ANN VASC SURG","0890-5096","1615-5947","SURGERY","SCIE","8,003","1.4","Q3","0.53"," 165/290 ","1.4","Q3","1.3","0.4"," 172/290 ","Q2","40.86","0.011","2.335","0.457","43.3","Q3",
"EUROPEAN PHYSICAL JOURNAL B","EUR PHYS J B","1434-6028","1434-6036","PHYSICS, CONDENSED MATTER","SCIE","7,911","1.6","Q3","0.25"," 55/79 ","1.3","Q4","1.6","0.4"," 63/79 ","Q4","20.89","0.004","0.816","0.362","31.0","Q3",
"VIRCHOWS ARCHIV","VIRCHOWS ARCH","0945-6317","1432-2307","PATHOLOGY","SCIE","7,835","3.4","Q1","1.11"," 22/88 ","3.4","Q2","3.3","0.6"," 18/88 ","Q1","80.11","0.008","1.821","0.977","75.6","Q2",
"Diversity-Basel","DIVERSITY-BASEL","N/A","1424-2818","BIODIVERSITY CONSERVATION","SCIE","7,632","2.1","Q2","0.63"," 30/74 ","2.3","Q2","1.8","0.7"," 29/74 ","Q2","61.49","0.011","2.321","0.492","60.1","Q3",
"Diversity-Basel","DIVERSITY-BASEL","N/A","1424-2818","ECOLOGY","SCIE","7,632","2.1","Q3","0.63"," 100/195 ","2.3","Q3","1.8","0.7"," 101/195 ","Q2","48.46","0.011","2.321","0.492","49.0","Q3",
"JOURNAL OF OPTIMIZATION THEORY AND APPLICATIONS","J OPTIMIZ THEORY APP","0022-3239","1573-2878","MATHEMATICS, APPLIED","SCIE","7,598","1.6","Q2","0.63"," 89/331 ","1.8","Q1","1.5","0.3"," 168/331 ","Q2","49.40","0.007","1.421","0.831","73.3","Q2",
"JOURNAL OF OPTIMIZATION THEORY AND APPLICATIONS","J OPTIMIZ THEORY APP","0022-3239","1573-2878","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","7,598","1.6","Q3","0.63"," 65/106 ","1.8","Q3","1.5","0.3"," 42/106 ","Q2","60.85","0.007","1.421","0.831","39.2","Q2",
"PLANT GROWTH REGULATION","PLANT GROWTH REGUL","0167-6903","1573-5087","PLANT SCIENCES","SCIE","7,413","3.5","Q1","0.87"," 58/265 ","3.4","Q2","3.3","0.8"," 66/265 ","Q1","75.28","0.002","0.543","0.485","78.3","Q2",
"PROCEEDINGS OF THE NUTRITION SOCIETY","P NUTR SOC","0029-6651","1475-2719","NUTRITION & DIETETICS","SCIE","7,291","7.6","Q1","1.32"," 6/114 ","7.7","Q1","7.4","1.3"," 10/114 ","Q1","91.67","0.004","0.79","1.751","95.2","Q1",
"NUTRITION AND CANCER-AN INTERNATIONAL JOURNAL","NUTR CANCER","0163-5581","1532-7914","NUTRITION & DIETETICS","SCIE","7,281","2","Q3","0.48"," 75/114 ","2.7","Q3","2","0.5"," 72/114 ","Q3","37.28","0.005","1.007","0.518","34.6","Q3",
"NUTRITION AND CANCER-AN INTERNATIONAL JOURNAL","NUTR CANCER","0163-5581","1532-7914","ONCOLOGY","SCIE","7,281","2","Q3","0.48"," 221/322 ","2.7","Q3","2","0.5"," 216/322 ","Q3","33.07","0.005","1.007","0.518","31.5","Q3",
"SKELETAL RADIOLOGY","SKELETAL RADIOL","0364-2348","1432-2161","ORTHOPEDICS","SCIE","7,247","1.9","Q2","0.67"," 55/136 ","2.1","Q2","1.7","0.4"," 74/136 ","Q2","45.96","0.005","1.199","0.545","59.9","Q3",
"SKELETAL RADIOLOGY","SKELETAL RADIOL","0364-2348","1432-2161","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","7,247","1.9","Q3","0.67"," 109/204 ","2.1","Q3","1.7","0.4"," 91/204 ","Q2","55.64","0.005","1.199","0.545","46.8","Q3",
"PRECISION ENGINEERING-JOURNAL OF THE INTERNATIONAL SOCIETIES FOR PRECISION ENGINEERING AND NANOTECHNOLOGY","PRECIS ENG","0141-6359","1873-2372","ENGINEERING, MANUFACTURING","SCIE","7,111","3.5","Q2","0.81"," 25/68 ","3.5","Q2","3.3","0.5"," 21/68 ","Q1","69.85","0.006","1.221","0.659","64.0","Q2",
"PRECISION ENGINEERING-JOURNAL OF THE INTERNATIONAL SOCIETIES FOR PRECISION ENGINEERING AND NANOTECHNOLOGY","PRECIS ENG","0141-6359","1873-2372","ENGINEERING, MULTIDISCIPLINARY","SCIE","7,111","3.5","Q1","0.81"," 32/179 ","3.5","Q1","3.3","0.5"," 44/180 ","Q1","75.83","0.006","1.221","0.659","82.4","Q1",
"PRECISION ENGINEERING-JOURNAL OF THE INTERNATIONAL SOCIETIES FOR PRECISION ENGINEERING AND NANOTECHNOLOGY","PRECIS ENG","0141-6359","1873-2372","INSTRUMENTS & INSTRUMENTATION","SCIE","7,111","3.5","Q2","0.81"," 23/76 ","3.5","Q2","3.3","0.5"," 23/76 ","Q1","70.39","0.006","1.221","0.659","70.4","Q1",
"PRECISION ENGINEERING-JOURNAL OF THE INTERNATIONAL SOCIETIES FOR PRECISION ENGINEERING AND NANOTECHNOLOGY","PRECIS ENG","0141-6359","1873-2372","NANOSCIENCE & NANOTECHNOLOGY","SCIE","7,111","3.5","Q3","0.81"," 76/140 ","3.5","Q3","3.3","0.5"," 52/140 ","Q1","63.21","0.006","1.221","0.659","46.1","Q3",
"DIGITAL SIGNAL PROCESSING","DIGIT SIGNAL PROCESS","1051-2004","1095-4333","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","7,068","2.9","Q2","0.72"," 143/352 ","2.9","Q2","2.6","0.6"," 140/354 ","Q2","60.59","0.008","1.71","0.68","59.5","Q2",
"JOURNAL OF NON-NEWTONIAN FLUID MECHANICS","J NON-NEWTON FLUID","0377-0257","1873-2631","MECHANICS","SCIE","7,050","2.7","Q2","0.63"," 61/170 ","2.6","Q2","2.3","0.5"," 69/170 ","Q2","59.71","0.003","0.555","0.555","64.4","Q2",
"Journal of Pain Research","J PAIN RES","1178-7090","1178-7090","CLINICAL NEUROLOGY","SCIE","7,049","2.5","Q2","0.68"," 127/277 ","2.8","Q2","2.4","0.5"," 146/278 ","Q3","47.66","0.01","2.092","0.712","54.3","Q3",
"IEEE Transactions on Network Science and Engineering","IEEE T NETW SCI ENG","2327-4697","2327-4697","ENGINEERING, MULTIDISCIPLINARY","SCIE","7,033","6.7","Q1","2.42"," 7/179 ","6","Q1","6.1","3.3"," 4/180 ","Q1","98.06","0.013","2.837","1.608","96.4","Q1",
"IEEE Transactions on Network Science and Engineering","IEEE T NETW SCI ENG","2327-4697","2327-4697","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","7,033","6.7","Q1","2.42"," 5/135 ","6","Q1","6.1","3.3"," 3/135 ","Q1","98.15","0.013","2.837","1.608","96.7","Q1",
"JOURNAL OF GENERAL PHYSIOLOGY","J GEN PHYSIOL","0022-1295","1540-7748","PHYSIOLOGY","SCIE","7,026","3.3","Q1","1.23"," 21/85 ","3.2","Q2","3","1"," 16/85 ","Q1","81.76","0.004","0.943","1.197","75.9","Q1",
"TOPICS IN CATALYSIS","TOP CATAL","1022-5528","1572-9028","CHEMISTRY, APPLIED","SCIE","6,907","2.8","Q2","0.47"," 30/74 ","2.8","Q2","2.8","0.9"," 36/74 ","Q2","52.03","0.004","0.79","0.513","60.1","Q2",
"TOPICS IN CATALYSIS","TOP CATAL","1022-5528","1572-9028","CHEMISTRY, PHYSICAL","SCIE","6,907","2.8","Q3","0.47"," 103/178 ","2.8","Q3","2.8","0.9"," 107/178 ","Q2","40.17","0.004","0.79","0.513","42.4","Q3",
"MATHEMATICAL BIOSCIENCES","MATH BIOSCI","0025-5564","1879-3134","BIOLOGY","SCIE","6,818","1.9","Q2","0.92"," 52/109 ","2.3","Q2","1.8","0.3"," 24/109 ","Q1","78.44","0.002","0.522","0.614","52.8","Q2",
"MATHEMATICAL BIOSCIENCES","MATH BIOSCI","0025-5564","1879-3134","MATHEMATICAL & COMPUTATIONAL BIOLOGY","SCIE","6,818","1.9","Q3","0.92"," 36/65 ","2.3","Q2","1.8","0.3"," 17/65 ","Q1","74.62","0.002","0.522","0.614","45.4","Q3",
"INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE","INT J SYST SCI","0020-7721","1464-5319","AUTOMATION & CONTROL SYSTEMS","SCIE","6,687","4.9","Q1","0.95"," 18/84 ","3.3","Q2","4.6","0.9"," 24/84 ","Q1","72.02","0.009","2.019","1.001","79.2","Q2",
"INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE","INT J SYST SCI","0020-7721","1464-5319","COMPUTER SCIENCE, THEORY & METHODS","SCIE","6,687","4.9","Q1","0.95"," 20/143 ","3.3","Q1","4.6","0.9"," 30/143 ","Q1","79.37","0.009","2.019","1.001","86.4","Q1",
"INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE","INT J SYST SCI","0020-7721","1464-5319","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","6,687","4.9","Q1","0.95"," 17/106 ","3.3","Q2","4.6","0.9"," 25/106 ","Q1","76.89","0.009","2.019","1.001","84.4","Q2",
"NAUNYN-SCHMIEDEBERGS ARCHIVES OF PHARMACOLOGY","N-S ARCH PHARMACOL","0028-1298","1432-1912","PHARMACOLOGY & PHARMACY","SCIE","6,530","3.1","Q2","0.9"," 126/354 ","3.1","Q2","2.9","0.6"," 101/354 ","Q2","71.61","0.004","0.836","0.533","64.5","Q3",
"Asian Journal of Psychiatry","ASIAN J PSYCHIATR","1876-2018","1876-2026","PSYCHIATRY","SCIE","6,438","3.8","Q1","1.15"," 62/276 ","4.8","Q1","2.9","1.5"," 55/276 ","Q1","80.25","0.009","1.895","1.082","77.7","Q2",
"HEALTH EXPECTATIONS","HEALTH EXPECT","1369-6513","1369-7625","HEALTH CARE SCIENCES & SERVICES","SCIE","6,153","3","Q2","0.91"," 51/174 ","3.6","Q2","2.8","0.4"," 59/175 ","Q2","66.57","0.008","1.776","1.121","71.0","Q2",
"HEALTH EXPECTATIONS","HEALTH EXPECT","1369-6513","1369-7625","HEALTH POLICY & SERVICES","SSCI","6,153","3","Q2","0.91"," 33/118 ","3.6","Q1","2.8","0.4"," 47/119 ","Q2","60.92","0.008","1.776","1.121","72.5","Q2",
"HEALTH EXPECTATIONS","HEALTH EXPECT","1369-6513","1369-7625","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","6,153","3","Q2","0.91"," 114/403 ","3.6","Q2","2.8","0.4"," 114/403 ","Q2","71.84","0.008","1.776","1.121","71.8","Q2",
"ESMO Open","ESMO OPEN","N/A","2059-7029","ONCOLOGY","SCIE","6,017","7.1","Q1","1.38"," 40/322 ","6.5","Q1","6.9","1.8"," 48/322 ","Q1","85.25","0.015","3.314","2.364","87.7","Q1",
"JOURNAL OF HEREDITY","J HERED","0022-1503","1465-7333","EVOLUTIONARY BIOLOGY","SCIE","5,778","3","Q2","0.91"," 20/54 ","2.8","Q2","2.6","0.7"," 23/54 ","Q2","58.33","0.003","0.647","1.003","63.9","Q2",
"JOURNAL OF HEREDITY","J HERED","0022-1503","1465-7333","GENETICS & HEREDITY","SCIE","5,778","3","Q2","0.91"," 77/191 ","2.8","Q2","2.6","0.7"," 59/191 ","Q2","69.37","0.003","0.647","1.003","59.9","Q2",
"Pain Physician","PAIN PHYSICIAN","1533-3159","N/A","ANESTHESIOLOGY","SCIE","5,774","2.6","Q2","0.98"," 18/64 ","3.1","Q2","2.3","0.4"," 17/64 ","Q2","74.22","0.005","1.11","0.821","72.7","Q2",
"Pain Physician","PAIN PHYSICIAN","1533-3159","N/A","CLINICAL NEUROLOGY","SCIE","5,774","2.6","Q2","0.98"," 118/277 ","3.1","Q2","2.3","0.4"," 78/278 ","Q2","72.12","0.005","1.11","0.821","57.6","Q2",
"GERONTOLOGY","GERONTOLOGY","0304-324X","1423-0003","GERIATRICS & GERONTOLOGY","SCIE","5,675","3.1","Q3","0.81"," 38/74 ","4.2","Q2","3.1","0.5"," 34/74 ","Q2","54.73","0.004","0.981","1.157","49.3","Q2",
"EUROPEAN ARCHIVES OF PSYCHIATRY AND CLINICAL NEUROSCIENCE","EUR ARCH PSY CLIN N","0940-1334","1433-8491","CLINICAL NEUROLOGY","SCIE","5,593","3.5","Q1","1.05"," 67/277 ","4.1","Q2","3.3","0.6"," 68/278 ","Q1","75.72","0.006","1.412","1.22","76.0","Q2",
"EUROPEAN ARCHIVES OF PSYCHIATRY AND CLINICAL NEUROSCIENCE","EUR ARCH PSY CLIN N","0940-1334","1433-8491","PSYCHIATRY","SCIE","5,593","3.5","Q2","1.05"," 75/276 ","4.1","Q2","3.3","0.6"," 68/276 ","Q1","75.54","0.006","1.412","1.22","73.0","Q2",
"PACE-PACING AND CLINICAL ELECTROPHYSIOLOGY","PACE","0147-8389","1540-8159","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","5,441","1.7","Q3","0.35"," 132/220 ","1.7","Q3","1.6","0.3"," 158/220 ","Q3","28.41","0.005","1.042","0.597","40.2","Q3",
"PACE-PACING AND CLINICAL ELECTROPHYSIOLOGY","PACE","0147-8389","1540-8159","ENGINEERING, BIOMEDICAL","SCIE","5,441","1.7","Q3","0.35"," 90/122 ","1.7","Q4","1.6","0.3"," 97/122 ","Q3","20.90","0.005","1.042","0.597","26.6","Q3",
"GENOMICS PROTEOMICS & BIOINFORMATICS","GENOM PROTEOM BIOINF","1672-0229","2210-3244","GENETICS & HEREDITY","SCIE","5,439","11.5","Q1","2.58"," 6/191 ","10.3","Q1","11","3.8"," 6/191 ","Q1","97.12","0.008","1.789","3.325","97.1","Q1",
"PEDIATRIC SURGERY INTERNATIONAL","PEDIATR SURG INT","0179-0358","1437-9813","PEDIATRICS","SCIE","5,351","1.5","Q2","0.66"," 86/186 ","1.8","Q3","1.4","0.5"," 90/186 ","Q2","51.88","0.004","0.917","0.503","54.0","Q3",
"PEDIATRIC SURGERY INTERNATIONAL","PEDIATR SURG INT","0179-0358","1437-9813","SURGERY","SCIE","5,351","1.5","Q3","0.66"," 153/290 ","1.8","Q3","1.4","0.5"," 141/290 ","Q2","51.55","0.004","0.917","0.503","47.4","Q3",
"VADOSE ZONE JOURNAL","VADOSE ZONE J","N/A","1539-1663","ENVIRONMENTAL SCIENCES","SCIE","5,312","2.5","Q3","0.6"," 209/358 ","3.3","Q2","2.4","0.4"," 188/359 ","Q2","47.77","0.003","0.698","0.836","41.8","Q2",
"VADOSE ZONE JOURNAL","VADOSE ZONE J","N/A","1539-1663","SOIL SCIENCE","SCIE","5,312","2.5","Q2","0.6"," 23/49 ","3.3","Q2","2.4","0.4"," 25/49 ","Q2","50.00","0.003","0.698","0.836","54.1","Q2",
"VADOSE ZONE JOURNAL","VADOSE ZONE J","N/A","1539-1663","WATER RESOURCES","SCIE","5,312","2.5","Q2","0.6"," 54/127 ","3.3","Q2","2.4","0.4"," 57/127 ","Q2","55.51","0.003","0.698","0.836","57.9","Q1",
"JOURNAL OF PLANT NUTRITION AND SOIL SCIENCE","J PLANT NUTR SOIL SC","1436-8730","1522-2624","AGRONOMY","SCIE","5,285","2.6","Q1","0.71"," 25/125 ","3.1","Q1","2.5","0.5"," 34/125 ","Q2","73.20","0.002","0.415","0.592","80.4","Q1",
"JOURNAL OF PLANT NUTRITION AND SOIL SCIENCE","J PLANT NUTR SOIL SC","1436-8730","1522-2624","PLANT SCIENCES","SCIE","5,285","2.6","Q2","0.71"," 87/265 ","3.1","Q2","2.5","0.5"," 91/265 ","Q2","65.85","0.002","0.415","0.592","67.4","Q2",
"JOURNAL OF PLANT NUTRITION AND SOIL SCIENCE","J PLANT NUTR SOIL SC","1436-8730","1522-2624","SOIL SCIENCE","SCIE","5,285","2.6","Q2","0.71"," 22/49 ","3.1","Q3","2.5","0.5"," 20/49 ","Q2","60.20","0.002","0.415","0.592","56.1","Q2",
"Behavioural Processes","BEHAV PROCESS","0376-6357","1872-8308","BEHAVIORAL SCIENCES","SCIE","5,209","1.3","Q4","0.56"," 43/55 ","1.5","Q4","1.2","0.4"," 46/55 ","Q3","17.27","0.003","0.749","0.459","22.7","Q4",
"Behavioural Processes","BEHAV PROCESS","0376-6357","1872-8308","PSYCHOLOGY, BIOLOGICAL","SSCI","5,209","1.3","Q3","0.56"," 12/18 ","1.5","Q3","1.2","0.4"," 12/18 ","Q3","36.11","0.003","0.749","0.459","36.1","Q3",
"Behavioural Processes","BEHAV PROCESS","0376-6357","1872-8308","ZOOLOGY","SCIE","5,209","1.3","Q2","0.56"," 69/180 ","1.5","Q2","1.2","0.4"," 102/180 ","Q3","43.61","0.003","0.749","0.459","61.9","Q2",
"Current Opinion in Virology","CURR OPIN VIROL","1879-6257","1879-6265","VIROLOGY","SCIE","5,050","5.7","Q1","1.11"," 5/41 ","5.5","Q1","5.6","1.1"," 9/41 ","Q1","79.27","0.006","1.289","1.736","89.0","Q1",
"AMERICAN JOURNAL OF OTOLARYNGOLOGY","AM J OTOLARYNG","0196-0709","1532-818X","OTORHINOLARYNGOLOGY","SCIE","4,994","1.8","Q2","1.12"," 23/65 ","1.8","Q2","1.7","0.3"," 17/65 ","Q2","74.62","0.006","1.236","0.479","65.4","Q2",
"JOURNAL OF MICROBIOLOGY","J MICROBIOL","1225-8873","1976-3794","MICROBIOLOGY","SCIE","4,969","3.3","Q2","0.62"," 70/161 ","3.5","Q2","3.2","0.6"," 82/161 ","Q3","49.38","0.004","0.84","0.783","56.8","Q2",
