"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"Cold Spring Harbor Perspectives in Medicine","CSH PERSPECT MED","2157-1422","2157-1422","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","12,190","7.8","Q1","1.72"," 19/189 ","9.1","Q1","7.7","1.3"," 15/189 ","Q1","92.33","0.01","2.145","2.888","90.2","Q1",
"BMJ Case Reports","BMJ CASE REP","N/A","1757-790X","MEDICINE, GENERAL & INTERNAL","ESCI","12,176","0.6","Q3","0.2"," 219/325 ","N/A","N/A","0.6","0.1"," 204/329 ","Q3","38.15","0.014","3.112","N/A","32.8","N/A",
"Solar RRL","SOL RRL","2367-198X","2367-198X","ENERGY & FUELS","SCIE","12,115","6","Q2","0.98"," 54/170 ","6.4","Q2","5.6","1.3"," 61/173 ","Q2","65.03","0.019","4.174","1.345","68.5","Q1",
"Solar RRL","SOL RRL","2367-198X","2367-198X","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","12,115","6","Q1","0.98"," 106/438 ","6.4","Q1","5.6","1.3"," 114/438 ","Q2","74.09","0.019","4.174","1.345","75.9","Q1",
"JOURNAL OF SUPERCRITICAL FLUIDS","J SUPERCRIT FLUID","0896-8446","1872-8162","CHEMISTRY, PHYSICAL","SCIE","11,953","3.4","Q2","0.57"," 79/178 ","3.7","Q2","3","0.8"," 87/178 ","Q2","51.40","0.006","1.271","0.542","55.9","Q3",
"JOURNAL OF SUPERCRITICAL FLUIDS","J SUPERCRIT FLUID","0896-8446","1872-8162","ENGINEERING, CHEMICAL","SCIE","11,953","3.4","Q2","0.57"," 68/170 ","3.7","Q2","3","0.8"," 66/171 ","Q2","61.70","0.006","1.271","0.542","60.3","Q2",
"NONLINEAR ANALYSIS-THEORY METHODS & APPLICATIONS","NONLINEAR ANAL-THEOR","0362-546X","1873-5215","MATHEMATICS","SCIE","11,742","1.3","Q1","1.05"," 67/489 ","1.6","Q1","1.3","0.3"," 81/489 ","Q1","83.54","0.01","2.167","0.984","86.4","Q1",
"NONLINEAR ANALYSIS-THEORY METHODS & APPLICATIONS","NONLINEAR ANAL-THEOR","0362-546X","1873-5215","MATHEMATICS, APPLIED","SCIE","11,742","1.3","Q2","1.05"," 124/331 ","1.6","Q2","1.3","0.3"," 71/331 ","Q1","78.70","0.01","2.167","0.984","62.7","Q1",
"JOURNAL OF MATERIALS SCIENCE-MATERIALS IN MEDICINE","J MATER SCI-MATER M","0957-4530","1573-4838","ENGINEERING, BIOMEDICAL","SCIE","11,342","4.2","Q2","0.7"," 40/122 ","4.2","Q2","4.1","0.7"," 56/122 ","Q2","54.51","0.003","0.749","0.611","67.6","Q3",
"JOURNAL OF MATERIALS SCIENCE-MATERIALS IN MEDICINE","J MATER SCI-MATER M","0957-4530","1573-4838","MATERIALS SCIENCE, BIOMATERIALS","SCIE","11,342","4.2","Q2","0.7"," 25/53 ","4.2","Q2","4.1","0.7"," 29/53 ","Q2","46.23","0.003","0.749","0.611","53.8","Q3",
"Fitoterapia","FITOTERAPIA","0367-326X","1873-6971","CHEMISTRY, MEDICINAL","SCIE","11,324","2.5","Q3","0.75"," 47/72 ","2.7","Q3","2.3","0.5"," 36/72 ","Q2","50.69","0.005","1.028","0.432","35.4","Q3",
"Fitoterapia","FITOTERAPIA","0367-326X","1873-6971","PHARMACOLOGY & PHARMACY","SCIE","11,324","2.5","Q3","0.75"," 180/354 ","2.7","Q3","2.3","0.5"," 144/354 ","Q2","59.46","0.005","1.028","0.432","49.3","Q3",
"RARE METALS","RARE METALS","1001-0521","1867-7185","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","11,256","9.6","Q1","1.42"," 55/438 ","6.9","Q1","8.2","1.5"," 61/438 ","Q1","86.19","0.011","2.314","1.015","87.6","Q2",
"RARE METALS","RARE METALS","1001-0521","1867-7185","METALLURGY & METALLURGICAL ENGINEERING","SCIE","11,256","9.6","Q1","1.42"," 3/90 ","6.9","Q1","8.2","1.5"," 5/91 ","Q1","95.05","0.011","2.314","1.015","97.2","Q1",
"CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS","CHEMOMETR INTELL LAB","0169-7439","1873-3239","AUTOMATION & CONTROL SYSTEMS","SCIE","11,246","3.7","Q2","1.15"," 26/84 ","3.7","Q2","3.4","0.7"," 15/84 ","Q1","82.74","0.005","1.051","0.653","69.6","Q3",
"CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS","CHEMOMETR INTELL LAB","0169-7439","1873-3239","CHEMISTRY, ANALYTICAL","SCIE","11,246","3.7","Q2","1.15"," 28/106 ","3.7","Q2","3.4","0.7"," 18/106 ","Q1","83.49","0.005","1.051","0.653","74.1","Q1",
"CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS","CHEMOMETR INTELL LAB","0169-7439","1873-3239","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","11,246","3.7","Q2","1.15"," 66/197 ","3.7","Q2","3.4","0.7"," 45/198 ","Q1","77.53","0.005","1.051","0.653","66.8","Q2",
"CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS","CHEMOMETR INTELL LAB","0169-7439","1873-3239","INSTRUMENTS & INSTRUMENTATION","SCIE","11,246","3.7","Q1","1.15"," 17/76 ","3.7","Q1","3.4","0.7"," 11/76 ","Q1","86.18","0.005","1.051","0.653","78.3","Q2",
"CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS","CHEMOMETR INTELL LAB","0169-7439","1873-3239","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","11,246","3.7","Q1","1.15"," 13/135 ","3.7","Q1","3.4","0.7"," 23/135 ","Q1","83.33","0.005","1.051","0.653","90.7","Q2",
"CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS","CHEMOMETR INTELL LAB","0169-7439","1873-3239","STATISTICS & PROBABILITY","SCIE","11,246","3.7","Q1","1.15"," 10/168 ","3.7","Q1","3.4","0.7"," 14/168 ","Q1","91.96","0.005","1.051","0.653","94.3","Q2",
"CHEMISTRY LETTERS","CHEM LETT","0366-7022","1348-0715","CHEMISTRY, MULTIDISCIPLINARY","SCIE","11,165","1.4","Q3","0.21"," 157/230 ","1.2","Q3","1.4","0.4"," 170/231 ","Q3","26.62","0.004","0.902","0.27","32.0","Q3",
"COMPUTERS & SECURITY","COMPUT SECUR","0167-4048","1872-6208","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","10,770","4.8","Q1","1.29"," 46/249 ","5.2","Q1","4.2","0.8"," 44/251 ","Q1","82.67","0.011","2.436","0.924","81.7","Q1",
"ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING","ROBOT CIM-INT MANUF","0736-5845","1879-2537","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","10,509","9.1","Q1","2.07"," 7/169 ","8.9","Q1","8.1","1.6"," 11/169 ","Q1","93.79","0.011","2.429","1.664","96.2","Q1",
"ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING","ROBOT CIM-INT MANUF","0736-5845","1879-2537","ENGINEERING, MANUFACTURING","SCIE","10,509","9.1","Q1","2.07"," 7/68 ","8.9","Q1","8.1","1.6"," 3/68 ","Q1","96.32","0.011","2.429","1.664","90.4","Q1",
"ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING","ROBOT CIM-INT MANUF","0736-5845","1879-2537","ROBOTICS","SCIE","10,509","9.1","Q1","2.07"," 5/46 ","8.9","Q1","8.1","1.6"," 3/46 ","Q1","94.57","0.011","2.429","1.664","90.2","Q1",
"NEUROREPORT","NEUROREPORT","0959-4965","1473-558X","NEUROSCIENCES","SCIE","10,481","1.6","Q4","0.44"," 261/310 ","1.6","Q4","1.5","0.4"," 264/310 ","Q4","15.00","0.003","0.626","0.37","16.0","Q4",
"ULTRASONICS","ULTRASONICS","0041-624X","1874-9968","ACOUSTICS","SCIE","10,137","3.8","Q1","1.3"," 5/40 ","3.7","Q1","3","0.9"," 4/40 ","Q1","91.25","0.006","1.327","0.703","88.8","Q1",
"ULTRASONICS","ULTRASONICS","0041-624X","1874-9968","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","10,137","3.8","Q1","1.3"," 32/204 ","3.7","Q1","3","0.9"," 28/204 ","Q1","86.52","0.006","1.327","0.703","84.6","Q2",
"JOURNAL OF SOLID STATE ELECTROCHEMISTRY","J SOLID STATE ELECTR","1432-8488","1433-0768","ELECTROCHEMISTRY","SCIE","9,867","2.6","Q3","0.4"," 28/45 ","2.5","Q3","2.4","0.6"," 27/45 ","Q3","41.11","0.005","1.041","0.368","38.9","Q3",
"Global Ecology and Conservation","GLOB ECOL CONSERV","N/A","2351-9894","BIODIVERSITY CONSERVATION","SCIE","9,842","3.5","Q1","1.03"," 13/74 ","4.1","Q1","3.3","0.6"," 12/74 ","Q1","84.46","0.015","3.195","0.905","83.1","Q2",
"Global Ecology and Conservation","GLOB ECOL CONSERV","N/A","2351-9894","ECOLOGY","SCIE","9,842","3.5","Q1","1.03"," 48/195 ","4.1","Q1","3.3","0.6"," 40/195 ","Q1","79.74","0.015","3.195","0.905","75.6","Q2",
"MATERIALS SCIENCE & ENGINEERING R-REPORTS","MAT SCI ENG R","0927-796X","1879-212X","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","9,807","31.6","Q1","2.03"," 8/438 ","34.3","Q1","31.4","4.2"," 33/438 ","Q1","92.58","0.006","1.34","6.786","98.3","Q1",
"MATERIALS SCIENCE & ENGINEERING R-REPORTS","MAT SCI ENG R","0927-796X","1879-212X","PHYSICS, APPLIED","SCIE","9,807","31.6","Q1","2.03"," 4/179 ","34.3","Q1","31.4","4.2"," 12/179 ","Q1","93.58","0.006","1.34","6.786","98.0","Q1",
"Physical Review Fluids","PHYS REV FLUIDS","2469-990X","2469-990X","PHYSICS, FLUIDS & PLASMAS","SCIE","9,724","2.5","Q2","0.93"," 14/40 ","2.7","Q2","2.3","0.8"," 8/40 ","Q1","81.25","0.02","4.392","0.885","66.3","Q1",
"Bulletin of Earthquake Engineering","B EARTHQ ENG","1570-761X","1573-1456","ENGINEERING, GEOLOGICAL","SCIE","9,544","3.8","Q2","1.11"," 16/63 ","4.1","Q2","3.3","1.1"," 12/63 ","Q1","81.75","0.009","1.945","0.813","75.4","Q2",
"Bulletin of Earthquake Engineering","B EARTHQ ENG","1570-761X","1573-1456","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","9,544","3.8","Q1","1.11"," 50/253 ","4.1","Q1","3.3","1.1"," 40/253 ","Q1","84.39","0.009","1.945","0.813","80.4","Q2",
"JOURNAL OF MAMMALOGY","J MAMMAL","0022-2372","1545-1542","ZOOLOGY","SCIE","9,155","1.5","Q2","0.95"," 58/180 ","2","Q1","1.4","0.5"," 37/180 ","Q1","79.72","0.003","0.758","0.61","68.1","Q1",
"HUMAN GENETICS","HUM GENET","0340-6717","1432-1203","GENETICS & HEREDITY","SCIE","8,958","3.8","Q2","1.02"," 49/191 ","4.5","Q1","3.7","0.7"," 43/191 ","Q1","77.75","0.008","1.853","1.755","74.6","Q1",
"AMERICAN STATISTICIAN","AM STAT","0003-1305","1537-2731","STATISTICS & PROBABILITY","SCIE","8,460","1.8","Q1","0.84"," 32/168 ","5.3","Q1","1.7","0.3"," 29/168 ","Q1","83.04","0.006","1.326","2.377","81.3","Q1",
"JOURNAL OF SUPERCOMPUTING","J SUPERCOMPUT","0920-8542","1573-0484","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","8,432","2.5","Q2","0.68"," 28/59 ","2.4","Q3","2.3","0.4"," 25/59 ","Q2","58.47","0.01","2.218","0.427","53.4","Q3",
"JOURNAL OF SUPERCOMPUTING","J SUPERCOMPUT","0920-8542","1573-0484","COMPUTER SCIENCE, THEORY & METHODS","SCIE","8,432","2.5","Q2","0.68"," 47/143 ","2.4","Q2","2.3","0.4"," 55/143 ","Q2","61.89","0.01","2.218","0.427","67.5","Q3",
"JOURNAL OF SUPERCOMPUTING","J SUPERCOMPUT","0920-8542","1573-0484","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","8,432","2.5","Q2","0.68"," 165/352 ","2.4","Q3","2.3","0.4"," 146/354 ","Q2","58.90","0.01","2.218","0.427","53.3","Q3",
"Petroleum Exploration and Development","PETROL EXPLOR DEV+","2096-4803","1876-3804","ENERGY & FUELS","SCIE","8,376","7","Q1","1.55"," 42/170 ","7.1","Q1","6","1.5"," 25/173 ","Q1","85.84","0.006","1.328","1.216","75.6","Q2",
"Petroleum Exploration and Development","PETROL EXPLOR DEV+","2096-4803","1876-3804","ENGINEERING, PETROLEUM","SCIE","8,376","7","Q1","1.55"," 1/23 ","7.1","Q1","6","1.5"," 1/25 ","Q1","98.00","0.006","1.328","1.216","97.8","Q1",
"Petroleum Exploration and Development","PETROL EXPLOR DEV+","2096-4803","1876-3804","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","8,376","7","Q1","1.55"," 15/253 ","7.1","Q1","6","1.5"," 17/253 ","Q1","93.48","0.006","1.328","1.216","94.3","Q1",
"Journal of Big Data","J BIG DATA-GER","N/A","2196-1115","COMPUTER SCIENCE, THEORY & METHODS","SCIE","8,362","8.6","Q1","1.62"," 8/143 ","12.4","Q1","8.4","1.4"," 14/143 ","Q1","90.56","0.012","2.578","2.556","94.8","Q1",
"JOURNAL OF INTELLIGENT MANUFACTURING","J INTELL MANUF","0956-5515","1572-8145","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","8,321","5.9","Q1","1.27"," 39/197 ","6.4","Q1","5.1","0.9"," 39/198 ","Q1","80.56","0.009","1.89","1.134","80.5","Q2",
"JOURNAL OF INTELLIGENT MANUFACTURING","J INTELL MANUF","0956-5515","1572-8145","ENGINEERING, MANUFACTURING","SCIE","8,321","5.9","Q1","1.27"," 15/68 ","6.4","Q1","5.1","0.9"," 13/68 ","Q1","81.62","0.009","1.89","1.134","78.7","Q1",
"JOURNAL OF CLINICAL GASTROENTEROLOGY","J CLIN GASTROENTEROL","0192-0790","1539-2031","GASTROENTEROLOGY & HEPATOLOGY","SCIE","8,163","2.8","Q2","0.72"," 62/143 ","2.8","Q2","2.8","1.4"," 52/143 ","Q2","63.99","0.006","1.264","0.924","57.0","Q2",
"International Journal of Chronic Obstructive Pulmonary Disease","INT J CHRONIC OBSTR","1178-2005","1178-2005","RESPIRATORY SYSTEM","SCIE","8,096","2.7","Q2","0.65"," 43/100 ","2.9","Q2","2.4","0.5"," 46/101 ","Q2","54.95","0.009","2.047","0.754","57.5","Q2",
"EUROPEAN JOURNAL OF CLINICAL PHARMACOLOGY","EUR J CLIN PHARMACOL","0031-6970","1432-1041","PHARMACOLOGY & PHARMACY","SCIE","7,968","2.4","Q3","0.62"," 188/354 ","2.5","Q3","2.3","0.4"," 192/354 ","Q3","45.90","0.005","1.142","0.702","47.0","Q2",
"CYTOKINE & GROWTH FACTOR REVIEWS","CYTOKINE GROWTH F R","1359-6101","1879-0305","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","7,894","9.3","Q1","1.34"," 25/313 ","10.2","Q1","9.2","2.9"," 40/313 ","Q1","87.38","0.005","1.036","2.166","92.2","Q1",
"CYTOKINE & GROWTH FACTOR REVIEWS","CYTOKINE GROWTH F R","1359-6101","1879-0305","CELL BIOLOGY","SCIE","7,894","9.3","Q1","1.34"," 28/205 ","10.2","Q1","9.2","2.9"," 35/205 ","Q1","83.17","0.005","1.036","2.166","86.6","Q1",
"JOURNAL OF CLINICAL VIROLOGY","J CLIN VIROL","1386-6532","1873-5967","VIROLOGY","SCIE","7,861","4","Q2","1.33"," 14/41 ","4","Q2","3.9","1.1"," 6/41 ","Q1","86.59","0.008","1.794","1.166","67.1","Q2",
"Journal of Bridge Engineering","J BRIDGE ENG","1084-0702","1943-5592","ENGINEERING, CIVIL","SCIE","7,839","3.1","Q2","0.76"," 51/181 ","3.9","Q1","2.8","1.1"," 50/181 ","Q2","72.65","0.005","1.137","0.796","72.1","Q1",
"JOURNAL OF APPLIED GEOPHYSICS","J APPL GEOPHYS","0926-9851","1879-1859","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","7,585","2.2","Q2","0.61"," 120/253 ","2.1","Q3","1.9","0.4"," 131/253 ","Q2","48.42","0.005","1.116","0.492","52.8","Q3",
"JOURNAL OF APPLIED GEOPHYSICS","J APPL GEOPHYS","0926-9851","1879-1859","MINING & MINERAL PROCESSING","SCIE","7,585","2.2","Q2","0.61"," 11/31 ","2.1","Q2","1.9","0.4"," 14/31 ","Q2","56.45","0.005","1.116","0.492","66.1","Q2",
"Aesthetic Surgery Journal","AESTHET SURG J","1090-820X","1527-330X","SURGERY","SCIE","7,392","3","Q1","1.48"," 47/290 ","3.4","Q1","2.4","2"," 28/290 ","Q1","90.52","0.007","1.631","0.842","84.0","Q1",
"TRANSACTIONS OF THE ROYAL SOCIETY OF TROPICAL MEDICINE AND HYGIENE","T ROY SOC TROP MED H","0035-9203","1878-3503","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","7,319","1.9","Q3","0.63"," 224/403 ","1.9","Q3","1.9","0.3"," 210/403 ","Q3","48.01","0.004","0.801","0.621","44.5","Q3",
"TRANSACTIONS OF THE ROYAL SOCIETY OF TROPICAL MEDICINE AND HYGIENE","T ROY SOC TROP MED H","0035-9203","1878-3503","TROPICAL MEDICINE","SCIE","7,319","1.9","Q2","0.63"," 14/28 ","1.9","Q3","1.9","0.3"," 16/28 ","Q3","44.64","0.004","0.801","0.621","51.8","Q2",
"REGIONAL ANESTHESIA AND PAIN MEDICINE","REGION ANESTH PAIN M","1098-7339","1532-8651","ANESTHESIOLOGY","SCIE","7,308","5.1","Q1","1.77"," 5/64 ","5.4","Q1","4.5","0.9"," 6/64 ","Q1","91.41","0.008","1.799","1.494","93.0","Q1",
"IEEE Transactions on Dependable and Secure Computing","IEEE T DEPEND SECURE","1545-5971","1941-0018","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","7,158","7","Q1","2.5"," 5/59 ","6.8","Q1","6.6","2.2"," 3/59 ","Q1","95.76","0.01","2.208","1.621","92.4","Q1",
"IEEE Transactions on Dependable and Secure Computing","IEEE T DEPEND SECURE","1545-5971","1941-0018","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","7,158","7","Q1","2.5"," 20/249 ","6.8","Q1","6.6","2.2"," 8/251 ","Q1","97.01","0.01","2.208","1.621","92.2","Q1",
"IEEE Transactions on Dependable and Secure Computing","IEEE T DEPEND SECURE","1545-5971","1941-0018","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","7,158","7","Q1","2.5"," 7/131 ","6.8","Q1","6.6","2.2"," 4/131 ","Q1","97.33","0.01","2.208","1.621","95.0","Q1",
"IET Control Theory and Applications","IET CONTROL THEORY A","1751-8644","1751-8652","AUTOMATION & CONTROL SYSTEMS","SCIE","6,984","2.2","Q2","0.56"," 41/84 ","2.2","Q3","2","0.3"," 45/84 ","Q2","47.02","0.007","1.453","0.587","51.8","Q3",
"IET Control Theory and Applications","IET CONTROL THEORY A","1751-8644","1751-8652","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","6,984","2.2","Q3","0.56"," 183/352 ","2.2","Q3","2","0.3"," 176/354 ","Q2","50.42","0.007","1.453","0.587","48.2","Q2",
"IET Control Theory and Applications","IET CONTROL THEORY A","1751-8644","1751-8652","INSTRUMENTS & INSTRUMENTATION","SCIE","6,984","2.2","Q2","0.56"," 34/76 ","2.2","Q2","2","0.3"," 39/76 ","Q2","49.34","0.007","1.453","0.587","55.9","Q2",
"JOURNAL OF AOAC INTERNATIONAL","J AOAC INT","1060-3271","1944-7922","CHEMISTRY, ANALYTICAL","SCIE","6,838","1.7","Q3","0.39"," 75/106 ","1.9","Q3","1.5","0.5"," 74/106 ","Q3","30.66","0.002","0.531","0.286","29.7","Q3",
"JOURNAL OF AOAC INTERNATIONAL","J AOAC INT","1060-3271","1944-7922","FOOD SCIENCE & TECHNOLOGY","SCIE","6,838","1.7","Q3","0.39"," 122/173 ","1.9","Q3","1.5","0.5"," 124/173 ","Q3","28.61","0.002","0.531","0.286","29.8","Q3",
"Clean Technologies and Environmental Policy","CLEAN TECHNOL ENVIR","1618-954X","1618-9558","ENGINEERING, ENVIRONMENTAL","SCIE","6,836","4.2","Q2","0.59"," 36/81 ","4.2","Q2","4","0.7"," 42/81 ","Q3","48.77","0.005","1.14","0.657","56.2","Q3",
"Clean Technologies and Environmental Policy","CLEAN TECHNOL ENVIR","1618-954X","1618-9558","ENVIRONMENTAL SCIENCES","SCIE","6,836","4.2","Q2","0.59"," 110/358 ","4.2","Q2","4","0.7"," 190/359 ","Q3","47.21","0.005","1.14","0.657","69.4","Q2",
"Clean Technologies and Environmental Policy","CLEAN TECHNOL ENVIR","1618-954X","1618-9558","GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY","SCIE","6,836","4.2","Q3","0.59"," 46/91 ","4.2","Q3","4","0.7"," 53/91 ","Q3","42.31","0.005","1.14","0.657","50.0","Q3",
"Diabetes Technology & Therapeutics","DIABETES TECHNOL THE","1520-9156","1557-8593","ENDOCRINOLOGY & METABOLISM","SCIE","6,819","5.7","Q1","1.39"," 25/186 ","6.7","Q1","4.7","1.5"," 24/186 ","Q1","87.37","0.013","2.742","2.911","86.8","Q1",
"GENE THERAPY","GENE THER","0969-7128","1476-5462","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","6,684","4.6","Q1","0.98"," 74/313 ","4.3","Q2","4.4","1"," 73/313 ","Q1","76.84","0.003","0.717","1.222","76.5","Q2",
"GENE THERAPY","GENE THER","0969-7128","1476-5462","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","6,684","4.6","Q1","0.98"," 31/174 ","4.3","Q2","4.4","1"," 41/174 ","Q1","76.72","0.003","0.717","1.222","82.5","Q1",
"GENE THERAPY","GENE THER","0969-7128","1476-5462","GENETICS & HEREDITY","SCIE","6,684","4.6","Q1","0.98"," 35/191 ","4.3","Q1","4.4","1"," 48/191 ","Q1","75.13","0.003","0.717","1.222","81.9","Q2",
"GENE THERAPY","GENE THER","0969-7128","1476-5462","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","6,684","4.6","Q2","0.98"," 49/189 ","4.3","Q2","4.4","1"," 50/189 ","Q1","73.81","0.003","0.717","1.222","74.3","Q2",
"ACTA ANAESTHESIOLOGICA SCANDINAVICA","ACTA ANAESTH SCAND","0001-5172","1399-6576","ANESTHESIOLOGY","SCIE","6,647","1.9","Q2","0.79"," 28/64 ","2.1","Q3","1.7","0.4"," 23/64 ","Q2","64.84","0.004","0.955","0.635","57.0","Q2",
"BULLETIN OF MATERIALS SCIENCE","B MATER SCI","0250-4707","0973-7669","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","6,635","1.9","Q3","0.31"," 301/438 ","1.9","Q3","1.8","0.7"," 332/438 ","Q4","24.32","0.003","0.582","0.247","31.4","Q4",
"JOURNAL OF MATHEMATICAL BIOLOGY","J MATH BIOL","0303-6812","1432-1416","BIOLOGY","SCIE","6,366","2.2","Q2","0.6"," 42/109 ","2.1","Q2","2","0.6"," 45/109 ","Q2","59.17","0.005","1.043","0.853","61.9","Q2",
"JOURNAL OF MATHEMATICAL BIOLOGY","J MATH BIOL","0303-6812","1432-1416","MATHEMATICAL & COMPUTATIONAL BIOLOGY","SCIE","6,366","2.2","Q2","0.6"," 30/65 ","2.1","Q3","2","0.6"," 34/65 ","Q2","48.46","0.005","1.043","0.853","54.6","Q2",
"Environmental Science-Water Research & Technology","ENVIRON SCI-WAT RES","2053-1400","2053-1419","ENGINEERING, ENVIRONMENTAL","SCIE","6,309","3.5","Q3","0.68"," 44/81 ","4.5","Q2","3.4","0.7"," 37/81 ","Q2","54.94","0.009","1.93","0.997","46.3","Q2",
"Environmental Science-Water Research & Technology","ENVIRON SCI-WAT RES","2053-1400","2053-1419","ENVIRONMENTAL SCIENCES","SCIE","6,309","3.5","Q2","0.68"," 146/358 ","4.5","Q2","3.4","0.7"," 161/359 ","Q2","55.29","0.009","1.93","0.997","59.4","Q2",
"Environmental Science-Water Research & Technology","ENVIRON SCI-WAT RES","2053-1400","2053-1419","WATER RESOURCES","SCIE","6,309","3.5","Q2","0.68"," 32/127 ","4.5","Q1","3.4","0.7"," 47/127 ","Q2","63.39","0.009","1.93","0.997","75.2","Q1",
"JOURNAL OF CARDIOVASCULAR MAGNETIC RESONANCE","J CARDIOVASC MAGN R","1097-6647","1532-429X","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","6,296","4.2","Q1","1.53"," 46/220 ","5.5","Q1","4.1","<0.1"," 32/220 ","Q1","85.68","0.007","1.627","2.023","79.3","Q1",
"JOURNAL OF CARDIOVASCULAR MAGNETIC RESONANCE","J CARDIOVASC MAGN R","1097-6647","1532-429X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","6,296","4.2","Q1","1.53"," 29/204 ","5.5","Q1","4.1","<0.1"," 18/204 ","Q1","91.42","0.007","1.627","2.023","86.0","Q1",
"JOURNAL OF MEDICAL ETHICS","J MED ETHICS","0306-6800","1473-4257","ETHICS","SSCI","6,198","3.3","Q1","1.51"," 9/77 ","3.3","Q1","3","2.3"," 10/77 ","Q1","87.66","0.008","1.76","1.198","89.0","Q1",
"JOURNAL OF MEDICAL ETHICS","J MED ETHICS","0306-6800","1473-4257","MEDICAL ETHICS","SCIE","6,198","3.3","Q1","1.51"," 2/23 ","3.3","Q1","3","2.3"," 3/23 ","Q1","89.13","0.008","1.76","1.198","93.5","Q1",
"JOURNAL OF MEDICAL ETHICS","J MED ETHICS","0306-6800","1473-4257","SOCIAL ISSUES","SSCI","6,198","3.3","Q1","1.51"," 8/67 ","3.3","Q1","3","2.3"," 8/67 ","Q1","88.81","0.008","1.76","1.198","88.8","Q1",
"JOURNAL OF MEDICAL ETHICS","J MED ETHICS","0306-6800","1473-4257","SOCIAL SCIENCES, BIOMEDICAL","SSCI","6,198","3.3","Q1","1.51"," 6/46 ","3.3","Q1","3","2.3"," 6/46 ","Q1","88.04","0.008","1.76","1.198","88.0","Q1",
"AMERICAN JOURNAL OF MATHEMATICS","AM J MATH","0002-9327","1080-6377","MATHEMATICS","SCIE","6,072","1.7","Q1","1.52"," 47/489 ","1.8","Q1","1.7","0.8"," 34/489 ","Q1","93.15","0.004","0.898","2.175","90.5","Q1",
"RESPIRATORY PHYSIOLOGY & NEUROBIOLOGY","RESP PHYSIOL NEUROBI","1569-9048","1878-1519","PHYSIOLOGY","SCIE","5,940","1.9","Q3","0.68"," 59/85 ","1.7","Q4","1.8","0.4"," 57/85 ","Q2","33.53","0.003","0.568","0.452","31.2","Q4",
"RESPIRATORY PHYSIOLOGY & NEUROBIOLOGY","RESP PHYSIOL NEUROBI","1569-9048","1878-1519","RESPIRATORY SYSTEM","SCIE","5,940","1.9","Q3","0.68"," 66/100 ","1.7","Q3","1.8","0.4"," 43/101 ","Q2","57.92","0.003","0.568","0.452","34.5","Q4",
