"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Vaccines","VACCINES-BASEL","N/A","2076-393X","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","25,994","5.2"," 39/189 ","4.9","Q2","4.3","1.2","1.23"," 36/189 ","Q1","Q1","79.6","81.22","0.041","8.898","1.053","Q2",
"Journal of Minimally Invasive Gynecology","J MINIM INVAS GYN","1553-4650","1553-4669","OBSTETRICS & GYNECOLOGY","SCIE","5,902","3.5"," 20/136 ","3.6","Q1","3.2","0.9","1.23"," 18/136 ","Q1","Q1","85.7","87.13","0.006","1.413","0.986","Q2",
"BLOOD REVIEWS","BLOOD REV","0268-960X","1532-1681","HEMATOLOGY","SCIE","5,016","6.9"," 14/97 ","7.7","Q1","6.8","1.9","1.22"," 15/97 ","Q1","Q1","86.1","85.05","0.006","1.379","2.496","Q1",
"JOURNAL FUR DIE REINE UND ANGEWANDTE MATHEMATIK","J REINE ANGEW MATH","0075-4102","1435-5345","MATHEMATICS","SCIE","6,515","1.2"," 80/489 ","1.4","Q1","1.2","0.4","1.22"," 56/489 ","Q1","Q1","83.7","88.65","0.008","1.812","1.92","Q1",
"COMPUTER STANDARDS & INTERFACES","COMPUT STAND INTER","0920-5489","1872-7018","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","1,858","4.1"," 10/59 ","3.2","Q2","3.6","0.8","1.21"," 10/59 ","Q1","Q1","83.9","83.90","0.002","0.359","0.612","Q3",
"COMPUTER STANDARDS & INTERFACES","COMPUT STAND INTER","0920-5489","1872-7018","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","1,858","4.1"," 20/131 ","3.2","Q2","3.6","0.8","1.21"," 18/131 ","Q1","Q1","85.1","86.64","0.002","0.359","0.612","Q2",
"PEDIATRIC DIABETES","PEDIATR DIABETES","1399-543X","1399-5448","ENDOCRINOLOGY & METABOLISM","SCIE","5,403","3.9"," 51/186 ","3.9","Q2","3.6","0.1","1.21"," 37/186 ","Q1","Q2","72.8","80.38","0.01","2.189","1.559","Q1",
"PEDIATRIC DIABETES","PEDIATR DIABETES","1399-543X","1399-5448","PEDIATRICS","SCIE","5,403","3.9"," 14/186 ","3.9","Q1","3.6","0.1","1.21"," 26/186 ","Q1","Q1","92.7","86.29","0.01","2.189","1.559","Q1",
"Paleoceanography and Paleoclimatology","PALEOCEANOGR PALEOCL","2572-4517","2572-4525","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","2,031","3.2"," 71/253 ","3.5","Q2","2.9","0.6","1.21"," 34/253 ","Q1","Q2","72.1","86.76","0.007","1.466","1.453","Q1",
"Paleoceanography and Paleoclimatology","PALEOCEANOGR PALEOCL","2572-4517","2572-4525","OCEANOGRAPHY","SCIE","2,031","3.2"," 11/65 ","3.5","Q1","2.9","0.6","1.21"," 7/65 ","Q1","Q1","83.8","90.00","0.007","1.466","1.453","Q1",
"Paleoceanography and Paleoclimatology","PALEOCEANOGR PALEOCL","2572-4517","2572-4525","PALEONTOLOGY","SCIE","2,031","3.2"," 2/56 ","3.5","Q1","2.9","0.6","1.21"," 4/56 ","Q1","Q1","97.3","93.75","0.007","1.466","1.453","Q1",
"Water Biology and Security","WATER BIOL SECUR","N/A","2772-7351","ENVIRONMENTAL SCIENCES","ESCI","250","5.1"," 80/358 ","5.1","Q2","4.7","0.9","1.2"," 60/359 ","Q1","Q1","77.8","83.43","0","0.072","0.972","Q2",
"Water Biology and Security","WATER BIOL SECUR","N/A","2772-7351","FISHERIES","ESCI","250","5.1"," 5/62 ","5.1","Q1","4.7","0.9","1.2"," 9/62 ","Q1","Q1","92.7","86.29","0","0.072","0.972","Q1",
"Water Biology and Security","WATER BIOL SECUR","N/A","2772-7351","MARINE & FRESHWATER BIOLOGY","ESCI","250","5.1"," 6/119 ","5.1","Q1","4.7","0.9","1.2"," 9/119 ","Q1","Q1","95.4","92.86","0","0.072","0.972","Q1",
"BDJ Open","BDJ OPEN","N/A","2056-807X","DENTISTRY, ORAL SURGERY & MEDICINE","ESCI","358","2.5"," 43/157 ","2.2","Q2","2.4","0.5","1.2"," 28/157 ","Q1","Q2","72.9","82.48","0","0.108","0.474","Q2",
"BMC Medical Research Methodology","BMC MED RES METHODOL","N/A","1471-2288","HEALTH CARE SCIENCES & SERVICES","SCIE","24,757","3.9"," 23/174 ","6.5","Q1","3.8","0.5","1.19"," 32/175 ","Q1","Q1","87.1","82.00","0.027","5.98","2.512","Q1",
"Journal of Foot and Ankle Research","J FOOT ANKLE RES","N/A","1757-1146","ORTHOPEDICS","SCIE","2,209","2.5"," 33/136 ","3.1","Q1","2.2","0.3","1.19"," 26/136 ","Q1","Q1","76.1","81.25","0.002","0.473","0.775","Q2",
"Journal of Manufacturing Processes","J MANUF PROCESS","1526-6125","2212-4616","ENGINEERING, MANUFACTURING","SCIE","25,160","6.1"," 12/68 ","6.2","Q1","5.4","1.2","1.17"," 16/68 ","Q1","Q1","83.1","77.21","0.027","5.875","0.971","Q1",
"EUROPEAN REVIEW OF AGRICULTURAL ECONOMICS","EUR REV AGRIC ECON","0165-1587","1464-3618","AGRICULTURAL ECONOMICS & POLICY","SCIE","2,139","3.3"," 10/39 ","3.9","Q2","3.2","0.5","1.17"," 9/39 ","Q1","Q2","75.6","78.21","0.002","0.466","1.129","Q1",
"EUROPEAN REVIEW OF AGRICULTURAL ECONOMICS","EUR REV AGRIC ECON","0165-1587","1464-3618","ECONOMICS","SSCI","2,139","3.3"," 101/597 ","3.9","Q1","3.2","0.5","1.17"," 104/600 ","Q1","Q1","83.2","82.75","0.002","0.466","1.129","Q1",
"PLASMA SOURCES SCIENCE & TECHNOLOGY","PLASMA SOURCES SCI T","0963-0252","1361-6595","PHYSICS, FLUIDS & PLASMAS","SCIE","11,971","3.3"," 6/40 ","3.6","Q1","2.4","0.8","1.17"," 6/40 ","Q1","Q1","86.3","86.25","0.007","1.63","0.653","Q2",
"JOURNAL OF ANIMAL SCIENCE","J ANIM SCI","0021-8812","1525-3163","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","31,842","2.7"," 10/80 ","3.2","Q1","2.3","0.7","1.17"," 11/80 ","Q1","Q1","88.1","86.88","0.009","1.991","0.554","Q1",
"JOURNAL OF VOICE","J VOICE","0892-1997","1873-4588","AUDIOLOGY & SPEECH-LANGUAGE PATHOLOGY","SCIE","7,629","2.5"," 3/35 ","2.2","Q2","2.3","1.3","1.17"," 7/35 ","Q1","Q1","92.9","81.43","0.004","0.835","0.468","Q3",
"JOURNAL OF VOICE","J VOICE","0892-1997","1873-4588","OTORHINOLARYNGOLOGY","SCIE","7,629","2.5"," 10/65 ","2.2","Q2","2.3","1.3","1.17"," 15/65 ","Q1","Q1","85.4","77.69","0.004","0.835","0.468","Q2",
"Research in Learning Technology","RES LEARN TECHNOL","2156-7069","2156-7077","EDUCATION & EDUCATIONAL RESEARCH","ESCI","815","1.9"," 212/756 ","2.6","Q1","1.7","0.2","1.17"," 177/756 ","Q1","Q2","72.0","76.65","0.001","0.154","0.54","Q2",
"Energy Strategy Reviews","ENERGY STRATEG REV","2211-467X","2211-4688","ENERGY & FUELS","SCIE","6,465","7.9"," 37/170 ","9.1","Q1","7.6","1.2","1.16"," 46/173 ","Q2","Q1","78.5","73.70","0.009","1.945","1.691","Q1",
"Asian Affairs","ASIAN AFF","0306-8374","1477-1500","AREA STUDIES","ESCI","404","1"," 50/176 ","1.2","Q2","1","0.1","1.16"," 47/176 ","Q2","Q2","71.9","73.58","0.001","0.166","0.549","Q2",
"INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY","INT J NEUROPSYCHOPH","1461-1457","1469-5111","CLINICAL NEUROLOGY","SCIE","6,971","4.5"," 42/277 ","4.7","Q1","4.5","0.6","1.15"," 58/278 ","Q1","Q1","85.0","79.32","0.006","1.225","1.48","Q1",
"INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY","INT J NEUROPSYCHOPH","1461-1457","1469-5111","NEUROSCIENCES","SCIE","6,971","4.5"," 70/310 ","4.7","Q2","4.5","0.6","1.15"," 78/310 ","Q1","Q1","77.6","75.00","0.006","1.225","1.48","Q2",
"INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY","INT J NEUROPSYCHOPH","1461-1457","1469-5111","PHARMACOLOGY & PHARMACY","SCIE","6,971","4.5"," 60/354 ","4.7","Q1","4.5","0.6","1.15"," 61/354 ","Q1","Q1","83.2","82.91","0.006","1.225","1.48","Q1",
"INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY","INT J NEUROPSYCHOPH","1461-1457","1469-5111","PSYCHIATRY","SCIE","6,971","4.5"," 45/276 ","4.7","Q1","4.5","0.6","1.15"," 55/276 ","Q1","Q1","83.9","80.25","0.006","1.225","1.48","Q1",
"JOURNAL OF CLINICAL PSYCHIATRY","J CLIN PSYCHIAT","0160-6689","1555-2101","PSYCHIATRY","SCIE, SSCI","17,787","4.5"," 45/276 ","5.2","Q1","4.4","1.1","1.15"," 55/276 ","Q1","Q1","83.9","80.25","0.009","2.054","1.823","Q1",
"JOURNAL OF CLINICAL PSYCHIATRY","J CLIN PSYCHIAT","0160-6689","1555-2101","PSYCHOLOGY, CLINICAL","SSCI","17,787","4.5"," 17/180 ","5.2","Q1","4.4","1.1","1.15"," 35/180 ","Q1","Q1","90.8","80.83","0.009","2.054","1.823","Q1",
"Journal of CO2 Utilization","J CO2 UTIL","2212-9820","2212-9839","CHEMISTRY, MULTIDISCIPLINARY","SCIE","15,968","7.2"," 41/230 ","7.4","Q1","6.9","1.8","1.14"," 47/231 ","Q1","Q1","82.4","79.87","0.018","3.885","1.297","Q1",
"Journal of CO2 Utilization","J CO2 UTIL","2212-9820","2212-9839","ENGINEERING, CHEMICAL","SCIE","15,968","7.2"," 19/170 ","7.4","Q1","6.9","1.8","1.14"," 20/171 ","Q1","Q1","89.1","88.60","0.018","3.885","1.297","Q1",
"IEEE TRANSACTIONS ON CONTROL SYSTEMS TECHNOLOGY","IEEE T CONTR SYST T","1063-6536","1558-0865","AUTOMATION & CONTROL SYSTEMS","SCIE","16,246","4.9"," 18/84 ","5.3","Q1","4.7","0.6","1.14"," 16/84 ","Q1","Q1","79.2","81.55","0.017","3.654","1.596","Q1",
"IEEE TRANSACTIONS ON CONTROL SYSTEMS TECHNOLOGY","IEEE T CONTR SYST T","1063-6536","1558-0865","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","16,246","4.9"," 69/352 ","5.3","Q1","4.7","0.6","1.14"," 75/354 ","Q1","Q1","80.5","78.95","0.017","3.654","1.596","Q1",
"RIE-Revista de Investigacion Educativa","RIE-REV INVESTIG EDU","0212-4068","1989-9106","EDUCATION & EDUCATIONAL RESEARCH","ESCI","807","2.1"," 179/756 ","2.4","Q2","2","1","1.14"," 186/756 ","Q1","Q1","76.4","75.46","0.001","0.142","0.523","Q2",
"Clinical Epigenetics","CLIN EPIGENETICS","1868-7075","1868-7083","GENETICS & HEREDITY","SCIE","7,564","4.8"," 29/191 ","5.8","Q1","4.6","0.8","1.13"," 33/191 ","Q1","Q1","85.1","82.98","0.012","2.695","1.593","Q1",
"Clinical Epigenetics","CLIN EPIGENETICS","1868-7075","1868-7083","ONCOLOGY","SCIE","7,564","4.8"," 70/322 ","5.8","Q1","4.6","0.8","1.13"," 64/322 ","Q1","Q1","78.4","80.28","0.012","2.695","1.593","Q1",
"Philosophies","PHILOSOPHIES","N/A","2409-9287","HISTORY & PHILOSOPHY OF SCIENCE","ESCI","344","0.6"," 51/104 ","0.6","Q3","0.6","0.2","1.12"," 24/104 ","Q1","Q2","51.4","77.40","0.001","0.178","0.26","Q3",
"Philosophies","PHILOSOPHIES","N/A","2409-9287","PHILOSOPHY","ESCI","344","0.6"," N/A ","0.6","N/A","0.6","0.2","1.12"," 62/325 ","Q1","N/A","N/A","81.08","0.001","0.178","0.26","Q2",
"EMBO REPORTS","EMBO REP","1469-221X","1469-3178","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","20,112","6.5"," 42/313 ","8.3","Q1","6.4","1.1","1.1"," 60/313 ","Q1","Q1","86.7","80.99","0.026","5.765","3.271","Q1",
"EMBO REPORTS","EMBO REP","1469-221X","1469-3178","CELL BIOLOGY","SCIE","20,112","6.5"," 43/205 ","8.3","Q1","6.4","1.1","1.1"," 49/205 ","Q1","Q1","79.3","76.34","0.026","5.765","3.271","Q1",
"Sustainable Computing-Informatics & Systems","SUSTAIN COMPUT-INFOR","2210-5379","2210-5387","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","2,436","3.8"," 13/59 ","4.3","Q1","3.7","1.7","1.1"," 14/59 ","Q1","Q1","78.8","77.12","0.003","0.662","0.748","Q2",
"Sustainable Computing-Informatics & Systems","SUSTAIN COMPUT-INFOR","2210-5379","2210-5387","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","2,436","3.8"," 70/249 ","4.3","Q1","3.7","1.7","1.1"," 63/251 ","Q1","Q2","72.1","75.10","0.003","0.662","0.748","Q2",
"Agriculture-Basel","AGRICULTURE-BASEL","N/A","2077-0472","AGRONOMY","SCIE","19,040","3.3"," 20/125 ","3.5","Q1","2.9","1","1.1"," 16/125 ","Q1","Q1","84.4","87.60","0.018","3.856","0.468","Q1",
"IRISH VETERINARY JOURNAL","IRISH VET J","0368-0762","2046-0481","VETERINARY SCIENCES","SCIE","805","2.7"," 16/167 ","2.7","Q1","2.6","0.4","1.08"," 24/168 ","Q1","Q1","90.7","86.01","0.001","0.11","0.536","Q1",
"Zoosystematics and Evolution","ZOOSYST EVOL","1860-0743","1860-0743","ZOOLOGY","SCIE","356","1.6"," 52/180 ","1.3","Q2","1.5","0.4","1.06"," 22/180 ","Q1","Q2","71.4","88.06","0.001","0.119","0.396","Q2",
"PAIN MEDICINE","PAIN MED","1526-2375","1526-4637","ANESTHESIOLOGY","SCIE","9,899","2.9"," 14/64 ","3.2","Q2","2.8","0.8","1.05"," 13/64 ","Q1","Q1","78.9","80.47","0.011","2.43","0.972","Q2",
"PAIN MEDICINE","PAIN MED","1526-2375","1526-4637","MEDICINE, GENERAL & INTERNAL","SCIE","9,899","2.9"," 64/325 ","3.2","Q1","2.8","0.8","1.05"," 48/329 ","Q1","Q1","80.5","85.56","0.011","2.43","0.972","Q1",
"ARCHIVE FOR RATIONAL MECHANICS AND ANALYSIS","ARCH RATION MECH AN","0003-9527","1432-0673","MATHEMATICS, APPLIED","SCIE","11,944","2.6"," 28/331 ","3.1","Q1","2.5","0.7","1.04"," 74/331 ","Q1","Q1","91.7","77.79","0.014","3.089","2.652","Q1",
"ARCHIVE FOR RATIONAL MECHANICS AND ANALYSIS","ARCH RATION MECH AN","0003-9527","1432-0673","MECHANICS","SCIE","11,944","2.6"," 64/170 ","3.1","Q2","2.5","0.7","1.04"," 34/170 ","Q1","Q2","62.6","80.29","0.014","3.089","2.652","Q1",
"International Journal of Paediatric Dentistry","INT J PAEDIATR DENT","0960-7439","1365-263X","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","3,162","2.3"," 48/157 ","2.9","Q2","2.1","0.3","1.04"," 46/157 ","Q1","Q2","69.7","71.02","0.002","0.53","0.647","Q2",
"International Journal of Paediatric Dentistry","INT J PAEDIATR DENT","0960-7439","1365-263X","PEDIATRICS","SCIE","3,162","2.3"," 53/186 ","2.9","Q1","2.1","0.3","1.04"," 38/186 ","Q1","Q2","71.8","79.84","0.002","0.53","0.647","Q2",
"Asian Nursing Research","ASIAN NURS RES","1976-1317","2093-7482","NURSING","SCIE, SSCI","1,459","2.1"," 52/191 ","2.8","Q1","2.1","0.3","1.04"," 43/191 ","Q1","Q2","73.0","77.75","0.001","0.258","0.695","Q1",
"BULLETIN OF THE AMERICAN MUSEUM OF NATURAL HISTORY","B AM MUS NAT HIST","0003-0090","1937-3546","BIODIVERSITY CONSERVATION","SCIE","2,560","5.1"," 5/74 ","3.4","Q2","5","1.5","1.03"," 12/74 ","Q1","Q1","93.9","84.46","0.001","0.137","1.404","Q1",
"BULLETIN OF THE AMERICAN MUSEUM OF NATURAL HISTORY","B AM MUS NAT HIST","0003-0090","1937-3546","ECOLOGY","SCIE","2,560","5.1"," 22/195 ","3.4","Q2","5","1.5","1.03"," 40/195 ","Q1","Q1","89.0","79.74","0.001","0.137","1.404","Q1",
"ONCOLOGIST","ONCOLOGIST","1083-7159","1549-490X","ONCOLOGY","SCIE","17,479","4.8"," 70/322 ","5.3","Q1","4.6","0.7","1.03"," 76/322 ","Q1","Q1","78.4","76.55","0.024","5.188","1.838","Q1",
"Biological Research for Nursing","BIOL RES NURS","1099-8004","1552-4175","NURSING","SCIE","1,783","1.9"," 67/191 ","2.7","Q1","1.9","0.2","1.03"," 46/191 ","Q1","Q2","65.2","76.18","0.002","0.406","0.725","Q1",
"Aramaic Studies","ARAMAIC STUD","1477-8351","1745-5227","RELIGION","ESCI","61","0.4"," N/A ","0.3","N/A","0.2","0.1","1.03"," 59/339 ","Q1","N/A","N/A","82.74","0","0.044","0.396","Q1",
"ELECTROCHIMICA ACTA","ELECTROCHIM ACTA","0013-4686","1873-3859","ELECTROCHEMISTRY","SCIE","123,725","5.5"," 11/45 ","5.5","Q1","5.2","1.4","1.02"," 11/45 ","Q1","Q1","76.7","76.67","0.068","14.747","0.862","Q2",
"JOURNAL OF COMPARATIVE NEUROLOGY","J COMP NEUROL","0021-9967","1096-9861","NEUROSCIENCES","SCIE","23,034","2.3"," 205/310 ","2.4","Q3","2.1","0.4","1.01"," 90/310 ","Q1","Q3","34.0","71.13","0.007","1.623","1.009","Q2",
"JOURNAL OF COMPARATIVE NEUROLOGY","J COMP NEUROL","0021-9967","1096-9861","ZOOLOGY","SCIE","23,034","2.3"," 17/180 ","2.4","Q1","2.1","0.4","1.01"," 27/180 ","Q1","Q1","90.8","85.28","0.007","1.623","1.009","Q1",
"WOUND REPAIR AND REGENERATION","WOUND REPAIR REGEN","1067-1927","1524-475X","CELL BIOLOGY","SCIE","6,991","3.8"," 96/205 ","4","Q3","3.8","0.3","1"," 60/205 ","Q1","Q2","53.4","70.98","0.003","0.561","0.841","Q3",
"WOUND REPAIR AND REGENERATION","WOUND REPAIR REGEN","1067-1927","1524-475X","DERMATOLOGY","SCIE","6,991","3.8"," 15/94 ","4","Q1","3.8","0.3","1"," 24/94 ","Q1","Q1","84.6","75.00","0.003","0.561","0.841","Q1",
"WOUND REPAIR AND REGENERATION","WOUND REPAIR REGEN","1067-1927","1524-475X","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","6,991","3.8"," 67/189 ","4","Q2","3.8","0.3","1"," 47/189 ","Q1","Q2","64.8","75.40","0.003","0.561","0.841","Q2",
"WOUND REPAIR AND REGENERATION","WOUND REPAIR REGEN","1067-1927","1524-475X","SURGERY","SCIE","6,991","3.8"," 27/290 ","4","Q1","3.8","0.3","1"," 67/290 ","Q1","Q1","90.9","77.07","0.003","0.561","0.841","Q1",
"Clinics in Orthopedic Surgery","CLIN ORTHOP SURG","2005-291X","2005-4408","ORTHOPEDICS","SCIE","2,068","1.9"," 55/136 ","2.6","Q2","1.9","0.4","1"," 36/136 ","Q2","Q2","59.9","73.90","0.002","0.544","0.816","Q2",
"JOURNAL OF HYPERTENSION","J HYPERTENS","0263-6352","1473-5598","PERIPHERAL VASCULAR DISEASE","SCIE","16,709","3.3"," 24/96 ","4.4","Q1","3.1","2","0.99"," 18/96 ","Q1","Q1","75.5","81.77","0.015","3.183","1.354","Q1",
"European Transport Research Review","EUR TRANSP RES REV","1867-0717","1866-8887","TRANSPORTATION","SSCI","1,939","5.1"," 11/57 ","4.8","Q1","4.7","0.5","0.97"," 20/57 ","Q2","Q1","81.6","65.79","0.002","0.504","1.011","Q2",
"European Transport Research Review","EUR TRANSP RES REV","1867-0717","1866-8887","TRANSPORTATION SCIENCE & TECHNOLOGY","SCIE","1,939","5.1"," 17/72 ","4.8","Q2","4.7","0.5","0.97"," 21/72 ","Q2","Q1","77.1","71.53","0.002","0.504","1.011","Q2",
"CRITICAL REVIEWS IN FOOD SCIENCE AND NUTRITION","CRIT REV FOOD SCI","1040-8398","1549-7852","FOOD SCIENCE & TECHNOLOGY","SCIE","38,952","7.3"," 11/173 ","10.3","Q1","7","1.5","0.96"," 43/173 ","Q1","Q1","93.9","75.43","0.032","6.994","1.649","Q1",
"CRITICAL REVIEWS IN FOOD SCIENCE AND NUTRITION","CRIT REV FOOD SCI","1040-8398","1549-7852","NUTRITION & DIETETICS","SCIE","38,952","7.3"," 7/114 ","10.3","Q1","7","1.5","0.96"," 27/114 ","Q1","Q1","94.3","76.75","0.032","6.994","1.649","Q1",
"Asia-Pacific Journal of Oncology Nursing","ASIA-PAC J ONCOL NUR","2347-5625","2349-6673","NURSING","SCIE, SSCI","1,250","2.4"," 35/191 ","2.7","Q1","2.2","0.4","0.96"," 55/191 ","Q2","Q1","81.9","71.47","0.002","0.395","0.619","Q2",
"JOURNAL OF ZOOLOGY","J ZOOL","0952-8369","1469-7998","ZOOLOGY","SCIE","8,440","1.9"," 31/180 ","1.9","Q1","1.8","0.3","0.96"," 36/180 ","Q1","Q1","83.1","80.28","0.002","0.506","0.617","Q1",
"JOURNAL OF KING SAUD UNIVERSITY SCIENCE","J KING SAUD UNIV SCI","1018-3647","2213-686X","MULTIDISCIPLINARY SCIENCES","SCIE","8,186","3.7"," 26/134 ","3.6","Q1","3.6","0.7","0.95"," 28/135 ","Q1","Q1","81.0","79.63","0.008","1.725","0.504","Q2",
"Classroom Discourse","CLASSR DISCOURSE","1946-3014","1946-3022","EDUCATION & EDUCATIONAL RESEARCH","ESCI","486","1.5"," 300/756 ","2.2","Q2","1.5","<0.1","0.95"," 253/756 ","Q2","Q2","60.4","66.60","0.001","0.191","0.94","Q1",
"PLANT BIOLOGY","PLANT BIOLOGY","1435-8603","1438-8677","PLANT SCIENCES","SCIE","7,133","4.2"," 42/265 ","3.9","Q1","4.1","0.9","0.94"," 59/265 ","Q1","Q1","84.3","77.92","0.004","0.982","0.777","Q1",
"DIGESTIVE AND LIVER DISEASE","DIGEST LIVER DIS","1590-8658","1878-3562","GASTROENTEROLOGY & HEPATOLOGY","SCIE","8,612","4"," 33/143 ","3.9","Q2","3.9","1.7","0.94"," 35/143 ","Q1","Q1","77.3","75.87","0.009","1.981","1.145","Q2",
"BEHAVIORAL ECOLOGY","BEHAV ECOL","1045-2249","1465-7279","BEHAVIORAL SCIENCES","SCIE","9,326","2.5"," 21/55 ","2.4","Q3","2.4","1","0.94"," 13/55 ","Q1","Q2","62.7","77.27","0.005","1.199","0.868","Q2",
"BEHAVIORAL ECOLOGY","BEHAV ECOL","1045-2249","1465-7279","ECOLOGY","SCIE","9,326","2.5"," 79/195 ","2.4","Q2","2.4","1","0.94"," 53/195 ","Q1","Q2","59.7","73.08","0.005","1.199","0.868","Q2",
"BEHAVIORAL ECOLOGY","BEHAV ECOL","1045-2249","1465-7279","ZOOLOGY","SCIE","9,326","2.5"," 14/180 ","2.4","Q1","2.4","1","0.94"," 39/180 ","Q1","Q1","92.5","78.61","0.005","1.199","0.868","Q1",
"JOURNAL OF RECONSTRUCTIVE MICROSURGERY","J RECONSTR MICROSURG","0743-684X","1098-8947","SURGERY","SCIE","3,266","2.2"," 90/290 ","2.4","Q2","1.6","0.4","0.94"," 79/290 ","Q2","Q2","69.1","72.93","0.003","0.568","0.592","Q2",
"Irish Economic and Social History","IR ECON SOC HIST","0332-4893","2050-4918","HISTORY","ESCI","71","0.2"," 234/518 ","0.5","Q2","0.2","0.1","0.94"," 145/519 ","Q2","Q2","54.9","72.16","0","0.034","0.59","Q1",
"MEDICAL MYCOLOGY","MED MYCOL","1369-3786","1460-2709","INFECTIOUS DISEASES","SCIE","5,964","2.7"," 67/132 ","3.2","Q2","2.5","0.6","0.93"," 32/132 ","Q1","Q3","49.6","76.14","0.005","1.038","0.787","Q2",
"MEDICAL MYCOLOGY","MED MYCOL","1369-3786","1460-2709","MYCOLOGY","SCIE","5,964","2.7"," 14/33 ","3.2","Q2","2.5","0.6","0.93"," 12/33 ","Q1","Q2","59.1","65.15","0.005","1.038","0.787","Q2",
"MEDICAL MYCOLOGY","MED MYCOL","1369-3786","1460-2709","VETERINARY SCIENCES","SCIE","5,964","2.7"," 16/167 ","3.2","Q1","2.5","0.6","0.93"," 37/168 ","Q1","Q1","90.7","78.27","0.005","1.038","0.787","Q1",
"ESTUARINE COASTAL AND SHELF SCIENCE","ESTUAR COAST SHELF S","0272-7714","1096-0015","MARINE & FRESHWATER BIOLOGY","SCIE","20,041","2.6"," 21/119 ","2.8","Q1","2.4","0.5","0.93"," 14/119 ","Q1","Q1","82.8","88.66","0.011","2.314","0.629","Q1",
"ESTUARINE COASTAL AND SHELF SCIENCE","ESTUAR COAST SHELF S","0272-7714","1096-0015","OCEANOGRAPHY","SCIE","20,041","2.6"," 19/65 ","2.8","Q2","2.4","0.5","0.93"," 16/65 ","Q1","Q2","71.5","76.15","0.011","2.314","0.629","Q2",
"IRRIGATION SCIENCE","IRRIGATION SCI","0342-7188","1432-1319","AGRONOMY","SCIE","3,170","3.1"," 22/125 ","3.3","Q1","2.7","0.6","0.92"," 22/125 ","Q1","Q1","82.8","82.80","0.001","0.274","0.567","Q1",
"IRRIGATION SCIENCE","IRRIGATION SCI","0342-7188","1432-1319","WATER RESOURCES","SCIE","3,170","3.1"," 37/127 ","3.3","Q2","2.7","0.6","0.92"," 28/127 ","Q1","Q2","71.3","78.35","0.001","0.274","0.567","Q2",
"ALCOHOL-CLINICAL AND EXPERIMENTAL RESEARCH","ALCOHOL CLIN EXP RES","N/A","2993-7175","SUBSTANCE ABUSE","SCIE","13,544","3"," 16/55 ","3.6","Q1","2.7","0.6","0.92"," 17/55 ","Q2","Q2","71.8","70.00","0.01","2.144","1.174","Q2",
"SoftwareX","SOFTWAREX","2352-7110","2352-7110","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","5,571","2.4"," 54/131 ","3.1","Q2","2.3","0.4","0.92"," 31/131 ","Q1","Q2","59.2","76.72","0.006","1.293","0.944","Q1",
"International Journal of Applied Psychoanalytic Studies","INT J APPL PSYCH STU","1742-3341","1556-9187","PSYCHOLOGY, PSYCHOANALYSIS","ESCI","223","0.4"," 13/21 ","0.6","Q2","0.4","0.3","0.92"," 7/21 ","Q2","Q3","40.5","69.05","0","0.062","0.255","Q3",
"WORD-JOURNAL OF THE INTERNATIONAL LINGUISTIC ASSOCIATION","WORD","0043-7956","2373-5112","LINGUISTICS","ESCI","739","0.4"," 226/297 ","0.5","Q4","0.4","0.1","0.92"," 110/297 ","Q2","Q4","24.1","63.13","0","0.047","0.344","Q3",
"MARINE MICROPALEONTOLOGY","MAR MICROPALEONTOL","0377-8398","1872-6186","PALEONTOLOGY","SCIE","3,589","1.5"," 26/56 ","1.9","Q1","1.4","0.4","0.91"," 17/56 ","Q2","Q2","54.5","70.54","0.001","0.302","0.559","Q1",
"Journal of North African Studies","J NORTH AFR STUD","1362-9387","1743-9345","AREA STUDIES","ESCI","648","0.8"," 62/176 ","1","Q2","0.8","0.1","0.91"," 68/176 ","Q2","Q2","65.1","61.65","0.001","0.292","0.6","Q2",
