"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"European Journal for Philosophy of Science","EUR J PHILOS SCI","1879-4912","1879-4920","HISTORY & PHILOSOPHY OF SCIENCE","AHCI, SCIE","794","1.5"," 21/104 ","1.5","Q1","1.2","0.4","1.24"," 21/104 ","Q1","Q1","80.3","80.29","0.002","0.366","0.68","Q2",
"Frontiers of Physics","FRONT PHYS-BEIJING","2095-0462","2095-0470","PHYSICS, MULTIDISCIPLINARY","SCIE","3,256","6.5"," 11/110 ","4.5","Q1","5.9","2.2","1.23"," 19/110 ","Q1","Q1","90.5","83.18","0.004","0.894","1.082","Q1",
"Perspectives on Public Management and Governance","PERSPECT PUBLIC MAN","2398-4910","2398-4929","PUBLIC ADMINISTRATION","ESCI","571","2.7"," 23/91 ","4.5","Q1","2.5","0.6","1.23"," 19/91 ","Q1","Q2","75.3","79.67","0.002","0.418","1.831","Q1",
"WATER RESOURCES RESEARCH","WATER RESOUR RES","0043-1397","1944-7973","ENVIRONMENTAL SCIENCES","SCIE","64,158","4.6"," 98/358 ","5.9","Q1","4.2","0.9","1.22"," 58/359 ","Q1","Q2","72.8","83.98","0.037","8.182","1.539","Q1",
"WATER RESOURCES RESEARCH","WATER RESOUR RES","0043-1397","1944-7973","LIMNOLOGY","SCIE","64,158","4.6"," 2/22 ","5.9","Q1","4.2","0.9","1.22"," 3/22 ","Q1","Q1","93.2","88.64","0.037","8.182","1.539","Q1",
"WATER RESOURCES RESEARCH","WATER RESOUR RES","0043-1397","1944-7973","WATER RESOURCES","SCIE","64,158","4.6"," 18/127 ","5.9","Q1","4.2","0.9","1.22"," 12/127 ","Q1","Q1","86.2","90.94","0.037","8.182","1.539","Q1",
"Antioxidants","ANTIOXIDANTS-BASEL","N/A","2076-3921","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","48,845","6"," 50/313 ","6.7","Q1","5.5","1.7","1.21"," 50/313 ","Q1","Q1","84.2","84.19","0.055","11.968","1.01","Q2",
"Antioxidants","ANTIOXIDANTS-BASEL","N/A","2076-3921","CHEMISTRY, MEDICINAL","SCIE","48,845","6"," 8/72 ","6.7","Q1","5.5","1.7","1.21"," 14/72 ","Q1","Q1","89.6","81.25","0.055","11.968","1.01","Q1",
"Antioxidants","ANTIOXIDANTS-BASEL","N/A","2076-3921","FOOD SCIENCE & TECHNOLOGY","SCIE","48,845","6"," 20/173 ","6.7","Q1","5.5","1.7","1.21"," 30/173 ","Q1","Q1","88.7","82.95","0.055","11.968","1.01","Q1",
"JOURNAL OF LIGHTWAVE TECHNOLOGY","J LIGHTWAVE TECHNOL","0733-8724","1558-2213","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","32,204","4.1"," 94/352 ","4.1","Q2","3.5","1.1","1.21"," 67/354 ","Q1","Q2","73.4","81.21","0.027","5.882","0.81","Q2",
"JOURNAL OF LIGHTWAVE TECHNOLOGY","J LIGHTWAVE TECHNOL","0733-8724","1558-2213","OPTICS","SCIE","32,204","4.1"," 26/119 ","4.1","Q1","3.5","1.1","1.21"," 23/120 ","Q1","Q1","78.6","81.25","0.027","5.882","0.81","Q1",
"JOURNAL OF LIGHTWAVE TECHNOLOGY","J LIGHTWAVE TECHNOL","0733-8724","1558-2213","TELECOMMUNICATIONS","SCIE","32,204","4.1"," 33/119 ","4.1","Q2","3.5","1.1","1.21"," 27/119 ","Q1","Q2","72.7","77.73","0.027","5.882","0.81","Q2",
"JOURNAL OF ALGEBRAIC GEOMETRY","J ALGEBRAIC GEOM","1056-3911","1534-7486","MATHEMATICS","SCIE","1,032","0.9"," 145/489 ","1.1","Q1","0.9","0.3","1.2"," 58/489 ","Q1","Q2","70.4","88.24","0.001","0.296","1.407","Q1",
"South Asia Research","SOUTH ASIA RES","0262-7280","1741-3141","AREA STUDIES","ESCI","287","0.6"," 87/176 ","0.9","Q2","0.4","0.3","1.2"," 43/176 ","Q1","Q2","50.9","75.85","0","0.047","0.241","Q3",
"South Asia Research","SOUTH ASIA RES","0262-7280","1741-3141","ASIAN STUDIES","ESCI","287","0.6"," N/A ","0.9","N/A","0.4","0.3","1.2"," 16/100 ","Q1","N/A","N/A","84.50","0","0.047","0.241","Q3",
"Water Research X","WATER RES X","N/A","2589-9147","ENGINEERING, ENVIRONMENTAL","SCIE","1,057","7.2"," 13/81 ","7.5","Q1","7","2.6","1.18"," 11/81 ","Q1","Q1","84.6","87.04","0.002","0.349","1.531","Q1",
"Water Research X","WATER RES X","N/A","2589-9147","ENVIRONMENTAL SCIENCES","SCIE","1,057","7.2"," 40/358 ","7.5","Q1","7","2.6","1.18"," 63/359 ","Q1","Q1","89.0","82.59","0.002","0.349","1.531","Q1",
"Water Research X","WATER RES X","N/A","2589-9147","WATER RESOURCES","SCIE","1,057","7.2"," 5/127 ","7.5","Q1","7","2.6","1.18"," 14/127 ","Q1","Q1","96.5","89.37","0.002","0.349","1.531","Q1",
"FOOD MICROBIOLOGY","FOOD MICROBIOL","0740-0020","1095-9998","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","14,493","4.5"," 34/174 ","5.1","Q1","4.3","0.8","1.18"," 20/174 ","Q1","Q1","80.7","88.79","0.008","1.677","0.8","Q2",
"FOOD MICROBIOLOGY","FOOD MICROBIOL","0740-0020","1095-9998","FOOD SCIENCE & TECHNOLOGY","SCIE","14,493","4.5"," 42/173 ","5.1","Q1","4.3","0.8","1.18"," 31/173 ","Q1","Q1","76.0","82.37","0.008","1.677","0.8","Q1",
"FOOD MICROBIOLOGY","FOOD MICROBIOL","0740-0020","1095-9998","MICROBIOLOGY","SCIE","14,493","4.5"," 39/161 ","5.1","Q1","4.3","0.8","1.18"," 31/161 ","Q1","Q1","76.1","81.06","0.008","1.677","0.8","Q2",
"Journal of Information Security and Applications","J INF SECUR APPL","2214-2126","2214-2134","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","4,033","3.8"," 70/249 ","4.2","Q2","3.5","0.5","1.16"," 56/251 ","Q1","Q2","72.1","77.89","0.005","1.171","0.761","Q2",
"Surfaces and Interfaces","SURF INTERFACES","2468-0230","2468-0230","CHEMISTRY, PHYSICAL","SCIE","14,885","5.7"," 52/178 ","5.8","Q2","5.3","1.4","1.15"," 41/178 ","Q1","Q2","71.1","77.25","0.014","3.136","0.778","Q2",
"Surfaces and Interfaces","SURF INTERFACES","2468-0230","2468-0230","MATERIALS SCIENCE, COATINGS & FILMS","SCIE","14,885","5.7"," 4/23 ","5.8","Q1","5.3","1.4","1.15"," 3/23 ","Q1","Q1","84.8","89.13","0.014","3.136","0.778","Q1",
"Surfaces and Interfaces","SURF INTERFACES","2468-0230","2468-0230","PHYSICS, APPLIED","SCIE","14,885","5.7"," 35/179 ","5.8","Q1","5.3","1.4","1.15"," 32/179 ","Q1","Q1","80.7","82.40","0.014","3.136","0.778","Q2",
"Surfaces and Interfaces","SURF INTERFACES","2468-0230","2468-0230","PHYSICS, CONDENSED MATTER","SCIE","14,885","5.7"," 18/79 ","5.8","Q1","5.3","1.4","1.15"," 13/79 ","Q1","Q1","77.8","84.18","0.014","3.136","0.778","Q2",
"Rice Science","RICE SCI","1672-6308","1876-4762","AGRONOMY","SCIE","2,185","5.6"," 8/125 ","5.1","Q1","5.1","1.2","1.15"," 13/125 ","Q1","Q1","94.0","90.00","0.001","0.303","0.782","Q1",
"Rice Science","RICE SCI","1672-6308","1876-4762","PLANT SCIENCES","SCIE","2,185","5.6"," 25/265 ","5.1","Q1","5.1","1.2","1.15"," 36/265 ","Q1","Q1","90.8","86.60","0.001","0.303","0.782","Q1",
"DYSPHAGIA","DYSPHAGIA","0179-051X","1432-0460","OTORHINOLARYNGOLOGY","SCIE","5,358","2.2"," 16/65 ","2.6","Q1","2","0.3","1.15"," 16/65 ","Q1","Q1","76.2","76.15","0.004","0.787","0.662","Q1",
"SIAM JOURNAL ON APPLIED MATHEMATICS","SIAM J APPL MATH","0036-1399","1095-712X","MATHEMATICS, APPLIED","SCIE","7,718","1.9"," 66/331 ","2.1","Q1","1.9","0.5","1.13"," 66/331 ","Q1","Q1","80.2","80.21","0.005","1.041","0.988","Q1",
"SOCIAL SCIENCE COMPUTER REVIEW","SOC SCI COMPUT REV","0894-4393","1552-8286","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","3,340","3"," 69/169 ","3.9","Q2","2.9","0.2","1.12"," 44/169 ","Q1","Q2","59.5","74.26","0.004","0.982","1.352","Q1",
"SOCIAL SCIENCE COMPUTER REVIEW","SOC SCI COMPUT REV","0894-4393","1552-8286","INFORMATION SCIENCE & LIBRARY SCIENCE","SSCI","3,340","3"," 35/160 ","3.9","Q1","2.9","0.2","1.12"," 33/161 ","Q1","Q1","78.4","79.81","0.004","0.982","1.352","Q1",
"SOCIAL SCIENCE COMPUTER REVIEW","SOC SCI COMPUT REV","0894-4393","1552-8286","SOCIAL SCIENCES, INTERDISCIPLINARY","SSCI","3,340","3"," 20/263 ","3.9","Q1","2.9","0.2","1.12"," 57/263 ","Q1","Q1","92.6","78.52","0.004","0.982","1.352","Q1",
"MATHEMATISCHE ANNALEN","MATH ANN","0025-5831","1432-1807","MATHEMATICS","SCIE","9,998","1.3"," 67/489 ","1.5","Q1","1.2","0.3","1.12"," 70/489 ","Q1","Q1","86.4","85.79","0.013","2.857","1.588","Q1",
"MANAGEMENT SCIENCE","MANAGE SCI","0025-1909","1526-5501","MANAGEMENT","SSCI","47,274","4.6"," 93/401 ","6.1","Q1","4.2","0.8","1.11"," 106/402 ","Q1","Q1","76.9","73.76","0.062","13.491","3.716","Q1",
"MANAGEMENT SCIENCE","MANAGE SCI","0025-1909","1526-5501","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","47,274","4.6"," 22/106 ","6.1","Q1","4.2","0.8","1.11"," 19/106 ","Q1","Q1","79.7","82.55","0.062","13.491","3.716","Q1",
"Open Mathematics","OPEN MATH","2391-5455","2391-5455","MATHEMATICS","SCIE","1,011","1"," 117/489 ","0.9","Q2","1","0.3","1.11"," 73/489 ","Q1","Q1","76.2","85.17","0.002","0.331","0.261","Q3",
"COLLOIDS AND SURFACES B-BIOINTERFACES","COLLOID SURFACE B","0927-7765","1873-4367","BIOPHYSICS","SCIE","39,939","5.4"," 8/77 ","5.1","Q1","5.2","1.3","1.1"," 9/77 ","Q1","Q1","90.3","88.96","0.022","4.898","0.712","Q2",
"COLLOIDS AND SURFACES B-BIOINTERFACES","COLLOID SURFACE B","0927-7765","1873-4367","CHEMISTRY, PHYSICAL","SCIE","39,939","5.4"," 55/178 ","5.1","Q2","5.2","1.3","1.1"," 44/178 ","Q1","Q2","69.4","75.56","0.022","4.898","0.712","Q2",
"COLLOIDS AND SURFACES B-BIOINTERFACES","COLLOID SURFACE B","0927-7765","1873-4367","MATERIALS SCIENCE, BIOMATERIALS","SCIE","39,939","5.4"," 15/53 ","5.1","Q2","5.2","1.3","1.1"," 11/53 ","Q1","Q2","72.6","80.19","0.022","4.898","0.712","Q2",
"Geomatics Natural Hazards & Risk","GEOMAT NAT HAZ RISK","1947-5705","1947-5713","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","4,150","4.5"," 32/253 ","4.3","Q1","4.3","1.4","1.1"," 43/253 ","Q1","Q1","87.5","83.20","0.004","0.847","0.79","Q2",
"Geomatics Natural Hazards & Risk","GEOMAT NAT HAZ RISK","1947-5705","1947-5713","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","4,150","4.5"," 22/110 ","4.3","Q2","4.3","1.4","1.1"," 23/110 ","Q1","Q1","80.5","79.55","0.004","0.847","0.79","Q3",
"Geomatics Natural Hazards & Risk","GEOMAT NAT HAZ RISK","1947-5705","1947-5713","WATER RESOURCES","SCIE","4,150","4.5"," 20/127 ","4.3","Q1","4.3","1.4","1.1"," 17/127 ","Q1","Q1","84.6","87.01","0.004","0.847","0.79","Q1",
"Cancer Research and Treatment","CANCER RES TREAT","1598-2998","2005-9256","ONCOLOGY","SCIE","4,069","4.1"," 91/322 ","4","Q2","3.9","1.2","1.1"," 69/322 ","Q1","Q2","71.9","78.73","0.006","1.252","1.052","Q2",
"One Health","ONE HEALTH-AMSTERDAM","N/A","2352-7714","INFECTIOUS DISEASES","SCIE","2,207","4.1"," 29/132 ","4.3","Q1","3.8","1.1","1.1"," 26/132 ","Q1","Q1","78.4","80.68","0.004","0.8","1.123","Q2",
"One Health","ONE HEALTH-AMSTERDAM","N/A","2352-7714","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","2,207","4.1"," 53/403 ","4.3","Q1","3.8","1.1","1.1"," 75/403 ","Q1","Q1","87.0","81.51","0.004","0.8","1.123","Q2",
"INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL","INT J ROBUST NONLIN","1049-8923","1099-1239","AUTOMATION & CONTROL SYSTEMS","SCIE","12,333","3.2"," 32/84 ","3.5","Q2","2.6","0.6","1.09"," 20/84 ","Q1","Q2","62.5","76.79","0.019","4.108","0.963","Q2",
"INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL","INT J ROBUST NONLIN","1049-8923","1099-1239","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","12,333","3.2"," 130/352 ","3.5","Q2","2.6","0.6","1.09"," 85/354 ","Q1","Q2","63.2","76.13","0.019","4.108","0.963","Q2",
"INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL","INT J ROBUST NONLIN","1049-8923","1099-1239","MATHEMATICS, APPLIED","SCIE","12,333","3.2"," 14/331 ","3.5","Q1","2.6","0.6","1.09"," 69/331 ","Q1","Q1","95.9","79.31","0.019","4.108","0.963","Q1",
"FORESTRY","FORESTRY","0015-752X","1464-3626","FORESTRY","SCIE","3,270","3"," 11/89 ","2.8","Q1","2.8","0.7","1.08"," 11/89 ","Q1","Q1","88.2","88.20","0.002","0.348","0.618","Q1",
"European Journal of Politics and Gender","EUR J POLIT GENDER","2515-1088","2515-1096","POLITICAL SCIENCE","ESCI","384","2"," 92/317 ","3","Q1","1.8","0.8","1.08"," 91/317 ","Q1","Q2","71.1","71.45","0.001","0.305","1.44","Q1",
"European Journal of Politics and Gender","EUR J POLIT GENDER","2515-1088","2515-1096","WOMENS STUDIES","ESCI","384","2"," 15/66 ","3","Q1","1.8","0.8","1.08"," 13/66 ","Q1","Q1","78.0","81.06","0.001","0.305","1.44","Q1",
"Kidney Medicine","KIDNEY MED","2590-0595","2590-0595","UROLOGY & NEPHROLOGY","ESCI","1,183","3.2"," 24/126 ","3.1","Q2","3","0.7","1.07"," 22/126 ","Q1","Q1","81.3","82.94","0.003","0.76","1.209","Q1",
"IEEE Systems Journal","IEEE SYST J","1932-8184","1937-9234","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","13,126","4"," 62/249 ","3.9","Q2","3.8","0.8","1.06"," 68/251 ","Q1","Q1","75.3","73.11","0.022","4.764","0.959","Q1",
"IEEE Systems Journal","IEEE SYST J","1932-8184","1937-9234","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","13,126","4"," 100/352 ","3.9","Q2","3.8","0.8","1.06"," 93/354 ","Q1","Q2","71.7","73.87","0.022","4.764","0.959","Q2",
"IEEE Systems Journal","IEEE SYST J","1932-8184","1937-9234","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","13,126","4"," 27/106 ","3.9","Q2","3.8","0.8","1.06"," 20/106 ","Q1","Q2","75.0","81.60","0.022","4.764","0.959","Q2",
"IEEE Systems Journal","IEEE SYST J","1932-8184","1937-9234","TELECOMMUNICATIONS","SCIE","13,126","4"," 36/119 ","3.9","Q2","3.8","0.8","1.06"," 39/119 ","Q1","Q2","70.2","67.65","0.022","4.764","0.959","Q2",
"Augmentative and Alternative Communication","AUGMENT ALTERN COMM","0743-4618","1477-3848","AUDIOLOGY & SPEECH-LANGUAGE PATHOLOGY","SCIE","1,530","2.1"," 8/35 ","3.6","Q1","1.5","0.3","1.06"," 9/35 ","Q1","Q1","78.6","75.71","0.001","0.15","0.751","Q1",
"Augmentative and Alternative Communication","AUGMENT ALTERN COMM","0743-4618","1477-3848","REHABILITATION","SSCI","1,530","2.1"," 40/169 ","3.6","Q1","1.5","0.3","1.06"," 40/169 ","Q1","Q1","76.6","76.63","0.001","0.15","0.751","Q2",
"Cancer & Metabolism","CANCER METAB","N/A","2049-3002","CELL BIOLOGY","SCIE","1,467","6"," 51/205 ","5.4","Q2","6","0.7","1.04"," 55/205 ","Q1","Q1","75.4","73.41","0.002","0.328","1.447","Q2",
"Cancer & Metabolism","CANCER METAB","N/A","2049-3002","ONCOLOGY","SCIE","1,467","6"," 51/322 ","5.4","Q1","6","0.7","1.04"," 74/322 ","Q1","Q1","84.3","77.17","0.002","0.328","1.447","Q1",
"Microbial Genomics","MICROB GENOMICS","2057-5858","2057-5858","GENETICS & HEREDITY","SCIE","4,407","4"," 40/191 ","4.7","Q1","3.8","0.8","1.04"," 39/191 ","Q1","Q1","79.3","79.84","0.008","1.761","1.411","Q1",
"Microbial Genomics","MICROB GENOMICS","2057-5858","2057-5858","MICROBIOLOGY","SCIE","4,407","4"," 53/161 ","4.7","Q2","3.8","0.8","1.04"," 39/161 ","Q1","Q2","67.4","76.09","0.008","1.761","1.411","Q1",
"Advanced Quantum Technologies","ADV QUANTUM TECHNOL","N/A","2511-9044","OPTICS","SCIE","2,049","4.4"," 23/119 ","5.3","Q1","4.1","0.6","1.03"," 30/120 ","Q1","Q1","81.1","75.42","0.005","1.126","1.684","Q1",
"Advanced Quantum Technologies","ADV QUANTUM TECHNOL","N/A","2511-9044","QUANTUM SCIENCE & TECHNOLOGY","SCIE","2,049","4.4"," 8/26 ","5.3","Q2","4.1","0.6","1.03"," 8/26 ","Q1","Q2","71.2","71.15","0.005","1.126","1.684","Q2",
"ACS Bio & Med Chem Au","ACS BIO MED CHEM AU","N/A","2694-2437","BIOCHEMISTRY & MOLECULAR BIOLOGY","ESCI","278","3.8"," 112/313 ","3.8","Q2","3.7","0.8","1.03"," 71/313 ","Q1","Q2","64.4","77.48","0.001","0.112","0.965","Q2",
"ACS Bio & Med Chem Au","ACS BIO MED CHEM AU","N/A","2694-2437","CHEMISTRY, MEDICINAL","ESCI","278","3.8"," 28/72 ","3.8","Q2","3.7","0.8","1.03"," 20/72 ","Q1","Q2","61.8","72.92","0.001","0.112","0.965","Q1",
"Current Opinion in Environmental Sustainability","CURR OPIN ENV SUST","1877-3435","1877-3443","ENVIRONMENTAL SCIENCES","SCIE","8,552","6.6"," 47/358 ","8.7","Q1","6.4","2.3","1.02"," 80/359 ","Q1","Q1","87.0","77.86","0.009","1.893","2.482","Q1",
"Current Opinion in Environmental Sustainability","CURR OPIN ENV SUST","1877-3435","1877-3443","GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY","SCIE","8,552","6.6"," 25/91 ","8.7","Q1","6.4","2.3","1.02"," 30/91 ","Q1","Q2","73.1","67.58","0.009","1.893","2.482","Q1",
"KronoScope-Journal for the Study of Time","KRONOSCOPE","1567-715X","1568-5241","HUMANITIES, MULTIDISCIPLINARY","ESCI","40","0.3"," N/A ","0.3","N/A","0.3","<0.1","1.02"," 71/406 ","Q1","N/A","N/A","82.64","0","0.008","0.131","Q3",
"IEEE Transactions on Emerging Topics in Computational Intelligence","IEEE T EM TOP COMP I","2471-285X","2471-285X","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","2,653","5.3"," 43/197 ","5.7","Q1","4.6","0.7","1.01"," 52/198 ","Q2","Q1","78.4","73.99","0.005","1.139","1.504","Q1",
"CLINICAL BIOCHEMISTRY","CLIN BIOCHEM","0009-9120","1873-2933","MEDICAL LABORATORY TECHNOLOGY","SCIE","9,296","2.5"," 15/30 ","3.2","Q2","2.4","0.7","1"," 12/30 ","Q2","Q2","51.7","61.67","0.005","1.059","0.758","Q2",
"Metacritic Journal for Comparative Studies and Theory","METACRITIC J COMP ST","N/A","2457-8827","LITERATURE","ESCI","14","0.1"," N/A ","0.1","N/A","0.1","<0.1","1"," 57/199 ","Q2","N/A","N/A","71.61","0","0.022","0.115","Q3",
"Evolutionary Applications","EVOL APPL","1752-4571","1752-4571","EVOLUTIONARY BIOLOGY","SCIE","6,865","3.5"," 13/54 ","4.2","Q1","3.3","0.5","0.99"," 16/54 ","Q2","Q1","76.9","71.30","0.009","2.007","1.319","Q1",
"Applied Health Economics and Health Policy","APPL HEALTH ECON HEA","1175-5652","1179-1896","ECONOMICS","SSCI","2,044","3.1"," 113/597 ","3","Q1","3","0.5","0.99"," 135/600 ","Q1","Q1","81.2","77.58","0.003","0.701","1.043","Q2",
"Applied Health Economics and Health Policy","APPL HEALTH ECON HEA","1175-5652","1179-1896","HEALTH CARE SCIENCES & SERVICES","SCIE","2,044","3.1"," 44/174 ","3","Q2","3","0.5","0.99"," 45/175 ","Q1","Q2","75.0","74.57","0.003","0.701","1.043","Q2",
"Applied Health Economics and Health Policy","APPL HEALTH ECON HEA","1175-5652","1179-1896","HEALTH POLICY & SERVICES","SSCI","2,044","3.1"," 26/118 ","3","Q2","3","0.5","0.99"," 33/119 ","Q1","Q1","78.4","72.69","0.003","0.701","1.043","Q2",
"Human Genomics","HUM GENOMICS","1473-9542","1479-7364","GENETICS & HEREDITY","SCIE","2,107","3.8"," 49/191 ","4","Q2","3.6","1","0.97"," 50/191 ","Q2","Q2","74.6","74.08","0.003","0.607","1.193","Q2",
"Journal of International Trade Law and Policy","J INT TRADE LAW POLI","1477-0024","2045-4376","LAW","ESCI","97","1"," 124/421 ","0.7","Q2","0.9","0.1","0.97"," 126/421 ","Q2","Q2","70.7","70.19","0","0.017","0.184","Q3",
"Annual Review of Microbiology","ANNU REV MICROBIOL","0066-4227","1545-3251","MICROBIOLOGY","SCIE","10,232","8.5"," 13/161 ","11.4","Q1","8.5","1.3","0.96"," 48/161 ","Q2","Q1","92.2","70.50","0.006","1.205","4.133","Q1",
"SEISMOLOGICAL RESEARCH LETTERS","SEISMOL RES LETT","0895-0695","1938-2057","GEOCHEMISTRY & GEOPHYSICS","SCIE","7,511","2.6"," 35/101 ","3.1","Q2","2.3","1","0.96"," 22/101 ","Q1","Q2","65.8","78.71","0.01","2.263","1.076","Q2",
"CPT-Pharmacometrics & Systems Pharmacology","CPT-PHARMACOMET SYST","2163-8306","2163-8306","PHARMACOLOGY & PHARMACY","SCIE","3,126","3.1"," 126/354 ","3.6","Q2","2.6","0.7","0.95"," 92/354 ","Q2","Q2","64.5","74.15","0.004","0.908","1.044","Q1",
"Odontology","ODONTOLOGY","1618-1247","1618-1255","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","1,825","1.9"," 66/157 ","2.4","Q2","1.9","0.4","0.95"," 55/157 ","Q2","Q2","58.3","65.29","0.002","0.391","0.471","Q2",
"Brodogradnja","BRODOGRADNJA","0007-215X","1845-5859","ENGINEERING, MARINE","SCIE","543","3.9"," 5/25 ","2.4","Q2","2.8","0.7","0.94"," 5/25 ","Q1","Q1","82.0","82.00","0","0.082","0.291","Q2",
"Journal of Atherosclerosis and Thrombosis","J ATHEROSCLER THROMB","1340-3478","1880-3873","PERIPHERAL VASCULAR DISEASE","SCIE","4,770","3"," 28/96 ","3.8","Q2","2.4","1","0.93"," 21/96 ","Q1","Q2","71.4","78.65","0.004","0.912","0.891","Q2",
"MUTATION RESEARCH-REVIEWS IN MUTATION RESEARCH","MUTAT RES-REV MUTAT","1383-5742","1388-2139","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","3,694","6.4"," 21/174 ","6.4","Q1","6.3","0.7","0.92"," 44/174 ","Q1","Q1","88.2","75.00","0.002","0.453","1.581","Q1",
"MUTATION RESEARCH-REVIEWS IN MUTATION RESEARCH","MUTAT RES-REV MUTAT","1383-5742","1388-2139","GENETICS & HEREDITY","SCIE","3,694","6.4"," 21/191 ","6.4","Q1","6.3","0.7","0.92"," 56/191 ","Q1","Q1","89.3","70.94","0.002","0.453","1.581","Q1",
"MUTATION RESEARCH-REVIEWS IN MUTATION RESEARCH","MUTAT RES-REV MUTAT","1383-5742","1388-2139","TOXICOLOGY","SCIE","3,694","6.4"," 7/106 ","6.4","Q1","6.3","0.7","0.92"," 26/106 ","Q1","Q1","93.9","75.94","0.002","0.453","1.581","Q1",
"PRECAMBRIAN RESEARCH","PRECAMBRIAN RES","0301-9268","1872-7433","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","21,846","3.2"," 71/253 ","3.6","Q2","2.5","0.6","0.92"," 64/253 ","Q2","Q2","72.1","74.90","0.013","2.909","1.025","Q1",
"ACTA VETERINARIA SCANDINAVICA","ACTA VET SCAND","0044-605X","1751-0147","VETERINARY SCIENCES","SCIE","2,808","1.9"," 46/167 ","2","Q2","1.8","0.4","0.92"," 39/168 ","Q1","Q2","72.8","77.08","0.001","0.249","0.458","Q2",
"Transplantation and Cellular Therapy","TRANSPL CELL THER","2666-6375","2666-6367","HEMATOLOGY","SCIE","2,652","3.6"," 25/97 ","3.6","Q2","3.2","1.4","0.91"," 24/97 ","Q1","Q2","74.7","75.77","0.007","1.545","1.389","Q1",
"Transplantation and Cellular Therapy","TRANSPL CELL THER","2666-6375","2666-6367","IMMUNOLOGY","SCIE","2,652","3.6"," 86/181 ","3.6","Q3","3.2","1.4","0.91"," 48/181 ","Q1","Q2","52.8","73.76","0.007","1.545","1.389","Q2",
"Transplantation and Cellular Therapy","TRANSPL CELL THER","2666-6375","2666-6367","TRANSPLANTATION","SCIE","2,652","3.6"," 7/31 ","3.6","Q2","3.2","1.4","0.91"," 8/31 ","Q1","Q1","79.0","75.81","0.007","1.545","1.389","Q1",
"Innovation in Aging","INNOV AGING","N/A","2399-5300","GERIATRICS & GERONTOLOGY","SCIE","1,971","4.9"," 13/74 ","6.4","Q1","4.7","0.5","0.9"," 28/74 ","Q2","Q1","83.1","62.84","0.004","0.905","2.056","Q1",
"Innovation in Aging","INNOV AGING","N/A","2399-5300","GERONTOLOGY","SSCI","1,971","4.9"," 2/47 ","6.4","Q1","4.7","0.5","0.9"," 14/48 ","Q2","Q1","96.8","71.88","0.004","0.905","2.056","Q1",
"Journal of Political Marketing","J POLITICAL MARKETIN","1537-7857","1537-7865","POLITICAL SCIENCE","ESCI","513","1.9"," 100/317 ","1.9","Q2","1.7","0.2","0.9"," 114/317 ","Q2","Q2","68.6","64.20","0.001","0.112","0.567","Q3",
"Journal of Bioethical Inquiry","J BIOETHIC INQ","1176-7529","1872-4353","ETHICS","SSCI","1,154","1.8"," 25/77 ","1.8","Q2","1.6","0.8","0.9"," 28/77 ","Q2","Q2","68.2","64.29","0.002","0.396","0.655","Q2",
"Journal of Bioethical Inquiry","J BIOETHIC INQ","1176-7529","1872-4353","MEDICAL ETHICS","SCIE","1,154","1.8"," 9/23 ","1.8","Q3","1.6","0.8","0.9"," 10/23 ","Q2","Q2","63.0","58.70","0.002","0.396","0.655","Q3",
"Journal of Bioethical Inquiry","J BIOETHIC INQ","1176-7529","1872-4353","SOCIAL ISSUES","SSCI","1,154","1.8"," 30/67 ","1.8","Q3","1.6","0.8","0.9"," 21/67 ","Q2","Q2","56.0","69.40","0.002","0.396","0.655","Q3",
