"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"LIVER TRANSPLANTATION","LIVER TRANSPLANT","1527-6465","1527-6473","TRANSPLANTATION","SCIE","10,570","4.7"," 5/31 ","5.1","Q1","4","1.2","1.33"," 5/31 ","Q1","Q1","85.5","85.48","0.011","2.343","1.996","Q1",
"Sports Medicine-Open","SPORTS MED-OPEN","2199-1170","2198-9761","SPORT SCIENCES","SCIE","2,729","4.1"," 11/127 ","5.5","Q1","4","0.9","1.33"," 14/127 ","Q1","Q1","91.7","89.37","0.005","1.152","1.582","Q1",
"European Journal of Pharmacology","EUR J PHARMACOL","0014-2999","1879-0712","PHARMACOLOGY & PHARMACY","SCIE","37,158","4.2"," 75/354 ","4.3","Q1","4.1","0.8","1.32"," 40/354 ","Q1","Q1","79.0","88.84","0.022","4.72","0.794","Q2",
"Energy and AI","ENERGY AI","2666-5468","2666-5468","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","1,931","9.6"," 14/197 ","10.6","Q1","8.7","1.5","1.31"," 37/198 ","Q1","Q1","93.1","81.57","0.003","0.568","1.878","Q1",
"Energy and AI","ENERGY AI","2666-5468","2666-5468","ENERGY & FUELS","ESCI","1,931","9.6"," 22/170 ","10.6","Q1","8.7","1.5","1.31"," 34/173 ","Q1","Q1","87.4","80.64","0.003","0.568","1.878","Q1",
"Artificial Intelligence in Medicine","ARTIF INTELL MED","0933-3657","1873-2860","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","6,764","6.1"," 37/197 ","7.1","Q1","5.7","0.8","1.31"," 37/198 ","Q1","Q1","81.5","81.57","0.008","1.734","1.522","Q1",
"Artificial Intelligence in Medicine","ARTIF INTELL MED","0933-3657","1873-2860","ENGINEERING, BIOMEDICAL","SCIE","6,764","6.1"," 20/122 ","7.1","Q1","5.7","0.8","1.31"," 19/122 ","Q1","Q1","84.0","84.84","0.008","1.734","1.522","Q1",
"Artificial Intelligence in Medicine","ARTIF INTELL MED","0933-3657","1873-2860","MEDICAL INFORMATICS","SCIE","6,764","6.1"," 4/44 ","7.1","Q1","5.7","0.8","1.31"," 7/44 ","Q1","Q1","92.0","85.23","0.008","1.734","1.522","Q1",
"Petroleum Science","PETROL SCI","1672-5107","1995-8226","ENERGY & FUELS","SCIE","5,330","6"," 54/170 ","5.4","Q2","5.4","2.2","1.31"," 34/173 ","Q1","Q2","68.5","80.64","0.005","1.123","0.925","Q2",
"Petroleum Science","PETROL SCI","1672-5107","1995-8226","ENGINEERING, PETROLEUM","SCIE","5,330","6"," 2/23 ","5.4","Q1","5.4","2.2","1.31"," 2/25 ","Q1","Q1","93.5","94.00","0.005","1.123","0.925","Q1",
"Gynecologic Oncology","GYNECOL ONCOL","0090-8258","1095-6859","OBSTETRICS & GYNECOLOGY","SCIE","25,508","4.5"," 10/136 ","4.5","Q1","4.2","0.9","1.31"," 16/136 ","Q1","Q1","93.0","88.60","0.022","4.775","1.387","Q1",
"Gynecologic Oncology","GYNECOL ONCOL","0090-8258","1095-6859","ONCOLOGY","SCIE","25,508","4.5"," 78/322 ","4.5","Q2","4.2","0.9","1.31"," 51/322 ","Q1","Q1","75.9","84.32","0.022","4.775","1.387","Q1",
"JOURNAL DER DEUTSCHEN DERMATOLOGISCHEN GESELLSCHAFT","J DTSCH DERMATOL GES","1610-0379","1610-0387","DERMATOLOGY","SCIE","4,221","5.5"," 9/94 ","5.1","Q1","3.3","0.9","1.29"," 13/94 ","Q1","Q1","91.0","86.70","0.003","0.763","0.985","Q1",
"Energy Nexus","ENERGY NEXUS","2772-4271","2772-4271","ENERGY & FUELS","ESCI","1,345","8"," 35/170 ","8","Q1","7.6","2","1.27"," 38/173 ","Q1","Q1","79.7","78.32","0.001","0.286","1.104","Q2",
"Energy Nexus","ENERGY NEXUS","2772-4271","2772-4271","ENVIRONMENTAL SCIENCES","ESCI","1,345","8"," 34/358 ","8","Q1","7.6","2","1.27"," 52/359 ","Q1","Q1","90.6","85.65","0.001","0.286","1.104","Q1",
"JOURNAL OF CATARACT AND REFRACTIVE SURGERY","J CATARACT REFR SURG","0886-3350","1873-4502","OPHTHALMOLOGY","SCIE","12,825","2.6"," 26/95 ","2.9","Q2","2.3","1.1","1.27"," 16/95 ","Q1","Q2","73.2","83.68","0.009","1.922","0.949","Q1",
"JOURNAL OF CATARACT AND REFRACTIVE SURGERY","J CATARACT REFR SURG","0886-3350","1873-4502","SURGERY","SCIE","12,825","2.6"," 61/290 ","2.9","Q1","2.3","1.1","1.27"," 38/290 ","Q1","Q1","79.1","87.07","0.009","1.922","0.949","Q1",
"Insects","INSECTS","N/A","2075-4450","ENTOMOLOGY","SCIE","13,260","2.7"," 16/109 ","2.9","Q1","2.4","0.7","1.26"," 13/109 ","Q1","Q1","85.8","88.53","0.02","4.297","0.623","Q1",
"AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY","AM J RESP CELL MOL","1044-1549","1535-4989","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","13,200","5.9"," 52/313 ","6.2","Q1","5.6","1.7","1.25"," 46/313 ","Q1","Q1","83.5","85.46","0.009","1.936","1.858","Q1",
"AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY","AM J RESP CELL MOL","1044-1549","1535-4989","CELL BIOLOGY","SCIE","13,200","5.9"," 54/205 ","6.2","Q1","5.6","1.7","1.25"," 39/205 ","Q1","Q2","73.9","81.22","0.009","1.936","1.858","Q1",
"AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY","AM J RESP CELL MOL","1044-1549","1535-4989","RESPIRATORY SYSTEM","SCIE","13,200","5.9"," 14/100 ","6.2","Q1","5.6","1.7","1.25"," 19/101 ","Q1","Q1","86.5","81.68","0.009","1.936","1.858","Q1",
"OBESITY SURGERY","OBES SURG","0960-8923","1708-0428","SURGERY","SCIE","17,103","2.9"," 49/290 ","3","Q1","2.1","0.6","1.24"," 42/290 ","Q1","Q1","83.3","85.69","0.018","3.998","0.79","Q2",
"Nursing Philosophy","NURS PHILOS","1466-7681","1466-769X","NURSING","SCIE, SSCI","836","2.6"," 27/191 ","2.3","Q2","2.1","0.8","1.24"," 23/191 ","Q1","Q1","86.1","88.22","0.001","0.156","0.508","Q2",
"Biocybernetics and Biomedical Engineering","BIOCYBERN BIOMED ENG","0208-5216","0208-5216","ENGINEERING, BIOMEDICAL","SCIE","3,142","5.3"," 24/122 ","5.6","Q1","5.1","1.2","1.22"," 23/122 ","Q1","Q1","80.7","81.56","0.004","0.8","0.932","Q2",
"EPIDEMIOLOGY","EPIDEMIOLOGY","1044-3983","1531-5487","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","14,873","4.7"," 40/403 ","4.9","Q1","4.4","1.2","1.2"," 57/403 ","Q1","Q1","90.2","85.98","0.011","2.377","2.449","Q1",
"Biogeosciences","BIOGEOSCIENCES","1726-4170","1726-4189","ECOLOGY","SCIE","22,807","3.9"," 39/195 ","4.5","Q1","3.6","0.8","1.2"," 32/195 ","Q1","Q1","80.3","83.85","0.022","4.728","1.565","Q1",
"Biogeosciences","BIOGEOSCIENCES","1726-4170","1726-4189","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","22,807","3.9"," 45/253 ","4.5","Q1","3.6","0.8","1.2"," 35/253 ","Q1","Q1","82.4","86.36","0.022","4.728","1.565","Q1",
"COMPUTER COMMUNICATIONS","COMPUT COMMUN","0140-3664","1873-703X","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","9,765","4.5"," 51/249 ","4.2","Q2","4.3","0.6","1.19"," 54/251 ","Q1","Q1","79.7","78.69","0.012","2.609","0.82","Q2",
"COMPUTER COMMUNICATIONS","COMPUT COMMUN","0140-3664","1873-703X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","9,765","4.5"," 80/352 ","4.2","Q2","4.3","0.6","1.19"," 68/354 ","Q1","Q1","77.4","80.93","0.012","2.609","0.82","Q2",
"COMPUTER COMMUNICATIONS","COMPUT COMMUN","0140-3664","1873-703X","TELECOMMUNICATIONS","SCIE","9,765","4.5"," 28/119 ","4.2","Q2","4.3","0.6","1.19"," 28/119 ","Q1","Q1","76.9","76.89","0.012","2.609","0.82","Q2",
"Insights into Imaging","INSIGHTS IMAGING","1869-4101","1869-4101","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","6,165","4.1"," 30/204 ","5.9","Q1","4","0.9","1.18"," 30/204 ","Q1","Q1","85.5","85.54","0.009","1.925","1.478","Q1",
"International Journal of Implant Dentistry","INT J IMPLANT DENT","N/A","2198-4034","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","1,631","3.1"," 23/157 ","3.5","Q1","2.8","0.7","1.18"," 30/157 ","Q1","Q1","85.7","81.21","0.002","0.467","0.741","Q1",
"PROGRESS IN NEUROBIOLOGY","PROG NEUROBIOL","0301-0082","1873-5118","NEUROSCIENCES","SCIE","14,042","6.7"," 27/310 ","8.7","Q1","6.7","0.7","1.17"," 73/310 ","Q1","Q1","91.5","76.61","0.009","2.07","2.714","Q1",
"Sensors and Actuators Reports","SENSOR ACTUATOR REP","2666-0539","2666-0539","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","ESCI","896","6.5"," 19/174 ","6.5","Q1","6.5","1.7","1.17"," 21/174 ","Q1","Q1","89.4","88.22","0.001","0.229","0.996","Q1",
"Sensors and Actuators Reports","SENSOR ACTUATOR REP","2666-0539","2666-0539","CHEMISTRY, ANALYTICAL","ESCI","896","6.5"," 7/106 ","6.5","Q1","6.5","1.7","1.17"," 16/106 ","Q1","Q1","93.9","85.38","0.001","0.229","0.996","Q1",
"Sensors and Actuators Reports","SENSOR ACTUATOR REP","2666-0539","2666-0539","ELECTROCHEMISTRY","ESCI","896","6.5"," 10/45 ","6.5","Q1","6.5","1.7","1.17"," 7/45 ","Q1","Q1","78.9","85.56","0.001","0.229","0.996","Q1",
"Sensors and Actuators Reports","SENSOR ACTUATOR REP","2666-0539","2666-0539","INSTRUMENTS & INSTRUMENTATION","ESCI","896","6.5"," 5/76 ","6.5","Q1","6.5","1.7","1.17"," 10/76 ","Q1","Q1","94.1","87.50","0.001","0.229","0.996","Q1",
"Sensors and Actuators Reports","SENSOR ACTUATOR REP","2666-0539","2666-0539","NANOSCIENCE & NANOTECHNOLOGY","ESCI","896","6.5"," 36/140 ","6.5","Q2","6.5","1.7","1.17"," 36/140 ","Q1","Q2","74.6","74.64","0.001","0.229","0.996","Q2",
"PLANT AND SOIL","PLANT SOIL","0032-079X","1573-5036","AGRONOMY","SCIE","43,060","3.9"," 15/125 ","4.6","Q1","3.5","0.7","1.17"," 12/125 ","Q1","Q1","88.4","90.80","0.017","3.751","0.902","Q1",
"PLANT AND SOIL","PLANT SOIL","0032-079X","1573-5036","PLANT SCIENCES","SCIE","43,060","3.9"," 48/265 ","4.6","Q1","3.5","0.7","1.17"," 34/265 ","Q1","Q1","82.1","87.36","0.017","3.751","0.902","Q1",
"PLANT AND SOIL","PLANT SOIL","0032-079X","1573-5036","SOIL SCIENCE","SCIE","43,060","3.9"," 14/49 ","4.6","Q2","3.5","0.7","1.17"," 10/49 ","Q1","Q2","72.4","80.61","0.017","3.751","0.902","Q2",
"JOURNAL OF FLUENCY DISORDERS","J FLUENCY DISORD","0094-730X","1873-801X","AUDIOLOGY & SPEECH-LANGUAGE PATHOLOGY","SCIE","1,689","2.1"," 8/35 ","2.7","Q1","1.6","0.2","1.17"," 7/35 ","Q1","Q1","78.6","81.43","0.001","0.126","0.562","Q2",
"JOURNAL OF FLUENCY DISORDERS","J FLUENCY DISORD","0094-730X","1873-801X","EDUCATION, SPECIAL","SSCI","1,689","2.1"," 9/62 ","2.7","Q1","1.6","0.2","1.17"," 24/62 ","Q1","Q1","86.3","62.10","0.001","0.126","0.562","Q3",
"JOURNAL OF FLUENCY DISORDERS","J FLUENCY DISORD","0094-730X","1873-801X","LINGUISTICS","SSCI","1,689","2.1"," 40/297 ","2.7","Q1","1.6","0.2","1.17"," 72/297 ","Q1","Q1","86.7","75.93","0.001","0.126","0.562","Q2",
"JOURNAL OF FLUENCY DISORDERS","J FLUENCY DISORD","0094-730X","1873-801X","REHABILITATION","SCIE, SSCI","1,689","2.1"," 40/169 ","2.7","Q1","1.6","0.2","1.17"," 30/169 ","Q1","Q1","76.6","82.54","0.001","0.126","0.562","Q2",
"International Journal for Parasitology-Drugs and Drug Resistance","INT J PARASITOL-DRUG","2211-3207","2211-3207","PARASITOLOGY","SCIE","1,672","4.1"," 6/45 ","3.7","Q1","3.9","0.8","1.15"," 7/45 ","Q1","Q1","87.8","85.56","0.002","0.467","0.977","Q1",
"International Journal for Parasitology-Drugs and Drug Resistance","INT J PARASITOL-DRUG","2211-3207","2211-3207","PHARMACOLOGY & PHARMACY","SCIE","1,672","4.1"," 78/354 ","3.7","Q2","3.9","0.8","1.15"," 61/354 ","Q1","Q1","78.1","82.91","0.002","0.467","0.977","Q1",
"International Journal of Innovation Studies","INT J INNOV STUD","2096-2487","2589-2975","MANAGEMENT","ESCI","400","4.2"," 111/401 ","N/A","N/A","3.5","2.3","1.14"," 101/402 ","Q2","Q2","72.4","75.00","0","0.087","N/A","N/A",
"BMC Complementary Medicine and Therapies","BMC COMPLEMENT MED","N/A","2662-7671","INTEGRATIVE & COMPLEMENTARY MEDICINE","SCIE","3,887","3.3"," 9/43 ","3.6","Q1","3.1","0.6","1.14"," 8/43 ","Q1","Q1","80.2","82.56","0.005","1.037","0.576","Q2",
"CELL BIOLOGY AND TOXICOLOGY","CELL BIOL TOXICOL","0742-2091","1573-6822","CELL BIOLOGY","SCIE","3,242","5.3"," 59/205 ","5.3","Q2","5.2","0.6","1.13"," 48/205 ","Q1","Q2","71.5","76.83","0.003","0.682","1.098","Q2",
"CELL BIOLOGY AND TOXICOLOGY","CELL BIOL TOXICOL","0742-2091","1573-6822","TOXICOLOGY","SCIE","3,242","5.3"," 13/106 ","5.3","Q1","5.2","0.6","1.13"," 15/106 ","Q1","Q1","88.2","86.32","0.003","0.682","1.098","Q1",
"Journal of the American College of Radiology","J AM COLL RADIOL","1546-1440","1558-349X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","7,260","4"," 31/204 ","4.6","Q1","3.5","1.8","1.13"," 33/204 ","Q1","Q1","85.0","84.07","0.011","2.436","1.527","Q1",
"IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS II-EXPRESS BRIEFS","IEEE T CIRCUITS-II","1549-7747","1558-3791","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","17,900","4"," 100/352 ","3.7","Q2","3.4","1.4","1.12"," 80/354 ","Q1","Q2","71.7","77.54","0.026","5.616","0.944","Q2",
"Contemporary Italian Politics","CONTEMP ITAL POLIT","2324-8823","2324-8831","POLITICAL SCIENCE","ESCI","237","2.2"," 82/317 ","N/A","N/A","1.8","0.8","1.12"," 86/317 ","Q2","Q2","74.3","73.03","0.001","0.133","N/A","N/A",
"Advanced Intelligent Systems","ADV INTELL SYST-GER","N/A","2640-4567","AUTOMATION & CONTROL SYSTEMS","SCIE","5,670","6.8"," 9/84 ","7.7","Q1","6.2","1.2","1.11"," 19/84 ","Q1","Q1","89.9","77.98","0.01","2.13","1.729","Q1",
"Advanced Intelligent Systems","ADV INTELL SYST-GER","N/A","2640-4567","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","5,670","6.8"," 30/197 ","7.7","Q1","6.2","1.2","1.11"," 48/198 ","Q1","Q1","85.0","76.01","0.01","2.13","1.729","Q1",
"Advanced Intelligent Systems","ADV INTELL SYST-GER","N/A","2640-4567","ROBOTICS","SCIE","5,670","6.8"," 7/46 ","7.7","Q1","6.2","1.2","1.11"," 12/46 ","Q1","Q1","85.9","75.00","0.01","2.13","1.729","Q1",
"ASTROPHYSICAL JOURNAL","ASTROPHYS J","0004-637X","1538-4357","ASTRONOMY & ASTROPHYSICS","SCIE","289,640","4.8"," 15/84 ","4.9","Q1","3.5","1.5","1.1"," 18/84 ","Q1","Q1","82.7","79.17","0.213","46.427","1.663","Q1",
"European Radiology Experimental","EUR RADIOL EXP","N/A","2509-9280","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","1,317","3.7"," 35/204 ","5.1","Q1","3.6","0.6","1.1"," 35/204 ","Q1","Q1","83.1","83.09","0.002","0.524","1.214","Q1",
"CLINICS IN CHEST MEDICINE","CLIN CHEST MED","0272-5231","1557-8216","RESPIRATORY SYSTEM","SCIE","3,773","2.8"," 40/100 ","4.3","Q1","2.8","0.5","1.09"," 22/101 ","Q1","Q2","60.5","78.71","0.004","0.778","1.343","Q1",
"ACM Transactions on Intelligent Systems and Technology","ACM T INTEL SYST TEC","2157-6904","2157-6912","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","5,686","7.2"," 27/197 ","8.5","Q1","6.9","1.1","1.08"," 49/198 ","Q1","Q1","86.5","75.51","0.007","1.575","2.288","Q1",
"ACM Transactions on Intelligent Systems and Technology","ACM T INTEL SYST TEC","2157-6904","2157-6912","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","5,686","7.2"," 18/249 ","8.5","Q1","6.9","1.1","1.08"," 66/251 ","Q1","Q1","93.0","73.90","0.007","1.575","2.288","Q1",
"Chinese Journal of Natural Medicines","CHIN J NAT MEDICINES","2095-6975","1875-5364","INTEGRATIVE & COMPLEMENTARY MEDICINE","SCIE","3,550","4"," 8/43 ","3.7","Q1","3.7","0.8","1.08"," 9/43 ","Q1","Q1","82.6","80.23","0.002","0.506","0.572","Q2",
"Chinese Journal of Natural Medicines","CHIN J NAT MEDICINES","2095-6975","1875-5364","PHARMACOLOGY & PHARMACY","SCIE","3,550","4"," 82/354 ","3.7","Q2","3.7","0.8","1.08"," 71/354 ","Q1","Q1","77.0","80.08","0.002","0.506","0.572","Q3",
"OPTICS LETTERS","OPT LETT","0146-9592","1539-4794","OPTICS","SCIE","70,714","3.1"," 37/119 ","3.1","Q2","2.8","0.7","1.08"," 29/120 ","Q1","Q2","69.3","76.25","0.048","10.455","0.732","Q2",
"ENVIRONMENTAL TOXICOLOGY","ENVIRON TOXICOL","1520-4081","1522-7278","ENVIRONMENTAL SCIENCES","SCIE","7,444","4.4"," 104/358 ","4.2","Q2","3.6","0.6","1.07"," 72/359 ","Q1","Q2","71.1","80.08","0.005","1.042","0.626","Q2",
"ENVIRONMENTAL TOXICOLOGY","ENVIRON TOXICOL","1520-4081","1522-7278","TOXICOLOGY","SCIE","7,444","4.4"," 18/106 ","4.2","Q1","3.6","0.6","1.07"," 17/106 ","Q1","Q1","83.5","84.43","0.005","1.042","0.626","Q2",
"ENVIRONMENTAL TOXICOLOGY","ENVIRON TOXICOL","1520-4081","1522-7278","WATER RESOURCES","SCIE","7,444","4.4"," 23/127 ","4.2","Q1","3.6","0.6","1.07"," 20/127 ","Q1","Q1","82.3","84.65","0.005","1.042","0.626","Q2",
"Journal of Research in Nursing","J RES NURS","1744-9871","1744-988X","NURSING","ESCI","1,603","1.6"," 88/191 ","3.6","Q1","1.4","0.4","1.07"," 38/191 ","Q1","Q2","54.2","80.37","0.002","0.397","0.85","Q1",
"MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY","MON NOT R ASTRON SOC","0035-8711","1365-2966","ASTRONOMY & ASTROPHYSICS","SCIE","228,046","4.7"," 16/84 ","4.7","Q1","2.6","1.8","1.06"," 19/84 ","Q1","Q1","81.5","77.98","0.219","47.825","1.339","Q1",
"Veterinary and Comparative Oncology","VET COMP ONCOL","1476-5810","1476-5829","VETERINARY SCIENCES","SCIE","2,113","2.3"," 28/167 ","2.3","Q1","2","0.3","1.06"," 27/168 ","Q1","Q1","83.5","84.23","0.002","0.344","0.442","Q2",
"Experimental and Computational Multiphase Flow","EXP COMPUT MULTI FLO","2661-8869","2661-8877","MECHANICS","ESCI","472","4.2"," 27/170 ","3.5","Q1","4.1","3.2","1.05"," 32/170 ","Q1","Q1","84.4","81.47","0.001","0.144","0.737","Q2",
"Experimental and Computational Multiphase Flow","EXP COMPUT MULTI FLO","2661-8869","2661-8877","THERMODYNAMICS","ESCI","472","4.2"," 17/76 ","3.5","Q1","4.1","3.2","1.05"," 14/76 ","Q1","Q1","78.3","82.24","0.001","0.144","0.737","Q1",
"Evolution Letters","EVOL LETT","N/A","2056-3744","EVOLUTIONARY BIOLOGY","SCIE","1,183","3.4"," 14/54 ","4.8","Q1","3.2","0.9","1.05"," 14/54 ","Q2","Q2","75.0","75.00","0.004","0.843","2.194","Q1",
"EUROPEAN JOURNAL OF CARDIO-THORACIC SURGERY","EUR J CARDIO-THORAC","1010-7940","1873-734X","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","17,568","3.1"," 67/220 ","3.5","Q2","2.9","1.2","1.05"," 49/220 ","Q1","Q2","69.8","77.95","0.016","3.432","1.203","Q2",
"EUROPEAN JOURNAL OF CARDIO-THORACIC SURGERY","EUR J CARDIO-THORAC","1010-7940","1873-734X","RESPIRATORY SYSTEM","SCIE","17,568","3.1"," 35/100 ","3.5","Q2","2.9","1.2","1.05"," 24/101 ","Q1","Q2","65.5","76.73","0.016","3.432","1.203","Q2",
"EUROPEAN JOURNAL OF CARDIO-THORACIC SURGERY","EUR J CARDIO-THORAC","1010-7940","1873-734X","SURGERY","SCIE","17,568","3.1"," 46/290 ","3.5","Q1","2.9","1.2","1.05"," 62/290 ","Q1","Q1","84.3","78.79","0.016","3.432","1.203","Q1",
"CRETACEOUS RESEARCH","CRETACEOUS RES","0195-6671","1095-998X","GEOLOGY","SCIE","6,459","1.9"," 11/60 ","1.8","Q1","1.4","0.5","1.05"," 8/60 ","Q1","Q1","82.5","87.50","0.005","1.085","0.427","Q2",
"CRETACEOUS RESEARCH","CRETACEOUS RES","0195-6671","1095-998X","PALEONTOLOGY","SCIE","6,459","1.9"," 12/56 ","1.8","Q2","1.4","0.5","1.05"," 8/56 ","Q1","Q1","79.5","86.61","0.005","1.085","0.427","Q3",
"International Journal of Technology in Education","INT J TECHNOL EDUC","N/A","2689-2758","EDUCATION & EDUCATIONAL RESEARCH","ESCI","205","1.9"," 212/756 ","N/A","N/A","1.7","0.2","1.04"," 216/756 ","Q2","Q2","72.0","71.49","0","0.053","N/A","N/A",
"Middle East Law and Governance","MIDDLE EAST LAW GOV","1876-3367","1876-3375","LAW","ESCI","207","0.8"," 154/421 ","1","Q2","0.8","0.3","1.04"," 118/421 ","Q2","Q2","63.5","72.09","0","0.064","0.5","Q2",
"Public Relations Inquiry","PUBLIC RELAT INQ","2046-147X","2046-1488","COMMUNICATION","ESCI","522","2.7"," 41/227 ","3.1","Q1","2.6","1.8","1.03"," 60/227 ","Q2","Q1","82.2","73.79","0","0.109","0.74","Q2",
"BIOMASS & BIOENERGY","BIOMASS BIOENERG","0961-9534","1873-2909","AGRICULTURAL ENGINEERING","SCIE","21,023","5.8"," 3/20 ","5.2","Q1","5.6","1.1","1.02"," 5/20 ","Q1","Q1","87.5","77.50","0.011","2.364","0.833","Q1",
"BIOMASS & BIOENERGY","BIOMASS BIOENERG","0961-9534","1873-2909","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","21,023","5.8"," 24/174 ","5.2","Q1","5.6","1.1","1.02"," 36/174 ","Q1","Q1","86.5","79.60","0.011","2.364","0.833","Q2",
"BIOMASS & BIOENERGY","BIOMASS BIOENERG","0961-9534","1873-2909","ENERGY & FUELS","SCIE","21,023","5.8"," 58/170 ","5.2","Q2","5.6","1.1","1.02"," 58/173 ","Q1","Q2","66.2","66.76","0.011","2.364","0.833","Q2",
"CardioRenal Medicine","CARDIORENAL MED","1664-3828","1664-5502","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","789","2.4"," 97/220 ","2.3","Q2","2.2","0.4","1.02"," 50/220 ","Q1","Q2","56.1","77.50","0.001","0.184","0.589","Q3",
"CardioRenal Medicine","CARDIORENAL MED","1664-3828","1664-5502","UROLOGY & NEPHROLOGY","SCIE","789","2.4"," 46/126 ","2.3","Q2","2.2","0.4","1.02"," 26/126 ","Q1","Q2","63.9","79.76","0.001","0.184","0.589","Q3",
"SAFETY SCIENCE","SAFETY SCI","0925-7535","1879-1042","ENGINEERING, INDUSTRIAL","SCIE","20,058","4.7"," 15/69 ","5.3","Q1","4.2","0.8","1"," 15/69 ","Q1","Q1","79.0","78.99","0.017","3.646","0.981","Q1",
"SAFETY SCIENCE","SAFETY SCI","0925-7535","1879-1042","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","20,058","4.7"," 21/106 ","5.3","Q1","4.2","0.8","1"," 21/106 ","Q1","Q1","80.7","80.66","0.017","3.646","0.981","Q2",
"Archives of Civil and Mechanical Engineering","ARCH CIV MECH ENG","1644-9665","2083-3318","ENGINEERING, CIVIL","SCIE","5,317","4.4"," 24/181 ","4.2","Q1","4.1","1.5","1"," 34/181 ","Q1","Q1","87.0","81.49","0.005","1.014","0.675","Q1",
"Archives of Civil and Mechanical Engineering","ARCH CIV MECH ENG","1644-9665","2083-3318","ENGINEERING, MECHANICAL","SCIE","5,317","4.4"," 33/180 ","4.2","Q1","4.1","1.5","1"," 32/180 ","Q1","Q1","81.9","82.50","0.005","1.014","0.675","Q2",
"Archives of Civil and Mechanical Engineering","ARCH CIV MECH ENG","1644-9665","2083-3318","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","5,317","4.4"," 145/438 ","4.2","Q2","4.1","1.5","1"," 112/438 ","Q1","Q2","67.0","74.54","0.005","1.014","0.675","Q2",
"Schizophrenia Research","SCHIZOPHR RES","0920-9964","1573-2509","PSYCHIATRY","SCIE, SSCI","21,508","3.6"," 66/276 ","4","Q2","3.1","1.2","1"," 74/276 ","Q2","Q1","76.3","73.37","0.019","4.117","1.279","Q2",
"Forests","FORESTS","N/A","1999-4907","FORESTRY","SCIE","24,356","2.4"," 21/89 ","2.7","Q1","2","0.6","1"," 13/89 ","Q1","Q1","77.0","85.96","0.028","6.045","0.464","Q2",
"Inland Waters","INLAND WATERS","2044-2041","2044-205X","LIMNOLOGY","SCIE","1,177","2.7"," 4/22 ","2.6","Q2","2.6","0.4","0.99"," 4/22 ","Q1","Q1","84.1","84.09","0.001","0.249","0.648","Q1",
"Inland Waters","INLAND WATERS","2044-2041","2044-205X","MARINE & FRESHWATER BIOLOGY","SCIE","1,177","2.7"," 18/119 ","2.6","Q1","2.6","0.4","0.99"," 13/119 ","Q1","Q1","85.3","89.50","0.001","0.249","0.648","Q1",
"MOLECULAR NUTRITION & FOOD RESEARCH","MOL NUTR FOOD RES","1613-4125","1613-4133","FOOD SCIENCE & TECHNOLOGY","SCIE","16,655","4.5"," 42/173 ","5.6","Q1","4.3","0.7","0.98"," 42/173 ","Q1","Q1","76.0","76.01","0.009","2.004","1.002","Q1",
"DYES AND PIGMENTS","DYES PIGMENTS","0143-7208","1873-3743","CHEMISTRY, APPLIED","SCIE","26,588","4.1"," 20/74 ","3.7","Q2","3.6","1","0.98"," 11/74 ","Q1","Q2","73.6","85.81","0.019","4.042","0.505","Q2",
