"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"ADDICTION","ADDICTION","0965-2140","1360-0443","SUBSTANCE ABUSE","SCIE, SSCI","20,047","5.2","Q1","1.36"," 2/55 ","5.9","Q1","4.9","1.2"," 5/55 ","Q1","91.82","0.021","4.644","2.251","97.3","Q1",
"JOURNAL OF NANOBIOTECHNOLOGY","J NANOBIOTECHNOL","N/A","1477-3155","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","19,684","10.6","Q1","1.71"," 7/174 ","11.4","Q1","10.3","1.8"," 11/174 ","Q1","93.97","0.02","4.456","1.807","96.3","Q1",
"JOURNAL OF NANOBIOTECHNOLOGY","J NANOBIOTECHNOL","N/A","1477-3155","NANOSCIENCE & NANOTECHNOLOGY","SCIE","19,684","10.6","Q1","1.71"," 21/140 ","11.4","Q1","10.3","1.8"," 17/140 ","Q1","88.21","0.02","4.456","1.807","85.4","Q1",
"MOLECULAR CANCER THERAPEUTICS","MOL CANCER THER","1535-7163","1538-8514","ONCOLOGY","SCIE","18,993","5.3","Q1","1.23"," 61/322 ","5.4","Q1","5.3","1.2"," 58/322 ","Q1","82.14","0.016","3.426","1.727","81.2","Q1",
"PLANT BIOTECHNOLOGY JOURNAL","PLANT BIOTECHNOL J","1467-7644","1467-7652","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","18,272","10.1","Q1","2.34"," 8/174 ","11.6","Q1","9.8","1.6"," 7/174 ","Q1","96.26","0.019","4.151","2.454","95.7","Q1",
"PLANT BIOTECHNOLOGY JOURNAL","PLANT BIOTECHNOL J","1467-7644","1467-7652","PLANT SCIENCES","SCIE","18,272","10.1","Q1","2.34"," 6/265 ","11.6","Q1","9.8","1.6"," 4/265 ","Q1","98.68","0.019","4.151","2.454","97.9","Q1",
"EXPERIMENTAL BRAIN RESEARCH","EXP BRAIN RES","0014-4819","1432-1106","NEUROSCIENCES","SCIE","18,038","1.7","Q4","0.45"," 251/310 ","1.8","Q4","1.6","0.4"," 258/310 ","Q4","16.94","0.006","1.361","0.543","19.2","Q4",
"MODERN PATHOLOGY","MODERN PATHOL","0893-3952","1530-0285","PATHOLOGY","SCIE","17,776","7.1","Q1","2.53"," 5/88 ","6.8","Q1","6.7","1.3"," 4/88 ","Q1","96.02","0.018","4.035","2.193","94.9","Q1",
"AMERICAN HEART JOURNAL","AM HEART J","0002-8703","1097-6744","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","17,529","3.7","Q1","1.14"," 53/220 ","3.6","Q2","3.6","0.8"," 46/220 ","Q1","79.32","0.015","3.357","1.859","76.1","Q1",
"Optica","OPTICA","2334-2536","2334-2536","OPTICS","SCIE","17,466","8.4","Q1","2.76"," 9/119 ","9.7","Q1","8.1","1.4"," 8/120 ","Q1","93.75","0.033","7.159","3.519","92.9","Q1",
"PHYTOPATHOLOGY","PHYTOPATHOLOGY","0031-949X","1943-7684","PLANT SCIENCES","SCIE","17,396","2.6","Q2","0.86"," 87/265 ","3.3","Q2","2.5","1.2"," 68/265 ","Q2","74.53","0.006","1.387","0.683","67.4","Q2",
"Implementation Science","IMPLEMENT SCI","1748-5908","1748-5908","HEALTH CARE SCIENCES & SERVICES","SCIE","17,139","8.8","Q1","2.52"," 4/174 ","9.2","Q1","8.2","0.6"," 6/175 ","Q1","96.86","0.014","3.029","3.234","98.0","Q1",
"Implementation Science","IMPLEMENT SCI","1748-5908","1748-5908","HEALTH POLICY & SERVICES","SSCI","17,139","8.8","Q1","2.52"," 2/118 ","9.2","Q1","8.2","0.6"," 2/119 ","Q1","98.74","0.014","3.029","3.234","98.7","Q1",
"JACC-Cardiovascular Imaging","JACC-CARDIOVASC IMAG","1936-878X","1876-7591","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","16,404","12.8","Q1","3.43"," 8/220 ","13.4","Q1","12.1","6.5"," 8/220 ","Q1","96.59","0.03","6.586","5.194","96.6","Q1",
"JACC-Cardiovascular Imaging","JACC-CARDIOVASC IMAG","1936-878X","1876-7591","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","16,404","12.8","Q1","3.43"," 1/204 ","13.4","Q1","12.1","6.5"," 2/204 ","Q1","99.26","0.03","6.586","5.194","99.8","Q1",
"ADDICTIVE BEHAVIORS","ADDICT BEHAV","0306-4603","1873-6327","PSYCHOLOGY, CLINICAL","SSCI","16,298","3.7","Q1","1.34"," 25/180 ","3.8","Q1","3.4","0.7"," 19/180 ","Q1","89.72","0.019","4.134","1.174","86.4","Q1",
"ADDICTIVE BEHAVIORS","ADDICT BEHAV","0306-4603","1873-6327","SUBSTANCE ABUSE","SCIE, SSCI","16,298","3.7","Q1","1.34"," 10/55 ","3.8","Q1","3.4","0.7"," 7/55 ","Q1","88.18","0.019","4.134","1.174","82.7","Q2",
"Acta Pharmaceutica Sinica B","ACTA PHARM SIN B","2211-3835","2211-3843","PHARMACOLOGY & PHARMACY","SCIE","16,222","14.7","Q1","3.61"," 5/354 ","14.1","Q1","13.9","2.9"," 2/354 ","Q1","99.58","0.019","4.164","2.549","98.7","Q1",
"TOXICOLOGICAL SCIENCES","TOXICOL SCI","1096-6080","1096-0929","TOXICOLOGY","SCIE","16,088","3.4","Q2","1.01"," 35/106 ","3.9","Q2","3.2","1"," 22/106 ","Q1","79.72","0.008","1.646","0.883","67.5","Q1",
"EUROPACE","EUROPACE","1099-5129","1532-2092","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","15,769","7.9","Q1","1.82"," 19/220 ","6.3","Q1","5.9","2.4"," 25/220 ","Q1","88.86","0.022","4.789","2.023","91.6","Q1",
"Journal of Allergy and Clinical Immunology-In Practice","J ALLER CL IMM-PRACT","2213-2198","2213-2201","ALLERGY","SCIE","15,521","8.2","Q1","1.38"," 4/39 ","8.3","Q1","7.1","2.2"," 4/39 ","Q1","91.03","0.028","6.026","2.352","91.0","Q1",
"Journal of Allergy and Clinical Immunology-In Practice","J ALLER CL IMM-PRACT","2213-2198","2213-2201","IMMUNOLOGY","SCIE","15,521","8.2","Q1","1.38"," 18/181 ","8.3","Q1","7.1","2.2"," 25/181 ","Q1","86.46","0.028","6.026","2.352","90.3","Q1",
"DEVELOPMENTAL MEDICINE AND CHILD NEUROLOGY","DEV MED CHILD NEUROL","0012-1622","1469-8749","CLINICAL NEUROLOGY","SCIE","15,327","3.8","Q1","1.24"," 59/277 ","4.7","Q1","3.3","1.3"," 51/278 ","Q1","81.83","0.011","2.392","1.461","78.9","Q1",
"DEVELOPMENTAL MEDICINE AND CHILD NEUROLOGY","DEV MED CHILD NEUROL","0012-1622","1469-8749","PEDIATRICS","SCIE","15,327","3.8","Q1","1.24"," 17/186 ","4.7","Q1","3.3","1.3"," 22/186 ","Q1","88.44","0.011","2.392","1.461","91.1","Q1",
"NUCLEAR PHYSICS A","NUCL PHYS A","0375-9474","1873-1554","PHYSICS, NUCLEAR","SCIE","15,289","1.7","Q2","0.69"," 11/22 ","1.4","Q3","1.6","0.5"," 11/22 ","Q2","52.27","0.004","0.855","0.415","52.3","Q3",
"AAPG BULLETIN","AAPG BULL","0149-1423","1558-9153","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","14,916","2.7","Q2","0.84"," 92/253 ","3.4","Q2","2.5","0.8"," 80/253 ","Q2","68.58","0.004","0.816","0.915","63.8","Q2",
"JOURNAL OF NEURO-ONCOLOGY","J NEURO-ONCOL","0167-594X","1573-7373","CLINICAL NEUROLOGY","SCIE","14,904","3.2","Q2","0.84"," 80/277 ","3.7","Q2","3","0.8"," 101/278 ","Q2","63.85","0.014","3.003","1.13","71.3","Q2",
"JOURNAL OF NEURO-ONCOLOGY","J NEURO-ONCOL","0167-594X","1573-7373","ONCOLOGY","SCIE","14,904","3.2","Q2","0.84"," 129/322 ","3.7","Q2","3","0.8"," 102/322 ","Q2","68.48","0.014","3.003","1.13","60.1","Q2",
"IEEE TRANSACTIONS ON APPLIED SUPERCONDUCTIVITY","IEEE T APPL SUPERCON","1051-8223","1558-2515","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","14,407","1.7","Q3","0.37"," 227/352 ","1.5","Q3","1.1","0.5"," 242/354 ","Q3","31.78","0.01","2.178","0.313","35.7","Q3",
"IEEE TRANSACTIONS ON APPLIED SUPERCONDUCTIVITY","IEEE T APPL SUPERCON","1051-8223","1558-2515","PHYSICS, APPLIED","SCIE","14,407","1.7","Q3","0.37"," 125/179 ","1.5","Q3","1.1","0.5"," 125/179 ","Q3","30.45","0.01","2.178","0.313","30.4","Q3",
"PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS","PROTEINS","0887-3585","1097-0134","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","14,309","3.2","Q2","0.69"," 155/313 ","2.8","Q3","3","0.8"," 145/313 ","Q2","53.83","0.006","1.377","0.974","50.6","Q2",
"PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS","PROTEINS","0887-3585","1097-0134","BIOPHYSICS","SCIE","14,309","3.2","Q2","0.69"," 21/77 ","2.8","Q2","3","0.8"," 31/77 ","Q2","60.39","0.006","1.377","0.974","73.4","Q2",
"JOURNAL OF DENTISTRY","J DENT","0300-5712","1879-176X","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","14,129","4.8","Q1","1.98"," 7/157 ","5","Q1","4","1"," 5/157 ","Q1","97.13","0.009","1.872","0.985","95.9","Q1",
"ACS Macro Letters","ACS MACRO LETT","N/A","2161-1653","POLYMER SCIENCE","SCIE","13,658","5.1","Q1","1.34"," 12/94 ","5.7","Q1","4.9","1.3"," 6/94 ","Q1","94.15","0.014","3.041","1.321","87.8","Q1",
"EUROPEAN ARCHIVES OF OTO-RHINO-LARYNGOLOGY","EUR ARCH OTO-RHINO-L","0937-4477","1434-4726","OTORHINOLARYNGOLOGY","SCIE","13,535","1.9","Q2","1.23"," 19/65 ","2.2","Q2","1.8","0.4"," 12/65 ","Q1","82.31","0.013","2.769","0.567","71.5","Q2",
"ACS Applied Polymer Materials","ACS APPL POLYM MATER","2637-6105","2637-6105","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","13,475","4.4","Q2","0.9"," 145/438 ","4.7","Q2","4.2","0.9"," 126/438 ","Q1","71.35","0.018","3.915","0.812","67.0","Q2",
"ACS Applied Polymer Materials","ACS APPL POLYM MATER","2637-6105","2637-6105","POLYMER SCIENCE","SCIE","13,475","4.4","Q1","0.9"," 23/94 ","4.7","Q1","4.2","0.9"," 19/94 ","Q1","80.32","0.018","3.915","0.812","76.1","Q1",
"PLANTA MEDICA","PLANTA MED","0032-0943","1439-0221","CHEMISTRY, MEDICINAL","SCIE","13,284","2.1","Q3","0.59"," 51/72 ","2.8","Q3","2","0.5"," 46/72 ","Q2","36.81","0.002","0.53","0.435","29.9","Q3",
"PLANTA MEDICA","PLANTA MED","0032-0943","1439-0221","INTEGRATIVE & COMPLEMENTARY MEDICINE","SCIE","13,284","2.1","Q2","0.59"," 20/43 ","2.8","Q2","2","0.5"," 23/43 ","Q2","47.67","0.002","0.53","0.435","54.7","Q2",
"PLANTA MEDICA","PLANTA MED","0032-0943","1439-0221","PHARMACOLOGY & PHARMACY","SCIE","13,284","2.1","Q3","0.59"," 210/354 ","2.8","Q2","2","0.5"," 203/354 ","Q2","42.80","0.002","0.53","0.435","40.8","Q3",
"PLANTA MEDICA","PLANTA MED","0032-0943","1439-0221","PLANT SCIENCES","SCIE","13,284","2.1","Q2","0.59"," 109/265 ","2.8","Q2","2","0.5"," 110/265 ","Q2","58.68","0.002","0.53","0.435","59.1","Q2",
"NATURAL PRODUCT REPORTS","NAT PROD REP","0265-0568","1460-4752","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","12,999","10.2","Q1","1.47"," 18/313 ","11.2","Q1","9.8","2.1"," 32/313 ","Q1","89.94","0.009","1.975","2.788","94.4","Q1",
"NATURAL PRODUCT REPORTS","NAT PROD REP","0265-0568","1460-4752","CHEMISTRY, MEDICINAL","SCIE","12,999","10.2","Q1","1.47"," 2/72 ","11.2","Q1","9.8","2.1"," 6/72 ","Q1","92.36","0.009","1.975","2.788","97.9","Q1",
"NATURAL PRODUCT REPORTS","NAT PROD REP","0265-0568","1460-4752","CHEMISTRY, ORGANIC","SCIE","12,999","10.2","Q1","1.47"," 2/58 ","11.2","Q1","9.8","2.1"," 3/58 ","Q1","95.69","0.009","1.975","2.788","97.4","Q1",
"JOURNAL OF INTELLIGENT & FUZZY SYSTEMS","J INTELL FUZZY SYST","1064-1246","1875-8967","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","12,662","1.7","Q3","0.3"," 143/197 ","1.5","Q4","1.3","0.3"," 159/198 ","Q4","19.95","0.011","2.448","0.226","27.7","Q4",
"Open Forum Infectious Diseases","OPEN FORUM INFECT DI","2328-8957","2328-8957","IMMUNOLOGY","SCIE","12,377","3.8","Q2","0.73"," 81/181 ","3.7","Q2","3.6","0.8"," 78/181 ","Q2","57.18","0.032","6.891","1.413","55.5","Q2",
"Open Forum Infectious Diseases","OPEN FORUM INFECT DI","2328-8957","2328-8957","INFECTIOUS DISEASES","SCIE","12,377","3.8","Q2","0.73"," 34/132 ","3.7","Q2","3.6","0.8"," 54/132 ","Q2","59.47","0.032","6.891","1.413","74.6","Q1",
"Open Forum Infectious Diseases","OPEN FORUM INFECT DI","2328-8957","2328-8957","MICROBIOLOGY","SCIE","12,377","3.8","Q2","0.73"," 59/161 ","3.7","Q2","3.6","0.8"," 69/161 ","Q2","57.45","0.032","6.891","1.413","63.7","Q1",
"DIVERSITY AND DISTRIBUTIONS","DIVERS DISTRIB","1366-9516","1472-4642","BIODIVERSITY CONSERVATION","SCIE","11,735","4.6","Q1","1.28"," 8/74 ","5.2","Q1","4.4","0.5"," 8/74 ","Q1","89.86","0.011","2.315","1.594","89.9","Q1",
"DIVERSITY AND DISTRIBUTIONS","DIVERS DISTRIB","1366-9516","1472-4642","ECOLOGY","SCIE","11,735","4.6","Q1","1.28"," 27/195 ","5.2","Q1","4.4","0.5"," 27/195 ","Q1","86.41","0.011","2.315","1.594","86.4","Q1",
"BIOGEOCHEMISTRY","BIOGEOCHEMISTRY","0168-2563","1573-515X","ENVIRONMENTAL SCIENCES","SCIE","11,688","3.9","Q2","0.89"," 120/358 ","4.8","Q2","3.7","0.6"," 100/359 ","Q2","72.28","0.006","1.405","1.395","66.6","Q1",
"BIOGEOCHEMISTRY","BIOGEOCHEMISTRY","0168-2563","1573-515X","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","11,688","3.9","Q1","0.89"," 45/253 ","4.8","Q1","3.7","0.6"," 66/253 ","Q2","74.11","0.006","1.405","1.395","82.4","Q1",
"JOURNAL OF ORTHOPAEDIC TRAUMA","J ORTHOP TRAUMA","0890-5339","1531-2291","ORTHOPEDICS","SCIE","11,669","1.6","Q3","0.85"," 69/136 ","2.6","Q2","1.3","0.5"," 49/136 ","Q2","64.34","0.007","1.607","0.716","49.6","Q2",
"JOURNAL OF ORTHOPAEDIC TRAUMA","J ORTHOP TRAUMA","0890-5339","1531-2291","SPORT SCIENCES","SCIE","11,669","1.6","Q3","0.85"," 67/127 ","2.6","Q2","1.3","0.5"," 53/127 ","Q2","58.66","0.007","1.607","0.716","47.6","Q2",
"Frontiers in Energy Research","FRONT ENERGY RES","2296-598X","2296-598X","ENERGY & FUELS","SCIE","11,140","2.6","Q3","0.35"," 113/170 ","3","Q3","2.4","0.6"," 132/173 ","Q4","23.99","0.014","2.982","0.52","33.8","Q3",
"Bioengineered","BIOENGINEERED","2165-5979","2165-5987","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","10,548","4.2","Q2","1.13"," 44/174 ","4.2","Q2","4.1","0.7"," 23/174 ","Q1","87.07","0.014","3.13","0.734","75.0","Q2",
"TRANSPLANTATION PROCEEDINGS","TRANSPL P","0041-1345","1873-2623","IMMUNOLOGY","SCIE","10,384","0.8","Q4","0.29"," 172/181 ","0.8","Q4","0.8","0.2"," 159/181 ","Q4","12.43","0.006","1.276","0.226","5.2","Q4",
"TRANSPLANTATION PROCEEDINGS","TRANSPL P","0041-1345","1873-2623","SURGERY","SCIE","10,384","0.8","Q4","0.29"," 223/290 ","0.8","Q4","0.8","0.2"," 226/290 ","Q4","22.24","0.006","1.276","0.226","23.3","Q4",
"TRANSPLANTATION PROCEEDINGS","TRANSPL P","0041-1345","1873-2623","TRANSPLANTATION","SCIE","10,384","0.8","Q4","0.29"," 25/31 ","0.8","Q4","0.8","0.2"," 25/31 ","Q4","20.97","0.006","1.276","0.226","21.0","Q4",
"Journal of Proteomics","J PROTEOMICS","1874-3919","1876-7737","BIOCHEMICAL RESEARCH METHODS","SCIE","10,344","2.8","Q2","0.81"," 35/85 ","3","Q2","2.7","0.7"," 28/85 ","Q2","67.65","0.007","1.55","0.657","59.4","Q2",
"REPRODUCTION","REPRODUCTION","1470-1626","1741-7899","DEVELOPMENTAL BIOLOGY","SCIE","10,249","3.7","Q1","0.91"," 8/39 ","4","Q1","3.6","1"," 9/39 ","Q1","78.21","0.006","1.293","1.05","80.8","Q2",
"REPRODUCTION","REPRODUCTION","1470-1626","1741-7899","REPRODUCTIVE BIOLOGY","SCIE","10,249","3.7","Q1","0.91"," 7/39 ","4","Q1","3.6","1"," 15/39 ","Q1","62.82","0.006","1.293","1.05","83.3","Q1",
"PLACENTA","PLACENTA","0143-4004","1532-3102","DEVELOPMENTAL BIOLOGY","SCIE","10,221","3","Q2","1.14"," 11/39 ","3.1","Q2","2.8","0.5"," 5/39 ","Q1","88.46","0.006","1.354","0.818","73.1","Q2",
"PLACENTA","PLACENTA","0143-4004","1532-3102","OBSTETRICS & GYNECOLOGY","SCIE","10,221","3","Q1","1.14"," 28/136 ","3.1","Q2","2.8","0.5"," 24/136 ","Q1","82.72","0.006","1.354","0.818","79.8","Q2",
"PLACENTA","PLACENTA","0143-4004","1532-3102","REPRODUCTIVE BIOLOGY","SCIE","10,221","3","Q2","1.14"," 13/39 ","3.1","Q2","2.8","0.5"," 9/39 ","Q1","78.21","0.006","1.354","0.818","67.9","Q2",
"ENZYME AND MICROBIAL TECHNOLOGY","ENZYME MICROB TECH","0141-0229","1879-0909","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","9,770","3.4","Q2","0.83"," 69/174 ","3.2","Q2","3.2","0.5"," 56/174 ","Q2","68.10","0.003","0.741","0.515","60.6","Q3",
"JOURNAL OF MEMORY AND LANGUAGE","J MEM LANG","0749-596X","1096-0821","LINGUISTICS","SSCI","9,608","2.9","Q1","1.61"," 25/297 ","3.8","Q1","2.8","0.6"," 38/297 ","Q1","87.37","0.004","0.93","1.734","91.8","Q1",
"JOURNAL OF MEMORY AND LANGUAGE","J MEM LANG","0749-596X","1096-0821","PSYCHOLOGY","SCIE","9,608","2.9","Q1","1.61"," 23/92 ","3.8","Q1","2.8","0.6"," 10/92 ","Q1","89.67","0.004","0.93","1.734","75.5","Q1",
"JOURNAL OF MEMORY AND LANGUAGE","J MEM LANG","0749-596X","1096-0821","PSYCHOLOGY, EXPERIMENTAL","SSCI","9,608","2.9","Q1","1.61"," 20/99 ","3.8","Q1","2.8","0.6"," 7/99 ","Q1","93.43","0.004","0.93","1.734","80.3","Q1",
"JOURNAL OF MICROBIOLOGICAL METHODS","J MICROBIOL METH","0167-7012","1872-8359","BIOCHEMICAL RESEARCH METHODS","SCIE","9,502","1.7","Q4","0.46"," 67/85 ","2","Q3","1.7","0.4"," 66/85 ","Q4","22.94","0.003","0.754","0.39","21.8","Q4",
"JOURNAL OF MICROBIOLOGICAL METHODS","J MICROBIOL METH","0167-7012","1872-8359","MICROBIOLOGY","SCIE","9,502","1.7","Q4","0.46"," 139/161 ","2","Q4","1.7","0.4"," 126/161 ","Q4","22.05","0.003","0.754","0.39","14.0","Q4",
"SEMINARS IN ARTHRITIS AND RHEUMATISM","SEMIN ARTHRITIS RHEU","0049-0172","1532-866X","RHEUMATOLOGY","SCIE","9,440","4.6","Q1","1.2"," 10/57 ","4.9","Q1","4.4","0.6"," 11/57 ","Q1","81.58","0.011","2.503","1.657","83.3","Q1",
"Stem Cells International","STEM CELLS INT","1687-966X","1687-9678","CELL & TISSUE ENGINEERING","SCIE","9,438","3.8","Q2","0.78"," 14/31 ","4.3","Q2","3.8","0.7"," 15/31 ","Q2","53.23","0.009","1.98","0.839","56.5","Q2",
"Journal of Plastic Reconstructive and Aesthetic Surgery","J PLAST RECONSTR AES","1748-6815","1878-0539","SURGERY","SCIE","9,337","2","Q2","0.86"," 108/290 ","2.5","Q2","1.8","0.4"," 94/290 ","Q2","67.76","0.008","1.856","0.683","62.9","Q2",
"JOURNAL OF VISION","J VISION","1534-7362","1534-7362","OPHTHALMOLOGY","SCIE","9,152","2","Q2","0.84"," 38/95 ","2","Q3","1.6","0.5"," 40/95 ","Q2","58.42","0.006","1.324","0.719","60.5","Q2",
"International Journal of Clinical and Experimental Pathology","INT J CLIN EXP PATHO","1936-2625","1936-2625","ONCOLOGY","ESCI","8,597","1.1","Q4","0.35"," 280/322 ","1.3","Q4","1.1","<0.1"," 258/322 ","Q4","20.03","0.004","0.89","0.28","13.2","Q4",
"International Journal of Clinical and Experimental Pathology","INT J CLIN EXP PATHO","1936-2625","1936-2625","PATHOLOGY","ESCI","8,597","1.1","Q4","0.35"," 67/88 ","1.3","Q3","1.1","<0.1"," 70/88 ","Q4","21.02","0.004","0.89","0.28","24.4","Q4",
"JOURNAL OF MOLECULAR MEDICINE-JMM","J MOL MED","0946-2716","1432-1440","GENETICS & HEREDITY","SCIE","8,591","4.8","Q1","0.93"," 29/191 ","4.7","Q1","4.7","0.8"," 53/191 ","Q2","72.51","0.006","1.234","1.124","85.1","Q2",
"JOURNAL OF MOLECULAR MEDICINE-JMM","J MOL MED","0946-2716","1432-1440","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","8,591","4.8","Q1","0.93"," 45/189 ","4.7","Q2","4.7","0.8"," 56/189 ","Q2","70.63","0.006","1.234","1.124","76.5","Q2",
"INTERNATIONAL JOURNAL OF CONTROL","INT J CONTROL","0020-7179","1366-5820","AUTOMATION & CONTROL SYSTEMS","SCIE","8,417","1.6","Q3","0.38"," 58/84 ","1.8","Q3","1.4","0.3"," 57/84 ","Q3","32.74","0.008","1.651","0.579","31.5","Q3",
"Cell Reports Physical Science","CELL REP PHYS SCI","N/A","2666-3864","CHEMISTRY, MULTIDISCIPLINARY","SCIE","8,382","7.9","Q1","1.46"," 38/230 ","8.4","Q1","7.7","1.3"," 32/231 ","Q1","86.36","0.016","3.515","2.091","83.7","Q1",
"Cell Reports Physical Science","CELL REP PHYS SCI","N/A","2666-3864","ENERGY & FUELS","SCIE","8,382","7.9","Q1","1.46"," 37/170 ","8.4","Q1","7.7","1.3"," 27/173 ","Q1","84.68","0.016","3.515","2.091","78.5","Q1",
"Cell Reports Physical Science","CELL REP PHYS SCI","N/A","2666-3864","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","8,382","7.9","Q1","1.46"," 78/438 ","8.4","Q1","7.7","1.3"," 56/438 ","Q1","87.33","0.016","3.515","2.091","82.3","Q1",
"Cell Reports Physical Science","CELL REP PHYS SCI","N/A","2666-3864","PHYSICS, MULTIDISCIPLINARY","SCIE","8,382","7.9","Q1","1.46"," 9/110 ","8.4","Q1","7.7","1.3"," 13/110 ","Q1","88.64","0.016","3.515","2.091","92.3","Q1",
"RESEARCH IN VETERINARY SCIENCE","RES VET SCI","0034-5288","1532-2661","VETERINARY SCIENCES","SCIE","8,314","2.2","Q1","1.19"," 32/167 ","2.3","Q1","2.2","0.4"," 18/168 ","Q1","89.58","0.005","1.118","0.461","81.1","Q2",
"Trends in Cancer","TRENDS CANCER","2405-8025","2405-8033","ONCOLOGY","SCIE","7,958","14.3","Q1","2.14"," 17/322 ","17.1","Q1","14.2","4.1"," 24/322 ","Q1","92.70","0.015","3.332","5.608","94.9","Q1",
"JOURNAL OF PARENTERAL AND ENTERAL NUTRITION","JPEN-PARENTER ENTER","0148-6071","1941-2444","NUTRITION & DIETETICS","SCIE","7,829","3.2","Q2","0.71"," 50/114 ","3.6","Q2","3","0.7"," 54/114 ","Q2","53.07","0.007","1.468","0.98","56.6","Q2",
"EUROPEAN PSYCHIATRY","EUR PSYCHIAT","0924-9338","1778-3585","PSYCHIATRY","SCIE, SSCI","7,478","7.2","Q1","1.29"," 15/276 ","6.4","Q1","7","0.9"," 42/276 ","Q1","84.96","0.008","1.712","2.055","94.7","Q1",
"GENERAL RELATIVITY AND GRAVITATION","GEN RELAT GRAVIT","0001-7701","1572-9532","ASTRONOMY & ASTROPHYSICS","SCIE","7,451","2.1","Q2","0.55"," 40/84 ","2.3","Q2","1.9","1"," 38/84 ","Q2","55.36","0.004","0.847","0.683","53.0","Q3",
"GENERAL RELATIVITY AND GRAVITATION","GEN RELAT GRAVIT","0001-7701","1572-9532","PHYSICS, MULTIDISCIPLINARY","SCIE","7,451","2.1","Q2","0.55"," 43/110 ","2.3","Q2","1.9","1"," 45/110 ","Q2","59.55","0.004","0.847","0.683","61.4","Q2",
"GENERAL RELATIVITY AND GRAVITATION","GEN RELAT GRAVIT","0001-7701","1572-9532","PHYSICS, PARTICLES & FIELDS","SCIE","7,451","2.1","Q3","0.55"," 16/30 ","2.3","Q2","1.9","1"," 16/30 ","Q2","48.33","0.004","0.847","0.683","48.3","Q3",
"CURRENT APPLIED PHYSICS","CURR APPL PHYS","1567-1739","1878-1675","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","7,349","2.4","Q3","0.51"," 267/438 ","2.2","Q3","2.4","0.7"," 243/438 ","Q3","44.63","0.003","0.75","0.368","39.2","Q3",
"CURRENT APPLIED PHYSICS","CURR APPL PHYS","1567-1739","1878-1675","PHYSICS, APPLIED","SCIE","7,349","2.4","Q3","0.51"," 96/179 ","2.2","Q3","2.4","0.7"," 100/179 ","Q3","44.41","0.003","0.75","0.368","46.6","Q3",
"JOURNAL OF CLINICAL PHARMACOLOGY","J CLIN PHARMACOL","0091-2700","1552-4604","PHARMACOLOGY & PHARMACY","SCIE","7,311","2.4","Q3","0.68"," 188/354 ","2.6","Q3","2.3","0.3"," 168/354 ","Q2","52.68","0.005","1.196","0.745","47.0","Q2",
"CELL TRANSPLANTATION","CELL TRANSPLANT","0963-6897","1555-3892","CELL & TISSUE ENGINEERING","SCIE","7,013","3.2","Q3","0.76"," 19/31 ","4.1","Q3","3.1","0.5"," 16/31 ","Q2","50.00","0.005","1.026","0.835","40.3","Q3",
"CELL TRANSPLANTATION","CELL TRANSPLANT","0963-6897","1555-3892","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","7,013","3.2","Q2","0.76"," 81/189 ","4.1","Q2","3.1","0.5"," 74/189 ","Q2","61.11","0.005","1.026","0.835","57.4","Q2",
"CELL TRANSPLANTATION","CELL TRANSPLANT","0963-6897","1555-3892","TRANSPLANTATION","SCIE","7,013","3.2","Q2","0.76"," 10/31 ","4.1","Q2","3.1","0.5"," 13/31 ","Q2","59.68","0.005","1.026","0.835","69.4","Q2",
